,name,year,quarter,sector,Relative Return,비유동자산 변화율,유동부채 변화율,부채총계 변화율,영업이익 변화율,금리 변화율,Label,Code
12,하이트진로,2021,Q4,생활소비재,0.20334813704858318,-0.017496724090179328,0.2182818182808275,0.1067402427462012,-0.21041849634010934,0.16812521036687933,-0.012106847679306795,000080
12,CJ대한통운,2021,Q4,산업재,0.03823905401086618,-0.0008698663939948892,-0.06760708974778673,-0.042144187971995484,0.04998913937171445,0.16812521036687933,0.020972223829352588,000120
12,두산,2021,Q4,산업재,-0.04979934996693024,0.052358933107452765,0.15522967752900718,0.022569041970839532,-2.3179010128955255,0.16812521036687933,-0.2643159535326171,000150
12,CJ,2021,Q4,생활소비재,-0.049183820687011576,-0.0007903595871687763,0.10216475467240249,0.036431988970620166,-0.3170238126470596,0.16812521036687933,0.08096572305841608,001040
12,LG상사,2021,Q4,산업재,0.22057431134612354,0.014081025284972792,-0.19420966029985554,-0.1440831113789386,0.7860926788122049,0.16812521036687933,0.2859988574797939,001120
12,대상,2021,Q4,생활소비재,0.017341955966959574,0.04067889098868993,0.06520858999434753,0.026402407531008754,-0.44789828906794027,0.16812521036687933,0.13444508417465725,001680
12,오리온,2021,Q4,생활소비재,-0.041456974598205895,7.716800276091895e-05,-0.00879137405135788,-0.03148176342447084,0.6787995507065689,0.16812521036687933,0.05552237888351503,001800
12,아모레G,2021,Q4,생활소비재,-0.00833068060234668,-0.0016863648177930513,0.8700208201358073,0.4379350176402588,0.5511813540535162,0.16812521036687933,0.058838877200013344,002790
12,대한항공,2021,Q4,산업재,0.02508918020116732,-0.022019473850831583,0.039274578833098595,0.006806837439374824,0.60610578922734,0.16812521036687933,0.03388881178450802,003490
12,S&T중공업,2021,Q4,산업재,-0.056292676079695354,-0.006222020552674956,-0.12644390753412782,-0.0988878243352147,1.7673549898563712,0.16812521036687933,0.16440219473170126,003570
12,남양유업,2021,Q4,생활소비재,0.0018168583606366084,-0.006942762646226841,0.056729165837205775,-0.03417938918343766,-0.12980994264356815,0.16812521036687933,0.0018108270868471901,003920
12,농심,2021,Q4,생활소비재,0.10709349271989102,0.004937094539328557,0.036828194344912024,0.03423190529918885,0.3584061506397491,0.16812521036687933,0.08963650623354918,004370
12,빙그레,2021,Q4,생활소비재,0.06609510289579595,0.0015386895494984287,0.15191714440206927,0.05705798250633043,-1.3207351998792878,0.16812521036687933,0.01513203476435735,005180
12,롯데칠성,2021,Q4,생활소비재,0.2759766312462517,0.015682285433983756,-0.1178828985847864,-0.055387907707657,-0.7417037878173642,0.16812521036687933,0.24279269149990607,005300
12,현대그린푸드,2021,Q4,생활소비재,0.011690806518644348,-0.015216605494624669,-0.21059508489019452,-0.17125150077835571,-0.4828302287993913,0.16812521036687933,0.04004255462786395,005440
12,삼립식품,2021,Q4,생활소비재,0.39023344982245645,-0.005732527710611057,-0.08740192619951859,-0.058099014056162024,1.1326562950135157,0.16812521036687933,-0.09474296463364472,005610
12,크라운제과,2021,Q4,생활소비재,0.1232020655509444,-1.5862535378663445e-05,0.01668284647740026,0.007139950768639158,-6.946214479808018,0.16812521036687933,0.09190569715711869,005740
12,LS,2021,Q4,산업재,-0.03695878846085213,0.008636772116620506,0.033356172916407134,0.0032888372992840864,0.4632928739232576,0.16812521036687933,0.2003284681564553,006260
12,GS리테일,2021,Q4,생활소비재,-0.03777362464368331,0.07598959000169447,-0.009362430487572349,-0.008088250332869196,-0.7246901337512839,0.16812521036687933,-0.032465579571449535,007070
12,오뚜기,2021,Q4,생활소비재,0.006480859993874724,0.012910801943636585,-0.06727237171920519,-0.054974110126595144,-0.42389437508007255,0.16812521036687933,0.11998002740190816,007310
12,LS산전,2021,Q4,산업재,-0.15157707045872365,0.01770385544556352,0.10247343459759972,-0.0183353364702451,0.33792687381782494,0.16812521036687933,0.11944724005258425,010120
12,현대상선,2021,Q4,산업재,0.29671968659720305,0.2281118658163328,0.006846126484092441,-0.02851116039514412,0.19272683936634616,0.16812521036687933,-0.02300910138938067,011200
12,한국전력,2021,Q4,생활소비재,0.12009923295027176,0.00644184628286415,0.12143316335916121,0.07569320811526103,2.3735947554210792,0.16812521036687933,0.010074230868319711,015760
12,한국단자,2021,Q4,산업재,-0.09355461139944468,0.00717166647094869,0.02583193747574919,0.03205142144393225,-0.25907101368114704,0.16812521036687933,0.17786804081004914,025540
12,KT&G,2021,Q4,생활소비재,0.03996938806834977,0.04057366960659792,0.018831405561061,-0.012692638937920386,-0.43015143779312404,0.16812521036687933,0.08123081673494727,033780
12,무학,2021,Q4,생활소비재,0.20651612967875932,0.021270695918405913,0.14322864580980932,0.1371896113271993,-1.7818710864100609,0.16812521036687933,-0.1437043930860703,033920
12,한국가스공사,2021,Q4,생활소비재,-0.0009766287031386933,0.031951986832455814,0.7606528761810629,0.16812320957794546,-5.1590504867713705,0.16812521036687933,0.17073404483579624,036460
12,팜스코,2021,Q4,생활소비재,0.08116460271344214,-0.05181398161809181,0.027572599385546903,0.026665556087275055,-1.393151341036404,0.16812521036687933,0.0792518681450129,036580
12,대우인터내셔널,2021,Q4,산업재,0.18716245551818023,0.010221185338397332,-0.13328787930272923,-0.11056386577346189,-0.22121557632413424,0.16812521036687933,0.111086237738412,047050
12,한국항공우주,2021,Q4,산업재,0.4031162344422362,0.054072490529191386,0.13637747066377415,0.06689013242468267,-2.650246166844692,0.16812521036687933,0.2239117087114364,047810
12,동원F&B,2021,Q4,생활소비재,-0.04598433884068101,0.06925133861896993,0.2645649017401983,-0.03528699827077364,-0.7815967423127265,0.16812521036687933,-0.001698622745929107,049770
12,한전KPS,2021,Q4,산업재,0.020848768122258124,0.04417942203438874,0.08178803048414784,0.056988145621981845,-0.9422390075648499,0.16812521036687933,-0.0817470035416579,051600
12,LG생활건강,2021,Q4,생활소비재,-0.2218117191255289,-0.002336902199855273,0.012866851710280569,-0.0016037182510916237,-0.5539086255220108,0.16812521036687933,-0.1439933464457357,051900
12,에이블씨엔씨,2021,Q4,생활소비재,0.06701185328629161,-0.06599682471505719,-0.06005496837248514,-0.09318133366077297,11.447021113353632,0.16812521036687933,-0.018200180565223326,078520
12,현대글로비스,2021,Q4,산업재,0.15844896954791807,-0.012517598029217036,0.014842667554208377,-0.0044681462855714615,0.12186743384490972,0.16812521036687933,0.2762352845826353,086280
12,아모레퍼시픽,2021,Q4,생활소비재,-0.06489539016131383,0.054137446163969205,0.16106089184911898,0.0760973005399126,-0.5646515634180534,0.16812521036687933,0.08752471738103038,090430
12,CJ제일제당,2021,Q4,생활소비재,0.0304322616811891,0.06294807761574539,0.13485609980900493,0.06980377385616343,-1.1691264971732442,0.16812521036687933,0.19318561101359816,097950
12,락앤락,2021,Q4,생활소비재,0.11552311647803348,-0.096021949135632,0.02735825927523705,-0.11904842486297829,-1.0727206744942501,0.16812521036687933,-0.02311112502918556,115390
12,이마트,2021,Q4,생활소비재,-0.08982717403374538,0.23971238725742383,0.10829724582580535,0.2230073470084406,-0.5980934525854051,0.16812521036687933,-0.059160582938435215,139480
12,삼양사,2021,Q4,생활소비재,-0.12780411507583744,0.002253411658504234,0.009340005572750831,-0.00671319918087554,-4.1387873248019496,0.16812521036687933,0.023922936317915817,145990
