,name,year,quarter,sector,Relative Return,비유동자산 변화율,유동부채 변화율,부채총계 변화율,영업이익 변화율,금리 변화율,Label,Code
6,하이트진로,2023,Q2,생활소비재,-0.15510437639735503,0.005814312174138969,-0.06836137468260162,-0.05112593418988398,-0.8384316553527165,0.0022310602386272915,0.06525524190560864,000080
6,CJ대한통운,2023,Q2,산업재,-0.03483625001144944,0.005514680835832841,-0.1517075812087494,-0.08454061788040046,0.23102451755927245,0.0022310602386272915,-0.0018312838947458498,000120
6,두산,2023,Q2,산업재,0.09872153547567038,-0.015273448403388623,0.1941514736794414,-0.0495665371177344,0.14976464075590123,0.0022310602386272915,-0.2355025124873475,000150
6,CJ,2023,Q2,생활소비재,-0.17919900942632128,-0.0001804902428939048,-0.3948144540532834,-0.20959955712256473,-0.857424106651499,0.0022310602386272915,0.23725698679259047,001040
6,LG상사,2023,Q2,산업재,0.12476092431538251,0.0020431073840312397,-0.2994296716911089,-0.027298375032483557,-1.2518149656218385,0.0022310602386272915,-0.14747209053297525,001120
6,대상,2023,Q2,생활소비재,-0.11603061908663619,0.009756741601712582,-0.03938728877754649,-0.004032830072731586,0.3867737264089872,0.0022310602386272915,0.20231955530211015,001680
6,오리온,2023,Q2,생활소비재,-0.10112309208470176,0.004950204766872357,-0.03888384826002356,-0.0071564875524158245,-0.9255040037130009,0.0022310602386272915,0.09904749246854505,001800
6,아모레G,2023,Q2,생활소비재,-0.0006872790240209092,-0.04071284878663106,-0.6331673489510705,-0.5275062521837133,-1.1236691008079802,0.0022310602386272915,-0.0855900374796735,002790
6,대한항공,2023,Q2,산업재,0.05292998064844704,-0.0077360316693352305,-0.0067658127024090575,-0.010148224600307953,0.12768012442475696,0.0022310602386272915,-0.11089987595250758,003490
6,S&T중공업,2023,Q2,산업재,-0.028479162846139758,0.009099695841184419,0.5342132701563178,0.3364123518290141,0.05380878055271854,0.0022310602386272915,0.4007626565506782,003570
6,남양유업,2023,Q2,생활소비재,-0.14653587963211323,-0.03275603919347714,-0.020331650671055912,0.011600009230525288,-0.568127727404176,0.0022310602386272915,0.08233999261266219,003920
6,농심,2023,Q2,생활소비재,0.02837237111550478,-0.005658927937548741,0.013052322822434181,0.013718580956208148,-0.3136362681243684,0.0022310602386272915,0.24311145778868068,004370
6,빙그레,2023,Q2,생활소비재,0.0038271566715171526,-0.007365118119692204,0.04483534068351824,0.0568729919841664,1.5080797111002502,0.0022310602386272915,0.24468215121572648,005180
6,롯데칠성,2023,Q2,생활소비재,-0.12258151255371992,-0.00937143038454824,-0.09653859240233209,-0.08677373898677787,-0.11288660678771989,0.0022310602386272915,0.19770512006767577,005300
6,현대그린푸드,2023,Q2,생활소비재,-0.1294554152404964,0.0026056961223366315,-0.2378631727910272,-0.09972627395871314,-1.2756553508026873,0.0022310602386272915,0.036903402736017006,005440
6,삼립식품,2023,Q2,생활소비재,-0.15021653276331445,-0.002071244947012496,-0.029907325057918377,-0.08041345793472732,0.569752328624753,0.0022310602386272915,0.0066272894141746405,005610
6,크라운제과,2023,Q2,생활소비재,-0.12217600288614477,-0.0004719317787847954,-0.09937226632702378,-0.08131820984859539,-1.039195864494704,0.0022310602386272915,0.002583117244771331,005740
6,LS,2023,Q2,산업재,0.2085931753900197,0.02609542894488981,0.16250540681685677,-0.06137674883554589,0.0,0.0022310602386272915,-0.3065947912067449,006260
6,GS리테일,2023,Q2,생활소비재,-0.10015120560834488,0.004707694482212199,-0.021376011216239332,0.02535090260933459,1.202788089571043,0.0022310602386272915,0.06785490497220799,007070
6,오뚜기,2023,Q2,생활소비재,-0.21360309296137564,-0.0019741643912063456,-0.11527658897600213,-0.0409359726596259,-0.0893001291371478,0.0022310602386272915,0.06850714615412441,007310
6,LS산전,2023,Q2,산업재,0.5275378484954165,0.009858535411608305,-0.027028402492434878,0.04521320197436163,0.34096250743591994,0.0022310602386272915,-0.3045992747501028,010120
6,현대상선,2023,Q2,산업재,-0.17092408708233928,0.012631004155657655,-0.2714377737646143,-0.13917085483289704,-0.4894026137321259,0.0022310602386272915,-0.007463480129581125,011200
6,한국전력,2023,Q2,생활소비재,-0.08901985447336633,0.010536509313651354,0.09674935515784999,0.01704132465185837,-0.8615333884337624,0.0022310602386272915,-0.014868313616894745,015760
6,한국단자,2023,Q2,산업재,-0.19408448991482824,0.014215643012155388,0.008695750908819244,0.00935411720385515,0.7327694471122368,0.0022310602386272915,0.26112799861195235,025540
6,KT&G,2023,Q2,생활소비재,-0.045784684525965166,0.002000206839843699,-0.21576312375412077,-0.20779507149569187,0.05874877694186975,0.0022310602386272915,0.11667024549377489,033780
6,무학,2023,Q2,생활소비재,-0.04775486317670235,-0.20176644757169548,0.0816330946068553,0.08339758289398835,-0.2980763785287299,0.0022310602386272915,0.018691673343267066,033920
6,한국가스공사,2023,Q2,생활소비재,-0.08128187759639563,0.014139376520576397,-0.21400728939236202,-0.10756201160002998,-0.8597885808884591,0.0022310602386272915,-0.039048603936852,036460
6,팜스코,2023,Q2,생활소비재,0.018395632763530914,0.0011917283511073684,0.01893164253107149,0.02789619709595592,0.15118798418013446,0.0022310602386272915,-0.188075508663744,036580
6,대우인터내셔널,2023,Q2,산업재,2.2610300352168218,-0.0062735323310757485,-0.10598886202342506,-0.05236058829961199,0.5064764862363056,0.0022310602386272915,-0.3189297291239039,047050
6,한국항공우주,2023,Q2,산업재,-0.06547424053407166,0.029787493844813495,0.0702046478877556,0.01684107320165107,-0.5276910354117419,0.0022310602386272915,-0.029950585891655654,047810
6,동원F&B,2023,Q2,생활소비재,-0.1676826942253406,-0.003686687120267096,0.19731828845373567,0.05304871795298949,-0.5882877522164348,0.0022310602386272915,0.18256459923126583,049770
6,한전KPS,2023,Q2,산업재,-0.12695182883572922,-0.034732730926904765,-0.18303069022646334,-0.189528287060184,-0.11446513058926733,0.0022310602386272915,0.04657287809756606,051600
