,name,year,quarter,sector,Relative Return,비유동자산 변화율,유동부채 변화율,부채총계 변화율,영업이익 변화율,금리 변화율,Label,Code
24,하이트진로,2018,Q4,생활소비재,0.15274857846813358,0.021948372902118374,0.1814822264606617,0.13199378764145964,-0.17436216453133224,-0.10693799508331026,0.13211775161023842,000080
24,CJ대한통운,2018,Q4,산업재,0.07043111948977278,0.010882751276726443,-0.09171730214635587,-0.04572593798043523,0.8281898675671915,-0.10693799508331026,-0.057470813195633685,000120
24,두산,2018,Q4,산업재,-0.30989866906136915,0.006149277662536257,-0.015164931628106393,-0.010904704895908779,-0.42375896149490544,-0.10693799508331026,0.13127068222442065,000150
24,CJ,2018,Q4,생활소비재,0.04888600235897958,0.014525718565627788,0.26288294648312394,0.05446581688529828,-0.2252471600072561,-0.10693799508331026,-0.1025298796100788,001040
24,LG상사,2018,Q4,산업재,-0.02870096063856419,-0.04268065861495218,-0.1104180493640885,-0.07120047115999939,98.75269630737392,-0.10693799508331026,0.181306290981106,001120
24,대상,2018,Q4,생활소비재,0.17822628547450303,-0.010008215223868189,-0.10647147109904442,-0.06492160319053486,-0.8004166295456975,-0.10693799508331026,-0.1110409216559617,001680
24,오리온,2018,Q4,생활소비재,0.1597081438005444,-0.0034949823676022618,0.16512260867406603,0.11834578395897921,-0.1346450880051806,-0.10693799508331026,0.05690690037991064,001800
24,아모레G,2018,Q4,생활소비재,0.17858040024170735,-0.001515593881055377,0.23567436946583942,-0.015242364807334652,-1.4731720348936368,-0.10693799508331026,0.01831549592935707,002790
24,대한항공,2018,Q4,산업재,0.05916233969037817,0.010343593010539776,0.12111395216751975,0.037065985767825715,-1.002571853636984,-0.10693799508331026,0.07134702827584788,003490
24,S&T중공업,2018,Q4,산업재,0.10331555535117505,0.0009266579989923862,-0.4274665824145948,-0.08403536632351005,-13.032154603690781,-0.10693799508331026,0.09586689637157052,003570
24,남양유업,2018,Q4,생활소비재,0.009899846319882544,0.004935241531481616,-0.006307308878096163,-0.03911594088806891,3.5681037421496864,-0.10693799508331026,0.025595438990866713,003920
24,농심,2018,Q4,생활소비재,0.294723943438938,0.018820579120811365,0.007267519502334396,0.0037915947836562047,0.5073084506614782,-0.10693799508331026,-0.0937125065069914,004370
24,빙그레,2018,Q4,생활소비재,-0.08361623245774458,-0.010012550432065281,-0.31509003783195466,-0.3063632081485622,-1.4476662612856512,-0.10693799508331026,0.05314771236452197,005180
24,롯데칠성,2018,Q4,생활소비재,0.3688960782856217,-0.03342546906544441,0.15145440620391648,-0.07412602685799674,-0.884609145025145,-0.10693799508331026,-0.08649932546618737,005300
24,현대그린푸드,2018,Q4,생활소비재,0.1812216463379505,-0.03375627161153627,-0.1773669188644308,-0.1593935532213352,-0.14084976192150223,-0.10693799508331026,-0.04503444151343003,005440
24,삼립식품,2018,Q4,생활소비재,0.0964518735180358,0.04667801175936903,0.028665062900542715,-0.0154252932936495,1.7585174184144248,-0.10693799508331026,-0.11254376588181063,005610
24,크라운제과,2018,Q4,생활소비재,0.15848423141359735,-0.0009409105643155558,0.019692916010313866,0.0016705316639924472,-1.0098676885219806,-0.10693799508331026,-0.052891736055795724,005740
24,LS,2018,Q4,산업재,-0.060650721129957924,0.0358843788403953,0.17142409667771408,-0.16641774009457033,104.67848309975268,-0.10693799508331026,-0.1222036117494694,006260
24,GS리테일,2018,Q4,생활소비재,0.08819899459003133,-0.0029717850804019674,-0.10479217802300111,-0.09860031126698232,-0.6427508307671194,-0.10693799508331026,-0.04304538092221839,007070
24,오뚜기,2018,Q4,생활소비재,0.13088382342724195,0.023706022161981144,-0.14517583541115353,0.01900617546669059,-0.17671486862116614,-0.10693799508331026,-0.06578986417756941,007310
24,LS산전,2018,Q4,산업재,-0.020304365285447098,0.07517656905912751,-0.007060217589037965,-0.009510714846463375,-0.24004357876963667,-0.10693799508331026,-0.01623538930656971,010120
24,현대상선,2018,Q4,산업재,-0.11673145047657724,0.0057894874515465045,0.05237107684730313,-0.01797560476033222,-0.4166831311494843,-0.10693799508331026,0.025780716531796696,011200
24,한국전력,2018,Q4,생활소비재,0.04035828361249591,-0.0011475008651425922,0.021352065453169367,0.017871324572365177,-2.071459687937064,-0.10693799508331026,-0.062135433534787315,015760
24,한국단자,2018,Q4,산업재,0.6870521827515407,0.029007986828605725,-0.16939163457281192,-0.15791263797209154,0.6003886916014474,-0.10693799508331026,-0.0544419065567798,025540
24,KT&G,2018,Q4,생활소비재,0.029102843513819445,0.004026508723789846,-0.2263045316792761,-0.2192079473657751,-0.12797406002672063,-0.10693799508331026,-0.026203348997833883,033780
24,무학,2018,Q4,생활소비재,0.10773796275688094,-0.03631071918309203,-0.09370672707646166,-0.025877266349649264,-0.2768808773541739,-0.10693799508331026,0.003847495069725357,033920
24,한국가스공사,2018,Q4,생활소비재,-0.13604901949163975,-0.012723141756476375,0.5465658215590727,0.1120986072347292,-2.925304679950659,-0.10693799508331026,-0.04955170103406928,036460
24,팜스코,2018,Q4,생활소비재,-0.002234169799070644,0.25381011542537135,0.11162286639476382,0.10062763752938819,-0.18171543708175075,-0.10693799508331026,-0.0707086975813737,036580
24,대우인터내셔널,2018,Q4,산업재,-0.10590625140546793,-0.0168624613829651,-0.08805183628053159,-0.05803038884003031,0.21675778002002466,-0.10693799508331026,0.004617301078611118,047050
24,한국항공우주,2018,Q4,산업재,0.0739380664375445,0.004427637110924865,-0.21610347221526394,-0.13576493922873278,64.87674022585777,-0.10693799508331026,-0.09533826011996684,047810
24,동원F&B,2018,Q4,생활소비재,-0.12486417103557598,-0.007169333490023355,-0.4128460069867781,-0.21223941167848026,-0.8181675784754987,-0.10693799508331026,0.0021552348059576676,049770
24,한전KPS,2018,Q4,산업재,0.219485130318002,0.1023155469259458,0.052271911987311626,-0.058437522692919575,4.560922183755156,-0.10693799508331026,0.015199673169765011,051600
24,LG생활건강,2018,Q4,생활소비재,0.29500108795104063,0.023384421672141942,-0.04420090564056234,-0.07212343125135057,-0.1907627042614286,-0.10693799508331026,-0.042458012245072285,051900
24,에이블씨엔씨,2018,Q4,생활소비재,0.49850101496571625,0.5029196110568173,-0.21329794696099535,-0.22399135058328468,-1.1259052270704926,-0.10693799508331026,-0.07662555390726063,078520
24,현대글로비스,2018,Q4,산업재,0.045244140944131386,-0.01382395283927762,0.03713355150070319,-0.005584482518972145,0.10288765951173717,-0.10693799508331026,0.22141385748532166,086280
24,아모레퍼시픽,2018,Q4,생활소비재,0.19843060344952163,0.010632919713773559,-0.07765995521933611,-0.023615079329181943,-0.6982195100026647,-0.10693799508331026,0.07755991690090147,090430
24,CJ제일제당,2018,Q4,생활소비재,-0.08800465940083556,0.01465762723338071,0.06315802754273503,-0.012324505742257186,-0.8895560543729942,-0.10693799508331026,-0.0810423531173217,097950
24,락앤락,2018,Q4,생활소비재,0.23066419477402206,-0.044564272838677255,0.07069547583886782,0.09956092093190572,-0.25646883915738794,-0.10693799508331026,-0.15189112212184017,115390
24,이마트,2018,Q4,생활소비재,-0.12270823146884084,-0.026146886847281614,-0.04862016478663622,-0.04676238181307801,-0.6228982755074859,-0.10693799508331026,-0.045815862228003726,139480
24,삼양사,2018,Q4,생활소비재,0.017433889320277385,0.04021065937138424,0.14065807714994927,-0.06309011427552402,-1.7726989403698317,-0.10693799508331026,-0.007631648549718907,145990
24,한국콜마,2018,Q4,생활소비재,0.40161624164262316,0.013493957840575943,-0.05025840874734733,-0.03976982783023442,0.7217239003520182,-0.10693799508331026,-0.12023116457498792,161890
24,코스맥스,2018,Q4,생활소비재,0.2692854790403307,0.015966987193514193,0.013810000071252215,0.007470084275023048,0.3514674672683433,-0.10693799508331026,-0.18760708614563298,192820
