,name,year,quarter,sector,Relative Return,비유동자산 변화율,유동부채 변화율,부채총계 변화율,영업이익 변화율,금리 변화율,Label,Code
1,하이트진로,2024,Q3,생활소비재,0.06823672954739804,0.05381225309641047,0.02669055799099107,0.006101223109356013,0.027601185722398558,-0.11983510689291532,-0.09038091063838459,000080
1,CJ대한통운,2024,Q3,산업재,-0.045049518370987585,-0.006302671640738167,-0.06876131418179532,-0.03400525445629543,0.09502698350049466,-0.11983510689291532,0.07174232802373501,000120
1,두산,2024,Q3,산업재,0.576339132409057,-0.0026689140665191458,-0.03957625016558586,-0.011266936457822174,0.5109359954514094,-0.11983510689291532,0.2714160839160839,000150
1,CJ,2024,Q3,생활소비재,-0.059163245803340925,-6.314511009308799e-05,0.01601922912939613,-0.014810714145760628,-0.704023394002781,-0.11983510689291532,0.2627874954263843,001040
1,LG상사,2024,Q3,산업재,0.03935304208420444,0.03415793284259494,-0.11283241033118041,-0.053989537513193575,0.7486641129985223,-0.11983510689291532,-0.15531093906093915,001120
1,대상,2024,Q3,생활소비재,-0.09678073320051425,0.010197360753959162,-0.06747403908439165,-0.03757967114181393,0.377171622170114,-0.11983510689291532,0.20304523791053117,001680
1,오리온,2024,Q3,생활소비재,0.12731873388248122,0.0009271792326763784,0.053437859233810725,0.03103512203275849,0.8849493396922199,-0.11983510689291532,-0.12474259231334706,001800
1,아모레G,2024,Q3,생활소비재,0.0063917608834866135,0.01158448294716008,-0.3565726404633178,0.2783051232784155,-0.429601428399477,-0.11983510689291532,-0.09334782864194635,002790
1,대한항공,2024,Q3,산업재,0.23188828067207462,0.03233988013205469,0.004844313348186358,-0.0008541964382476896,0.49637124816425837,-0.11983510689291532,-0.10632004797777332,003490
1,S&T중공업,2024,Q3,산업재,0.16573363957244888,0.02484415139166729,-0.24207909981056985,-0.17097923794190117,-0.6791011322562474,-0.11983510689291532,0.09611893425387576,003570
1,남양유업,2024,Q3,생활소비재,0.4641145683163189,-0.02552863097825131,-0.10129575391224821,-0.0850778181556715,-1.1548881875871844,-0.11983510689291532,0.0,003920
1,농심,2024,Q3,생활소비재,-0.07293287864881526,-0.0029845761151229278,-0.07803609557828062,0.13616491399878194,-0.021433063125544494,-0.11983510689291532,0.04113043818926176,004370
1,빙그레,2024,Q3,생활소비재,-0.11972007385289135,0.049621294465573174,0.07759926760605129,0.05296202104961156,0.4527360823196016,-0.11983510689291532,0.45924619934520927,005180
1,롯데칠성,2024,Q3,생활소비재,-0.12846413187448424,0.0076770502275478325,0.001419195010532226,-0.026202627764274733,0.6228277290360287,-0.11983510689291532,-0.06301574313110829,005300
1,현대그린푸드,2024,Q3,생활소비재,0.18270638957002555,-0.029147838681844784,-0.06451776048660329,-0.0760069885797886,-1.6794013178693412,-0.11983510689291532,0.05270023692154836,005440
1,삼립식품,2024,Q3,생활소비재,-0.032944255213092855,0.009604183981813952,-0.14341133868425104,-0.106969175848878,-0.20061087876944772,-0.11983510689291532,0.08493895810072279,005610
1,크라운제과,2024,Q3,생활소비재,-0.007127261749040575,-0.00046282003680131467,0.019171532689275184,0.018160014326479068,6.432489082727595,-0.11983510689291532,-0.08419982794982804,005740
1,LS,2024,Q3,산업재,0.01240458199620946,0.005982618939186057,0.07802655924303825,-0.023010222992059903,-0.7030805849065527,-0.11983510689291532,0.14085914085914092,006260
1,GS리테일,2024,Q3,생활소비재,0.08145056787194851,-0.006750472003008601,-0.048572254360067735,-0.02223739752128373,-0.05643250591997173,-0.11983510689291532,-0.18960436985019197,007070
1,오뚜기,2024,Q3,생활소비재,0.03902453230191315,0.00202483860901026,0.000880858394758155,-0.004485103529253798,0.06972111048144725,-0.11983510689291532,-0.04256229881229883,007310
1,LS산전,2024,Q3,산업재,-0.06381382043048417,0.03201942396343882,-0.06547936406245491,-0.04125034981406506,-0.5257982180559033,-0.11983510689291532,0.3872234582002677,010120
1,현대상선,2024,Q3,산업재,-0.005130339658099628,0.010075579932693923,-0.07563723959421897,0.035060306507897154,1.295161239429509,-0.11983510689291532,0.24701674434638393,011200
1,한국전력,2024,Q3,생활소비재,0.2649357861519537,0.004410713010378986,0.0021741615784551804,0.02501331010472807,7.341343510462822,-0.11983510689291532,-0.10036977220997267,015760
1,한국단자,2024,Q3,산업재,0.2847673435329886,-0.01200630737140762,-0.22563546144448388,-0.18446523423795957,-0.07009453355132511,-0.11983510689291532,-0.17045873283423083,025540
1,KT&G,2024,Q3,생활소비재,0.31822761978690717,-0.01992698450305308,0.13898536321087263,0.07063829583063597,0.08963048203554536,-0.11983510689291532,-0.3040799139884506,033780
1,무학,2024,Q3,생활소비재,0.06045197120200148,0.29849300957835023,0.24549463919538494,0.1934241717956402,-0.5226052065298414,-0.11983510689291532,0.04132659007659005,033920
1,한국가스공사,2024,Q3,생활소비재,-0.027917800186637837,-0.009452534665316925,-0.07258084551686217,-0.04441317555207436,-0.18989072856476452,-0.11983510689291532,-0.20923502173502176,036460
1,팜스코,2024,Q3,생활소비재,-0.08207382290383906,0.01931958395144373,0.051115367523635324,0.05541119383729254,0.20971759583673655,-0.11983510689291532,0.004793129953240036,036580
1,대우인터내셔널,2024,Q3,산업재,0.05579092265251979,0.01965727572038478,0.005053001598907203,-0.021164455791095937,-0.01661331253035747,-0.11983510689291532,0.13286654197537473,047050
1,한국항공우주,2024,Q3,산업재,0.28873716071611066,0.013606854538139368,-0.013810920630930146,-0.026414707778718904,0.07808275133762344,-0.11983510689291532,0.3309037045044507,047810
1,동원F&B,2024,Q3,생활소비재,-0.02768518294209326,-0.028383337243866102,0.01572281751746707,-0.117649483857445,2.357186804056361,-0.11983510689291532,0.008644421260993278,049770
1,한전KPS,2024,Q3,산업재,0.16495993640367362,0.0003730860441761852,-0.2000061086359508,-0.158715736521007,-0.4422912390528241,-0.11983510689291532,-0.09272102897102899,051600
1,LG생활건강,2024,Q3,생활소비재,0.11555424328540564,-0.0033895639835368474,0.042610963345296904,0.02660851006599496,-0.17894570279635558,-0.11983510689291532,-0.0760206560810791,051900
1,에이블씨엔씨,2024,Q3,생활소비재,-0.10314156663570528,-0.016268552529006053,-0.29486852092661475,-0.23555299323116596,0.4923585001596933,-0.11983510689291532,0.011524257892849443,078520
1,현대글로비스,2024,Q3,산업재,0.14694704913473322,0.07894878370956038,0.026870680160735017,0.033232028359637455,0.2896014487325105,-0.11983510689291532,-0.006394651555941933,086280
1,아모레퍼시픽,2024,Q3,생활소비재,0.06697085514344364,-0.006607775275192296,-0.043703000719201746,-0.04537441028122158,26.1658677681925,-0.11983510689291532,-0.035625561652958965,090430
1,CJ제일제당,2024,Q3,생활소비재,-0.23168930144823155,-0.0025128070931483837,-0.16885493125848905,-0.10438644040142608,0.38012880597466214,-0.11983510689291532,-0.05181485181485187,097950
1,락앤락,2024,Q3,생활소비재,0.10791288764404999,-0.2543859567822643,0.059734839568863496,0.02061685879776598,-1.2136808165581323,-0.11983510689291532,-0.09761508652637695,115390
1,이마트,2024,Q3,생활소비재,0.048651835992118864,0.0014400877203899487,0.16460612789460738,0.021831775342016524,-6.846521131004497,-0.11983510689291532,0.32766902466134545,139480
1,삼양사,2024,Q3,생활소비재,0.13289523792312677,0.014066575157310135,-0.10079997970000809,-0.051137114413537965,-0.23357145671651403,-0.11983510689291532,-0.13094026392455707,145990
1,한국콜마,2024,Q3,생활소비재,0.005590776634040895,-0.0002785297583133284,-0.12282267290653481,-0.10258648530307612,-0.15792272713840327,-0.11983510689291532,0.09384432057304397,161890
1,코스맥스,2024,Q3,생활소비재,0.23282755686744405,0.002574518957524363,-0.20277745972291983,-0.14257731697674847,0.14292315558381707,-0.11983510689291532,0.29717806945529723,192820
