,name,year,quarter,sector,Relative Return,비유동자산 변화율,유동부채 변화율,부채총계 변화율,영업이익 변화율,금리 변화율,Label,Code
31,하이트진로,2017,Q1,생활소비재,0.008827454099233585,-0.007518281364236601,0.07961765812435195,-0.008597169855558029,-1.751994192346809,0.13548951048950886,0.06856733350009801,000080
31,CJ대한통운,2017,Q1,산업재,0.008160029551212027,0.02611876269793756,-0.005913709273889678,-0.0008097830220219482,0.28588217490503065,0.13548951048950886,-0.07002388280293698,000120
31,두산,2017,Q1,산업재,0.016954605162627846,-0.01999659204887483,0.011323084629867086,0.013769698904853467,-8.32303852676121,0.13548951048950886,0.27590082802195737,000150
31,CJ,2017,Q1,생활소비재,0.08616570802638535,-0.0010828105331858184,0.7561337656596336,0.16656770250602126,-8.981830070734741,0.13548951048950886,-0.13370168117654951,001040
31,LG상사,2017,Q1,산업재,-0.03542959331238795,-0.022348416181097508,0.17278898499404338,0.00361973991270359,56.3004095155766,0.13548951048950886,-0.10095799557848197,001120
31,대상,2017,Q1,생활소비재,-0.0014950147294593014,-0.005483886583146247,0.013059609443814235,0.05147222120563555,1.6185797068761336,0.13548951048950886,-0.06228111840310379,001680
31,오리온,2017,Q1,생활소비재,0.027978559900321075,-0.7696462711201559,7.402403097750327,5.918292805466778,-1.0645388864626724,0.13548951048950886,-0.2537593226356348,001800
31,아모레G,2017,Q1,생활소비재,0.17803149956341605,0.0015659719995611,5.519795390447499,0.8002851986185535,-18.299735440638507,0.13548951048950886,-0.19942881632401815,002790
31,대한항공,2017,Q1,산업재,-0.017814113037531713,-0.007873135593345126,0.00022095942711741756,-0.047125996911863366,0.05502079026255191,0.13548951048950886,0.09689873056460413,003490
31,S&T중공업,2017,Q1,산업재,-0.12951038447300792,-0.01789432210957409,-0.02046987211074691,-0.00940658915087933,5.421060454803429,0.13548951048950886,-0.03294770782556234,003570
31,남양유업,2017,Q1,생활소비재,0.0280128958658215,0.013038286956811085,-0.1933452014042557,-0.1598257783096766,-0.9832238366115034,0.13548951048950886,-0.22634890191258605,003920
31,농심,2017,Q1,생활소비재,0.053451118845538895,2.242240442273946e-05,0.025933117422900498,0.007319646682089731,0.33241397997947275,0.13548951048950886,-0.032183292021169714,004370
31,빙그레,2017,Q1,생활소비재,0.010195139951130222,0.00699130009177229,0.20771172244829228,0.1958600318018091,-2.0532019899572513,0.13548951048950886,-0.11675163638520118,005180
31,롯데칠성,2017,Q1,생활소비재,0.18490208706588046,0.004502065575511471,0.08458093693372781,-0.006637419012840318,4.209688773788045,0.13548951048950886,-0.14032625642741683,005300
31,현대그린푸드,2017,Q1,생활소비재,-0.018718508791556884,0.062447386383623016,-0.08626133943359426,-0.021162714716506437,0.5724322054414193,0.13548951048950886,0.08208728133176543,005440
31,삼립식품,2017,Q1,생활소비재,-0.05828595940424144,0.012502478526171812,0.13054122318304606,0.17757709671422384,-0.5749266394546937,0.13548951048950886,-0.27094591828379594,005610
31,크라운제과,2017,Q1,생활소비재,0.0,-0.4494463687185888,-0.7155999577064274,-0.8048487801022354,-0.7752570140708019,0.13548951048950886,-0.31204707644521473,005740
31,LS,2017,Q1,산업재,0.0306294134011929,0.0013931762321339747,0.17710913357652358,0.1109532474439121,6.251702748475034,0.13548951048950886,0.2403844910729292,006260
31,GS리테일,2017,Q1,생활소비재,0.012463982432955698,0.03523873509274256,0.09289540182791534,0.07493387080810376,-0.25550603613228007,0.13548951048950886,-0.2715185981900748,007070
31,오뚜기,2017,Q1,생활소비재,-0.0016605484100455162,0.041862678484923865,0.08338143185310543,0.06386794886467873,0.6520890209067784,0.13548951048950886,-0.07445487434312986,007310
31,LS산전,2017,Q1,산업재,0.09361378968942768,0.0049711297739316596,-0.0022975749831130043,0.001146350138296448,1.0781169543807398,0.13548951048950886,0.05932401154252052,010120
31,현대상선,2017,Q1,산업재,0.04220540702980747,-0.27995328795818875,0.34402351957143007,-0.10404051104818757,-0.3018549009893776,0.13548951048950886,-0.15852426423223576,011200
31,한국전력,2017,Q1,생활소비재,-0.1303947848014619,0.012974575438639002,0.06226583036305455,0.024768716098417798,11.799673469387756,0.13548951048950886,0.0010448224569447623,015760
31,한국단자,2017,Q1,산업재,-0.012630826826088008,0.026039091275176895,-0.1541337713762191,-0.11663734116531799,-0.08901647295082915,0.13548951048950886,-0.07227961953471577,025540
