,name,year,quarter,sector,Relative Return,비유동자산 변화율,유동부채 변화율,부채총계 변화율,영업이익 변화율,금리 변화율,Label,Code
22,하이트진로,2019,Q2,생활소비재,0.0872777002159705,0.008919837650565476,0.07007010135821146,-0.01672934742321086,-2.451313332809943,-0.10064059339177356,0.2802798329144396,000080
22,CJ대한통운,2019,Q2,산업재,-0.00792598073606629,0.00860717587598181,0.22412892224326852,0.04697505274173763,1.7060469546520687,-0.10064059339177356,0.013238908120392273,000120
22,두산,2019,Q2,산업재,-0.006592791977423865,0.04994652471968197,0.04841019773017918,0.05485552698764762,0.449655751518945,-0.10064059339177356,-0.1135768162663077,000150
22,CJ,2019,Q2,생활소비재,-0.22322779129095355,-0.0036122138302684403,-0.6571164876359635,-0.29766981456041075,-0.8519344699982798,-0.10064059339177356,0.0876596259759125,001040
22,LG상사,2019,Q2,산업재,-0.05394123799949756,-0.006806549732941147,0.096152589045845,-0.018258434042610294,-1.3003114475308966,-0.10064059339177356,-0.14225060387512825,001120
22,대상,2019,Q2,생활소비재,-0.045225165199967235,0.11112133734988205,0.12308529209679264,0.12220706118341185,-0.12380529921548056,-0.10064059339177356,-0.016678527527980727,001680
22,오리온,2019,Q2,생활소비재,-0.10415342262919178,0.008681741168615309,-0.7880199418236868,-0.43867130600904636,-0.9553899173462133,-0.10064059339177356,0.02043666881706442,001800
22,아모레G,2019,Q2,생활소비재,-0.1419193800760003,0.0014901365615946904,-0.796686945086119,-0.36681787899778684,-1.004567706470975,-0.10064059339177356,0.3027252659402598,002790
22,대한항공,2019,Q2,산업재,-0.2534840681909607,9.880591987787568e-05,-0.011270601364052668,0.0032150053645847443,-1.6845587518995844,-0.10064059339177356,0.025140861976313933,003490
22,S&T중공업,2019,Q2,산업재,-0.12988144895052395,0.02579387503769137,0.14966021438009403,0.06787533789406552,0.24422291082420688,-0.10064059339177356,-0.12905589489096198,003570
22,남양유업,2019,Q2,생활소비재,-0.03722636073201374,0.06330375332307248,-0.17932336010512206,-0.09491002480399857,-0.983997288169092,-0.10064059339177356,-0.21883060991489223,003920
22,농심,2019,Q2,생활소비재,-0.10368408595835324,0.019369633897381666,0.02222294290544835,0.0169932151565948,-0.8414522122241637,-0.10064059339177356,-0.00952486751588151,004370
22,빙그레,2019,Q2,생활소비재,-0.08456857949375865,0.016973113005845253,0.10668866702993651,0.08304238923886587,2.455752095189735,-0.10064059339177356,-0.14858969059051724,005180
22,롯데칠성,2019,Q2,생활소비재,-0.06691938007600029,-0.005501694686671277,0.3226055135975807,0.042902341124973375,1.125163417183376,-0.10064059339177356,-0.10676315554364323,005300
22,현대그린푸드,2019,Q2,생활소비재,-0.063978033141956,-0.012090807276796012,-0.08106635532228423,-0.06702400435770217,0.1111636513105374,-0.10064059339177356,-0.10379415904414765,005440
22,삼립식품,2019,Q2,생활소비재,-0.22634560958419703,-0.002825082262786549,0.010591861064942032,-0.00895076341404799,0.6630690028201902,-0.10064059339177356,-0.009357330657772722,005610
22,크라운제과,2019,Q2,생활소비재,0.02582255540787068,-0.0010557617108242212,0.00036069774658553655,-0.016510343575331432,-0.9570481328737149,-0.10064059339177356,-0.11345583980642095,005740
