,name,year,quarter,sector,Relative Return,비유동자산 변화율,유동부채 변화율,부채총계 변화율,영업이익 변화율,금리 변화율,Label,Code
2,하이트진로,2024,Q2,생활소비재,0.028627711658482734,0.00016175982469013306,0.07640142417074114,0.0211601212922512,0.5940087497274638,0.02546205269366908,0.06823672954739804,000080
2,CJ대한통운,2024,Q2,산업재,-0.1259301080721996,-0.011634194010508914,0.0952161582173483,-0.0006210831591955124,0.15919370845548575,0.02546205269366908,-0.045049518370987585,000120
2,두산,2024,Q2,산업재,-0.0455161477199009,0.006085550271659468,-0.06366195070625791,-0.0324859537647183,-0.4547439021147267,0.02546205269366908,0.576339132409057,000150
2,CJ,2024,Q2,생활소비재,-0.17122467059725835,0.04897929944839419,-0.08533264005112495,-0.11429643101389741,-0.6213239832164139,0.02546205269366908,-0.059163245803340925,001040
2,LG상사,2024,Q2,산업재,0.06237257237707773,0.0465708756635983,0.07767141045042769,0.033373396925620025,60.72725208579178,0.02546205269366908,0.03935304208420444,001120
2,대상,2024,Q2,생활소비재,0.1485137855390761,0.007073145785054358,0.045818968928757364,-0.0009325486849928177,-0.22071692726924352,0.02546205269366908,-0.09678073320051425,001680
2,오리온,2024,Q2,생활소비재,0.1064926806430334,0.0010536108177958692,-0.12614817137714085,-0.07392410839670294,-0.9343777045908297,0.02546205269366908,0.12731873388248122,001800
2,아모레G,2024,Q2,생활소비재,-0.2562303020917185,-0.02110643985469285,-0.8774309371266971,-0.7494320908599703,-1.0870666593176603,0.02546205269366908,0.0063917608834866135,002790
2,대한항공,2024,Q2,산업재,-0.017479234017668807,0.01735087543720959,-0.010295775075202185,0.018132068809742163,-0.051926385720870605,0.02546205269366908,0.23188828067207462,003490
2,S&T중공업,2024,Q2,산업재,0.4689799638747659,0.020651059213598222,-0.017269060912580958,-0.11274563200457732,4.349100149118882,0.02546205269366908,0.16573363957244888,003570
2,남양유업,2024,Q2,생활소비재,0.045951548082037684,-0.03725721260958326,-0.024050825329228087,-0.019816030122712935,1.8742293161391221,0.02546205269366908,0.4641145683163189,003920
2,농심,2024,Q2,생활소비재,0.08444982766988073,-0.007817650460232417,-0.06617918741475226,-0.02671056007928352,-0.5452906866582187,0.02546205269366908,-0.07293287864881526,004370
2,빙그레,2024,Q2,생활소비재,0.12835130908752176,0.029328965966966436,-0.022327615655989175,-0.04355476540099923,0.4706552873257963,0.02546205269366908,-0.11972007385289135,005180
2,롯데칠성,2024,Q2,생활소비재,0.10864647338456154,0.002583496450661249,0.2211624984442877,0.03628559018341471,0.05267082634663689,0.02546205269366908,-0.12846413187448424,005300
2,현대그린푸드,2024,Q2,생활소비재,-0.0636380536335483,0.13817436168969133,-0.1537616844172156,-0.07907888228088544,-1.0644418442924202,0.02546205269366908,0.18270638957002555,005440
2,삼립식품,2024,Q2,생활소비재,-0.07848034376593117,0.00027421780842651344,-0.14863198738067973,0.006959751294713046,0.7409001059668658,0.02546205269366908,-0.032944255213092855,005610
2,크라운제과,2024,Q2,생활소비재,0.018625563830069178,-0.00048499109324728895,-0.098063813873566,-0.08300917449380751,-1.0060775753833038,0.02546205269366908,-0.007127261749040575,005740
2,LS,2024,Q2,산업재,-0.23381056685538884,0.0520086698787845,-0.18869951936094675,-0.12514896841191436,3.3646600160532047,0.02546205269366908,0.01240458199620946,006260
2,GS리테일,2024,Q2,생활소비재,0.0586600120846085,-0.10705575293836456,0.0993994333310837,0.008130028288675817,0.4834462811948519,0.02546205269366908,0.08145056787194851,007070
2,오뚜기,2024,Q2,생활소비재,-0.007607883268906927,-0.018379229071753933,0.09132659055985903,-0.020273537941296937,-0.2601048614144985,0.02546205269366908,0.03902453230191315,007310
2,LS산전,2024,Q2,산업재,0.009497192626590809,0.023715506666802444,0.0016677753507150506,-0.05277850739199741,0.4808908121537474,0.02546205269366908,-0.06381382043048417,010120
2,현대상선,2024,Q2,산업재,-0.010078659241433162,0.021571403235237874,-0.039722605262660804,0.05395246978910029,0.592822948471484,0.02546205269366908,-0.005130339658099628,011200
2,한국전력,2024,Q2,생활소비재,0.02358362834619821,0.008749524353621974,0.09936559226169672,0.0006899275996727905,-1.0735062323033728,0.02546205269366908,0.2649357861519537,015760
2,한국단자,2024,Q2,산업재,0.07311816833167689,-0.015951752605118164,-0.04968320237674562,-0.03811049991499449,0.5393931977313924,0.02546205269366908,0.2847673435329886,025540
2,KT&G,2024,Q2,생활소비재,0.19194711079139515,0.018572267876268533,-0.15160199653141093,-0.031003527452828417,0.3493788819875776,0.02546205269366908,0.31822761978690717,033780
2,무학,2024,Q2,생활소비재,0.2510068357212483,0.40349631327945334,0.01676282580543309,-0.007263484074302329,-0.02180769084216405,0.02546205269366908,0.06045197120200148,033920
2,한국가스공사,2024,Q2,생활소비재,0.7475192575237629,-0.008960224974243092,-0.11455844196831932,-0.052850716217373694,-0.48144752257230217,0.02546205269366908,-0.027917800186637837,036460
2,팜스코,2024,Q2,생활소비재,-0.1286291614052784,0.004739970226003809,0.0634728239043747,0.0655699523496891,-0.19627734063045132,0.02546205269366908,-0.08207382290383906,036580
2,대우인터내셔널,2024,Q2,산업재,0.10690412009333883,0.0037417215932531445,-0.061521336544317684,-0.03482770524307821,0.3808654641364424,0.02546205269366908,0.05579092265251979,047050
2,한국항공우주,2024,Q2,산업재,0.07204050007779231,0.008736469223160848,-0.011237931428048742,0.0604610751263579,0.3849957887998614,0.02546205269366908,0.28873716071611066,047810
2,동원F&B,2024,Q2,생활소비재,0.005977378718013696,0.013098982958047234,-0.07354980666130229,-0.057927918111890464,-0.550524194726306,0.02546205269366908,-0.02768518294209326,049770
2,한전KPS,2024,Q2,산업재,0.18746284167932897,-0.008777307876037144,-0.28918549052526754,-0.19606500649307812,0.4698592630331633,0.02546205269366908,0.16495993640367362,051600
2,LG생활건강,2024,Q2,생활소비재,-0.22010182890920474,-0.0036181272518993612,-0.03530203334366566,-0.035478565592975575,0.5808089802227068,0.02546205269366908,0.11555424328540564,051900
2,에이블씨엔씨,2024,Q2,생활소비재,0.02563189619536539,-0.013763705859478947,0.021367803386351802,0.006484918158705888,-0.5290221353552148,0.02546205269366908,-0.10314156663570528,078520
2,현대글로비스,2024,Q2,산업재,0.20362637743797762,0.08520295452632065,-0.07475269948448826,-0.010286285486955427,0.031413158005189956,0.02546205269366908,0.14694704913473322,086280
2,아모레퍼시픽,2024,Q2,생활소비재,-0.26214869011960895,0.20555714203018072,-0.30506638217588533,-0.275061663894676,-0.9816468240124779,0.02546205269366908,0.06697085514344364,090430
2,CJ제일제당,2024,Q2,생활소비재,0.1599541139048076,-0.005657670999734021,-0.03506006184324817,-0.050001538509445,-0.42487718560239496,0.02546205269366908,-0.23168930144823155,097950
2,락앤락,2024,Q2,생활소비재,0.05957269026685079,-0.003794136231491496,0.0007349771016362805,-0.013053769331855536,0.7085963917341525,0.02546205269366908,0.10791288764404999,115390
2,이마트,2024,Q2,생활소비재,-0.010437759053943362,0.019738863775471627,0.05723829432178218,0.011953247107239218,-1.2254641824395005,0.02546205269366908,0.048651835992118864,139480
2,삼양사,2024,Q2,생활소비재,-0.02942926361248882,0.026119635765212035,0.08166249168715622,0.05307144862601465,0.3634828607287286,0.02546205269366908,0.13289523792312677,145990
