,name,year,quarter,sector,Relative Return,비유동자산 변화율,유동부채 변화율,부채총계 변화율,영업이익 변화율,금리 변화율,Label,Code
4,하이트진로,2023,Q4,생활소비재,-0.14990381084427554,0.007094681850946749,-0.02484482568218238,-0.005138902611482421,-0.13466584259986247,0.00757180156657955,-0.004698098076335337,000080
4,CJ대한통운,2023,Q4,산업재,0.45385138144132386,0.005313680848907376,-0.03975330030295321,-0.025514563738834095,0.11588427568347903,0.00757180156657955,-0.09066596150247212,000120
4,두산,2023,Q4,산업재,0.7618153709008032,0.010875646627577673,-0.02351486133041225,-0.030637392427127264,-3.7693834522350493,0.00757180156657955,0.10206862428119036,000150
4,CJ,2023,Q4,생활소비재,0.10516296191705135,-8.031505320604815e-05,-0.28043084818023334,-0.046213193736154734,1.6515244887590685,0.00757180156657955,0.3078080192280813,001040
4,LG상사,2023,Q4,산업재,-0.19492066041087908,-0.0464742264459822,-0.2433448542315727,-0.1100167795132806,-1.5024549732669694,0.00757180156657955,0.06799306689519649,001120
4,대상,2023,Q4,생활소비재,-0.18735620286412608,-0.0021380826796794095,-0.05426330949213931,-0.031037424454084972,-1.1651955084933432,0.00757180156657955,0.10969403614789311,001680
4,오리온,2023,Q4,생활소비재,-0.22410267205819728,0.0004928422253624998,0.058768422440265145,0.014913717057831288,-0.15443764456845077,0.00757180156657955,-0.005094542641011161,001800
4,아모레G,2023,Q4,생활소비재,-0.2113172777498022,-0.010849931723876494,0.12278080334634467,-0.22874241473449541,0.701950300565304,0.00757180156657955,0.30261872870898676,002790
4,대한항공,2023,Q4,산업재,-0.06269085546436148,0.023367019170002168,0.03771912761270313,0.03193157493396903,-0.6471138660390401,0.00757180156657955,-0.037283942385047716,003490
4,S&T중공업,2023,Q4,산업재,0.17628129866075112,0.02150738172388955,-0.0020655863143964615,0.07950889779228909,-0.4895026326950116,0.00757180156657955,-0.09528477142670433,003570
4,남양유업,2023,Q4,생활소비재,0.12716429007244945,-0.003267893146597034,0.020695381322715756,0.006412758265595286,7.5015683884487,0.00757180156657955,-0.13964426314076286,003920
4,농심,2023,Q4,생활소비재,-0.3832606228220312,-0.009474695641474407,0.00870114859729365,0.011540703571220945,-0.33310023221437224,0.00757180156657955,0.16104578546195905,004370
4,빙그레,2023,Q4,생활소비재,-0.18555266399671505,0.08558049865230855,-0.1280255078848176,-0.09562979653049053,-1.1053778816420634,0.00757180156657955,0.3699871883729232,005180
4,롯데칠성,2023,Q4,생활소비재,-0.29854025651173866,0.02261688302392728,-0.06070841514856684,-0.015368853904012991,-0.8341101347556582,0.00757180156657955,0.010995740149094723,005300
4,현대그린푸드,2023,Q4,생활소비재,0.08749462331802357,0.008763574900928717,0.4013601916055445,-0.0022018500684714004,7.747974581883252,0.00757180156657955,0.09085452462285674,005440
4,삼립식품,2023,Q4,생활소비재,-0.23143933308341808,-0.02715666246943793,-0.05059326134454878,-0.05323902061643615,0.527823804817658,0.00757180156657955,0.027331515279521636,005610
4,크라운제과,2023,Q4,생활소비재,-0.06942558392178161,0.030330891890901768,0.022929916710767717,0.016530763031262996,3.3606833042073214,0.00757180156657955,0.0636607746352647,005740
4,LS,2023,Q4,산업재,0.2954907408760818,0.07334271536829795,0.1510757391111477,0.16943881455981247,2.2823677410580716,0.00757180156657955,0.37648445993258495,006260
