code,name,year,quarter,sector,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,Relative Return,Label,Code
210,대림산업,2024,Q4,건설,0.297751195932638,0.014381294384407717,0.03593172620355167,-0.19858684312773733,0.5945874205614337,-0.11111993407128673,0.032779467854004096,0.06043221046378333,12.977869120519124,31.099667475863654,-269.1309527259878,25.113057098440095,25.113057098440095,0.0,-0.6027037367067525,-0.9856278133531875,-0.9259601959709214,-0.9626927844333159,-0.9394838273281843,-0.977223642521001,-0.8872821321746135,-0.9019670705546082,-0.7680135076212888,-0.9451673498023986,-0.7676665748944549,-0.9451659605184124,-0.9451659605184124,-0.9451659605184124,-1.0199991679261884,-0.9113078408223262,-0.9087879428261849,-0.9528715055167067,-0.9414297498142248,-0.8101942960280397,-0.9500746969168231,-0.8955882672968614,-0.026899026899026957,-0.026899026899026957,000210
210,대림산업,2024,Q3,건설,0.10497049134308356,8.802334861779393e-05,0.007359775714061767,0.04465958223847277,-0.007008765025585895,0.038699609291387826,0.0012573308584566956,0.0023210778545592614,-0.3504048751217217,-0.5112673289453944,-1.3370594443808235,1.8491661775105528,1.8491661775105528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.011538677997511404,0.0009958598205548341,-0.11983510689291532,-0.0051857654838392,-0.09523809523809512,-0.05674568795778523,-0.003275944768183603,-0.13955218472851136,-0.026899026899026957,000210
210,대림산업,2024,Q2,건설,-0.23112035607447023,-0.0016719761976460301,-0.021908791608291622,0.12888785449123508,-0.6988832508962397,-0.14289834552690517,0.0004414926622158255,0.0008048396014757042,-0.03347821246029781,-0.1408770941064056,-0.30508222248635797,-0.3183521910950934,-0.3183521910950934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.030762850791552276,-0.0022763832415567675,0.02546205269366908,0.05808429975732232,-3.3306690738754696e-16,0.01979840167061564,-0.0052108762043113765,-0.1396906751773595,-0.13955218472851136,000210
210,대림산업,2024,Q1,건설,0.07339823608257379,-0.00011888274699412005,0.005957771497569819,0.11611205494864141,0.0012731499266074309,0.07560717924008342,-0.0033493111423231747,-0.006124110376318659,-0.4251448768490288,-0.3961926624448424,-0.6822935982833367,-0.6787926624619157,-0.6787926624619157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,0.006272868624748851,0.013001130867663191,-0.12136131985833976,0.023680694141577696,-0.011764705882352788,-0.008599753155233536,-0.008640858156891418,0.19593208434489187,-0.1396906751773595,000210
210,대림산업,2023,Q4,건설,0.016488909099485305,0.0032490702063363575,0.00433033654943582,0.7504514511040767,-0.4411415350843658,-0.0009100673253105152,0.002003321317093576,0.005244974556896542,2.1567723075941685,5.289836761273714,54.85147622954678,-7.49176637234199,-7.49176637234199,0.0,-0.13577456054522063,-0.0030211480362537513,-0.08333333333333337,-0.08333333333333337,0.03498931103535585,0.02240740740740743,0.0,0.0,0.0,3.677146534286635e-05,-4.42188222704587e-08,0.0,0.0,0.0,0.10965773361610065,0.0065457565880464585,0.004550077278224318,0.00757180156657955,0.05902989272759007,0.0625,-0.03388722209400741,-0.006672792330014943,-0.15609689068941437,0.19593208434489187,000210
210,대림산업,2023,Q3,건설,0.059812504057270566,-0.0005905265150185635,0.0040830494857624355,0.2704789692682614,-0.07098992406158755,0.031427936979379734,-0.0003100934171623715,-0.0005416809406367795,-0.3627070099941013,-0.5264353908541461,-0.7361398951841782,2.6481655394329437,2.6481655394329437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,-0.0021566395604083466,0.007533279773421997,0.11207897793263655,0.001535787938867772,0.03896103896103886,0.106533304958502,-0.015260350475235884,0.2218111008433589,-0.15609689068941437,000210
210,대림산업,2023,Q2,건설,-0.2733746944073284,-0.00015471178351411652,-0.028421117497216652,-0.5290678008779899,0.32371504371089044,-0.14218882982646086,-0.0033393569458602945,-0.006128143838783906,-0.8959441108062536,-0.9580835418311151,-0.9879496787647712,-1.0066150931618472,-1.0066150931618472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.031973087460080984,0.005514657406169521,0.0022310602386272915,0.03581912791841346,-0.04938271604938271,-0.03519218134034163,-0.026815825413194383,-0.20777257239510422,0.2218111008433589,000210
210,대림산업,2023,Q1,건설,0.2313142548895062,0.00014259258833293487,0.019953491707574766,0.07306711550432898,-0.06284600227578374,0.0068240155000696134,0.012220418857342707,0.02256646130361628,4.259523079211761,7.732858770467139,-4.630291876861132,-4.360572988884869,-4.360572988884869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.06294645789640896,0.004395562960080701,-0.12061758935426237,-0.06497623491867566,-0.05813953488372092,-0.08337411073888668,-0.041374122157736615,-0.11473241338712198,-0.20777257239510422,000210
210,대림산업,2022,Q4,건설,0.1424620706888151,-0.03210792841390675,-0.019265448788145068,-0.01190552315439286,0.014317778214707921,0.0007039874681282754,-0.007154929037306301,-0.023144962140460024,1.6847636972290565,44.44713339859533,33.402745819557964,33.281615784701046,33.281615784701046,0.0,-0.06882836875961051,0.0960264900662251,0.2107708008984004,0.8455228981544769,0.09090909090909083,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11456608043309557,0.01431559495807777,-0.004520310424048435,0.11445954938682568,-0.08414558489005308,0.023809523809523725,-0.12070563315019511,-0.021797350308607855,-0.1569472344230102,-0.11473241338712198,000210
210,대림산업,2022,Q3,건설,-0.05241958919171408,-0.006237330355696069,-0.009787643938270807,-0.10379403716346847,0.0008709658369132622,-0.05634268692457012,-0.0001117024765715513,-0.00020523442456932273,-0.8760892665254296,-0.9951645335051398,-1.0162392210580276,-1.0226380016722612,-1.0226380016722612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.06411636151380273,0.003895125891120621,0.0359464250541639,0.02779144307122383,-0.023255813953488302,-0.11299650647329962,-0.011159865189991569,-0.06144148313487091,-0.1569472344230102,000210
210,대림산업,2022,Q2,건설,0.12016751582415197,-0.01057347861440161,-0.0016153301357890726,0.2640774032329851,-0.269711302916408,-0.05054860669695027,0.004958758453892376,0.009089237485680357,-0.7062160536563455,-0.727788584620631,-0.7565988118401423,-0.8025772407205946,-0.8025772407205946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.045732630383092276,0.007975770342554478,0.2746673361787626,0.056550678111290775,-0.033707865168539186,0.13207484462760455,-0.01358073474746535,0.15046715784747647,-0.06144148313487091,000210
210,대림산업,2022,Q1,건설,0.7231827466233793,-0.015345980421482053,0.01444402741691908,0.1249335031005856,-0.19231050073957412,-0.08654308511735387,0.021308956872318374,0.03958622507782028,8.285238206088984,-55.80133618385497,-7.883590685622951,-3.7654292732750974,-3.7654292732750974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.018637728474920623,0.004832000385876389,0.14767324592997877,0.03864674909181387,-0.09183673469387776,0.2602194672474454,-0.004557562722991126,0.09273574716054264,0.15046715784747647,000210
210,대림산업,2021,Q4,건설,-0.009726557311010686,0.017072759320268638,0.015963712174731803,-0.012440372979436454,0.10401204579725531,0.062251051853195793,-0.009170287232970531,0.005060249794284877,0.6657415766444117,0.07453537583599856,2.5106245413369597,7.307078446936432,7.307078446936432,0.0,-0.5189743091659846,1.0516304347826089,0.0,0.0,0.1098732341568669,0.6917293233082706,0.0,0.09502399248881654,-0.4134197150259067,0.19839071386993568,-0.41412424870466313,0.19840610567894368,0.1984061056789439,0.1984061056789439,0.4025512712822732,0.020007078311950588,0.015938933266124167,0.16812521036687933,0.08222487497304898,0.02083333333333348,0.08325393584683072,0.024245998191906537,0.016286275246006884,0.09273574716054264,000210
210,대림산업,2021,Q3,건설,-0.1647415356055898,-0.003138432443374972,-0.011056633423207396,0.03441725810658802,-0.08773736847822,-0.04739616971563476,-0.001180121833060599,-0.002089349424848286,-0.05718663890455722,-0.23927399922491577,-0.014163016165368969,-1.4531009119782539,-1.4531009119782539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07001566177350904,0.0,0.07001565303872348,0.0700156530387237,0.0700156530387237,0.01761921683046319,0.034507991437758845,0.0003381422427111147,-0.05306772908366497,0.06937716438105035,-0.1504424778761062,0.06736077481840197,0.03200812777097384,-0.05826609885805567,0.016286275246006884,000210
210,대림산업,2021,Q2,건설,-0.7529936177372143,0.36095770333593946,0.11465214207509677,-0.11684000081182022,-0.11562646146414468,-0.1160275978500851,0.002348959189494071,0.19137046851504946,0.27211281001830767,-0.4429539744119022,-0.10998519542548313,-0.969418371727144,-0.969418371727144,0.24810043938157889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06520917017595695,0.0,0.06520916869528359,0.06520916869528359,0.06520916869528337,0.7421096287815034,0.007129469356493168,0.013438380398341998,0.11734330484330613,0.06502616415047213,-0.11023622047244086,0.131754905184698,0.02973947210775374,-0.13127033006249395,-0.05826609885805567,000210
210,대림산업,2021,Q1,건설,-0.9008374133447825,-0.07226056862978081,-0.6741957346080663,-0.9616795075579643,-0.4410104661536678,-0.8982039046746932,0.07629522985208492,0.21501002569757688,-1.0020761368179334,-0.9877566644656246,-0.9888505783983325,-29.50336406734437,-29.50336406734437,-0.4913643707093821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416987411687106,0.0,0.10416948738748433,0.10416948738748455,0.10416948738748455,2.0127382750040668,-0.003980375432345529,0.015428372481669506,0.17195325542571194,0.07231825865355468,0.016000000000000014,0.3732219462632649,0.026553173691747034,0.07292815733421597,-0.13127033006249395,000210
210,대림산업,2020,Q4,건설,0.6618756494383782,-0.5087750210508719,0.006063686070442609,1.5221598460140027,-0.27702067721591506,0.9350844639581604,-0.005284766133762053,-0.6537669268142612,-3.769725790397335,-4.623264844103332,-4.747324613378051,-1.1348901715069177,-1.1348901715069177,0.0,-0.07406776253043201,0.07602339181286544,0.0,-0.0003416467372736598,0.0,-0.0003416467372736598,0.0,0.0,0.0,0.010176888644665816,0.0,0.010176942563536961,0.01017694256353674,0.010176942563536961,-0.3780443147289393,-0.058580425595368135,0.015741758304966824,0.13205764233403983,0.015372275387599998,0.04166666666666674,0.030879044146171264,0.029133278800198115,-0.21579301763586795,0.07292815733421597,000210
210,대림산업,2020,Q3,건설,-0.027074052709523344,0.01993268182415253,-0.0012882442057211563,-0.11131617765893631,0.20464789439696074,-0.02813969549324702,0.022766799887414146,0.01870200059621485,-0.15752861309397181,-0.4176607131754714,0.066732876776612,0.24637209718765907,0.24637209718765907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12641707618982934,0.0,0.12641701122044768,0.12641701122044768,0.12641701122044768,29.267844017171594,-0.026207921096291442,0.022088428967425466,-0.01328671328671327,0.12128584005311471,-0.032258064516129115,0.464159945473134,0.013559340833025901,-0.07609556676934505,-0.21579301763586795,000210
210,대림산업,2020,Q2,건설,-0.04937712940327521,-0.0037004840000132155,-0.02485291647678456,-0.05472010345118039,-0.12859941328422309,-0.07535688505585636,0.018606326678747287,0.016480446658728498,0.016146263710212105,0.33656637730243344,-0.5798581201866663,-0.6988234405636764,-0.6988234405636764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14653315256408306,0.0,-0.1465331062649049,-0.1465331062649048,-0.1465331062649048,-0.9744470971009336,0.021563322371475513,-0.027401632238014395,-0.0835291604358025,-0.1430043137913488,0.15887850467289732,-0.41825270948982285,0.015540359786174518,-0.1716815982654706,-0.07609556676934505,000210
210,대림산업,2020,Q1,건설,-0.011741053965726,0.06963706399193259,0.03034667071509589,0.013267569587689376,0.0009332045533083644,0.009791706683323742,0.05449619866870914,0.04780246335357141,-0.16631566601117764,-0.43369233579807875,1.2568603183419222,2.2153122907008083,2.2153122907008083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018024433688183628,0.0,0.018024434103011355,0.018024434103011355,0.018024434103011133,2.326416414584117,0.015754379708652122,-0.012864053928269836,-0.060040160642572116,0.01797680704196325,0.00943396226415083,-0.20454187036744997,0.006823325946122116,0.19286437081366153,-0.1716815982654706,000210
210,대림산업,2019,Q4,건설,0.03432344713371971,-0.020110822170772424,0.005436742907243053,-0.06370090752337143,0.18638158615593725,-0.004569867400844085,0.018537867647057116,0.014093938786702287,0.2952811171764389,1.37402536244764,2.008886232301353,1.1839659590374465,1.1839659590374465,0.0,0.024269247235590763,0.0029325513196480912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02546073152215811,0.0,-0.025460717986499404,-0.025460717986499626,-0.025460717986499515,5.380260221408914,-0.015711916865137066,0.010051895543270017,0.191387559808615,-0.024390380515078802,-0.05357142857142849,0.023897949297593923,0.001389274009692798,-0.16662607758445078,0.19286437081366153,000210
210,대림산업,2019,Q3,건설,0.017066854894868477,-0.05375354340190086,-0.021785194093869586,-0.04057244169478069,-0.11049403883766096,-0.05807933279071531,0.009539286033366956,0.011949057173177069,-0.1629417899811697,-0.422068209161119,-0.24837063420872463,-0.1689602442435486,-0.1689602442435486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013448427496710158,0.0,-0.013448432672134358,-0.013448432672134358,-0.013448432672134358,-0.9303677156060576,0.023671710515372757,0.0021492760114003584,-0.21649484536082508,-0.013886289168915433,-0.05084745762711873,-0.10146539633409102,0.0003114533416388454,-0.12059862893574436,-0.16662607758445078,000210
210,대림산업,2019,Q2,건설,-0.10391854035986015,0.025820789985082637,-0.0371099320190903,-0.07613991165041645,-0.107194129916942,-0.08411621431253069,0.011620136696281147,0.011124217700643202,0.053251434093519956,0.3025588469066365,-0.7251190378281205,-0.7416330767548154,-0.7416330767548154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627730541334175,0.0,0.06277300494048577,0.06277300494048554,0.06277300494048554,0.17798441463015324,0.03709163042178587,0.013293335100796,-0.10064059339177356,0.05879535921869561,0.017241379310344973,0.09107698802174014,-0.007291628488756308,0.03625771104643578,-0.12059862893574436,000210
210,대림산업,2019,Q1,건설,0.041835660713545275,0.07040961484134511,0.05635649678707755,0.06417205844408924,0.1483738311835281,0.08459827255239372,0.030620912036328995,0.028866120690480113,-0.17878752446805712,0.7732320624704767,-24.393457437693485,-9.605786283109108,-9.605786283109108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10346063464233246,0.0,-0.10346057582774992,-0.10346057582775015,-0.10346057582774992,-0.6874179652905958,-0.0016632023276192953,0.0005796429835080996,-0.09282764948769218,-0.09882153156977846,0.01754385964912264,-0.06709658363690052,0.003508186239422395,0.031190648148935907,0.03625771104643578,000210
210,대림산업,2018,Q4,건설,-0.08027905195251961,0.0036384638817694714,-0.03946499185535324,-0.013838515284134045,-0.20212946326972725,-0.06723770198847479,-0.012794267168145357,-0.010795360866090342,0.06392938994232877,-0.4319441607811294,-1.0244425984293795,-1.0644926299712958,-1.0644926299712958,0.0,0.009216728201022706,0.07911392405063289,0.14912255338140046,0.10871212121212115,0.16666666666666674,0.16666666666666674,0.0,0.0,0.0,-0.0071083192014627095,0.0,-0.007108333099590136,-0.007108333099589914,-0.007108333099590136,0.1528942253920036,0.005036357567736793,0.005684653689703056,-0.10693799508331026,-0.008256951594797224,-0.08800000000000008,-0.09983604378074207,0.014114127612447902,0.15289343413165826,0.031190648148935907,000210
210,대림산업,2018,Q3,건설,-0.07609312293173964,0.005461379407374123,-0.038148726136281175,-0.13068941297270797,-0.12935115221113647,-0.13031030122578957,0.0954106636885157,0.07999514816562536,-0.17762621278964574,0.05421065651469781,2.60530528421858,2.966780194724099,2.966780194724099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05276368625264927,0.0,0.052763636467090924,0.0527636364670907,0.052763636467090924,0.0442397512820667,0.03809438658420561,0.005201307569219216,-0.09246405552800974,0.04862249558492171,0.11607142857142883,0.009709172259507959,0.0019068078790451803,0.10832945931949682,0.15289343413165826,000210
210,대림산업,2018,Q2,건설,0.006460442653097198,-0.007932405246263374,-0.00028763770757644913,-0.06378335086950793,0.11862621745012314,-0.01844083635489735,0.023281696970536947,0.02398927211314983,0.009006309596034878,-0.1288337117840348,-0.627748576472155,-0.663674808524813,-0.663674808524813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023716268251796402,0.0,0.023716254949199822,0.023716254949200044,0.023716254949199822,0.3971853095173552,0.007779076758894776,0.007847684343889938,-0.0044422507403751865,0.0226310282981268,0.009009009009008917,0.11515816784752042,0.0014086115293125978,-0.018774693966500014,0.10832945931949682,000210
210,대림산업,2018,Q1,건설,0.03141000431059626,0.01720123757771863,0.02469912574639932,0.07788458807068865,-0.05592016870209049,0.04120233916550142,0.008531300795124208,0.003429469192212764,-0.1546523364338871,-13.84514439158824,-2.4825904818393836,-2.903079812264817,-2.903079812264817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024244776282615677,0.0,0.024244776694278825,0.024244776694278602,0.024244776694278602,-0.2528409114579355,-0.030034823661886145,0.014530287258507357,0.08530869157626775,0.024297858795447214,0.01834862385321112,0.08575762500677153,-0.003202267986215368,0.2129153988623319,-0.018774693966500014,000210
210,대림산업,2017,Q4,건설,-0.11066801302516793,-0.03837015190205961,-0.07792592892283168,-0.11437726987541297,-0.08484241986593799,-0.10647172902937918,-0.03503274311522209,-0.038329865379850836,-0.041606055463758285,-1.0886000053583318,-2.6218715061606392,-2.3064439001868045,-2.3064439001868045,0.0,0.002911065434586524,-0.14013605442176869,0.13382842728644007,0.13585027428202645,0.12567107270014732,0.08608534322820027,0.0,0.0,0.0,-0.08067572511430954,0.0,-0.08067572739864348,-0.08067572739864326,-0.08067572739864348,-0.3500195788744318,-0.023583906836809665,-0.002275605061653474,0.094065934065934,-0.08093468978807206,-0.0267857142857143,0.18077144502014986,0.005539798547534058,-0.11154265413313096,0.2129153988623319,000210
210,대림산업,2017,Q3,건설,-0.025044355597405143,0.08638699690624452,0.02245043503213795,0.011541555112948076,0.045603353885667275,0.020439396211469063,0.027850920539118196,0.025253118995087753,0.05619273517496337,0.19740660967938828,0.5816062064829237,27.881063078368676,27.881063078368676,0.19621795199830827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03490878867216529,0.0,0.03490878086161642,0.034908780861616195,0.03490878086161642,0.15372330132051748,0.0010197755396517127,0.013797360660917635,0.03346456692913535,0.03424542911228312,0.018181818181818077,0.04912421985101645,0.0008538188902857957,-0.11560459519957578,-0.11154265413313096,000210
