name,year,quarter,sector,Relative Return,M_국제유가 변화율,F_유동부채 변화율,F_법인세차감전 순이익 변화율,F_비유동부채 변화율,F_이익잉여금 변화율,F_당기순이익(손실) 변화율,Label,Code
유한양행,2021,Q4,헬스케어,0.13205388132662688,0.08325393584683072,0.06237184536560081,0.3776767877449143,-0.5442433236128442,0.04145997332955509,0.5093495168131275,0.011350218745230758,000100
유한양행,2021,Q3,헬스케어,0.03409547304062605,0.06736077481840197,-0.017211127280494565,-0.12700479686662958,-0.1778003444877626,0.014576634084355833,-0.06310920204692816,0.13205388132662688,000100
유한양행,2021,Q2,헬스케어,-0.03154098717449321,0.131754905184698,-0.2273269232486479,-0.04838985195682177,0.01863819942966849,0.015577889328384886,-0.08199627245982122,0.03409547304062605,000100
유한양행,2021,Q1,헬스케어,0.028381352702002864,0.3732219462632649,0.28096555764971876,1.0336890190514691,0.12833284640093412,0.000984028613457033,0.1363816065102723,-0.03154098717449321,000100
유한양행,2020,Q4,헬스케어,-0.23386316947637756,0.030879044146171264,-0.06617831340037805,-0.18656028155306503,0.23910107910075196,0.0024466939944400856,0.26978665216804676,0.028381352702002864,000100
유한양행,2020,Q3,헬스케어,-0.056977511654584076,0.464159945473134,-0.19022865290111646,-0.39023782288026054,0.27126779266716694,0.01197353040624094,-0.19834517705538146,-0.23386316947637756,000100
유한양행,2020,Q2,헬스케어,-0.0026108399483019684,-0.41825270948982285,0.1661661369315448,-0.7954393906895932,0.006188908209304067,0.015089861487222356,-0.8071514924385075,-0.056977511654584076,000100
유한양행,2020,Q1,헬스케어,0.05294228616675725,-0.20454187036744997,0.10922911270308178,16.603804108092838,0.13794373339142707,0.06898464389946524,25.4905745174538,-0.0026108399483019684,000100
유한양행,2019,Q4,헬스케어,0.256782615726154,0.023897949297593923,0.10214117528084454,-0.15116881991300057,-0.39584211783140366,0.00034013247637565414,-0.3542458558721031,0.05294228616675725,000100
유한양행,2019,Q3,헬스케어,-0.1288497439286522,-0.10146539633409102,0.29075452496365006,0.5652456538676611,-0.2394896661525956,0.005040004210535409,0.5392473596438085,0.256782615726154,000100
유한양행,2019,Q2,헬스케어,0.014660066264538203,0.09107698802174014,-0.4230910223024881,-0.8471963079338343,0.09604087274434914,0.0029161451368397984,-0.8719901890777204,-0.1288497439286522,000100
유한양행,2019,Q1,헬스케어,-0.0043811838837226336,-0.06709658363690052,0.33720476283036316,1.245224941488999,0.14068832438632217,0.009790877963220312,1.572822466514817,0.014660066264538203,000100
유한양행,2018,Q4,헬스케어,0.03716151888866581,-0.09983604378074207,-0.004307934446291739,2.300512352735237,0.08072887649939875,0.012335530886748547,2.819946123418517,-0.0043811838837226336,000100
유한양행,2018,Q3,헬스케어,0.11696122797582623,0.009709172259507959,-0.079503025538469,-0.7725285471544993,-0.14870158641871123,0.002199391186204158,-0.7986433832396134,0.03716151888866581,000100
유한양행,2018,Q2,헬스케어,0.06181745260227466,0.11515816784752042,0.0768528890669653,-0.5279782342504116,0.019837821092159036,0.012613736892784777,-0.5781438855873111,0.11696122797582623,000100
유한양행,2018,Q1,헬스케어,0.04101083704832133,0.08575762500677153,0.1658840027425248,0.5091124110012684,0.15290000772492962,0.020100821409697378,0.36951139252299825,0.06181745260227466,000100
유한양행,2017,Q4,헬스케어,0.15012014823915726,0.18077144502014986,-0.06498203723406704,0.7190376834956063,0.3398856170113609,0.013979990716814994,1.142509719495957,0.04101083704832133,000100
유한양행,2017,Q3,헬스케어,-0.15957438856395717,0.04912421985101645,0.014881124784752897,-0.2713982704036527,-0.23555870062759765,0.01104727256649296,-0.3288560394585409,0.15012014823915726,000100
유한양행,2017,Q2,헬스케어,-0.0987697269702833,-0.07470193740685538,-0.010773604412750104,-0.396716537321543,0.07087623339446925,0.01663232815133986,-0.4416764735419819,-0.15957438856395717,000100
유한양행,2017,Q1,헬스케어,0.05727365236155104,0.09135267010029824,0.08708357869109928,-0.19905228880332682,0.05204832048365504,0.0149943672897479,-0.2312356906967019,-0.0987697269702833,000100
유한양행,2016,Q4,헬스케어,-0.0777993263259322,0.07425742574257432,-0.03579681886620145,8.903734344669317,0.08900632106060602,0.0426784109198739,10.41868814209412,0.05727365236155104,000100
유한양행,2016,Q3,헬스케어,-0.28882475635575133,0.005784579336604034,-0.07666236190257236,-0.5602569102589632,-0.1876729676722586,0.003568665312222441,-0.5467283341346098,-0.0777993263259322,000100
유한양행,2016,Q2,헬스케어,-0.021322660882138945,0.3509743792660007,0.20720713009573544,-0.7872010466710836,0.10014087690932993,0.00778925058490243,-0.81494935370818,-0.28882475635575133,000100
유한양행,2016,Q1,헬스케어,0.1148266266075024,-0.22660852268380383,-0.06822735972385952,-0.5170079285858977,0.1732739995355479,0.02829693175160508,-0.48858488562480074,-0.021322660882138945,000100
일동제약,2024,Q4,헬스케어,-0.20398249218684314,-0.9997794999061973,-0.12343738247798586,2.9947608455214803,-0.023391022372635017,3.9133127289388536,3.1824702932197093,-0.20398249218684314,000230
일동제약,2024,Q3,헬스케어,-0.0836245273219364,-0.05674568795778523,-0.3401688075211212,-1.1437246559662149,2.49232193818955,31.716919744434747,-1.145503429065638,-0.20398249218684314,000230
일동제약,2024,Q2,헬스케어,0.037205930743872746,0.01979840167061564,0.020044553631552997,27.65349699784431,0.07497798000774214,-0.9954333847029359,45.85837587348412,-0.0836245273219364,000230
일동제약,2024,Q1,헬스케어,-0.06595967810721542,-0.008599753155233536,0.007956281417563327,-0.8281934064383603,-0.0407705242980797,-0.043207941848579234,-0.8978524884746824,0.037205930743872746,000230
일동제약,2023,Q4,헬스케어,-0.18290683109768113,-0.03388722209400741,0.2538873952878127,-1.4689917344373054,-0.34756059061026334,-0.1690850681510353,-1.4947923299851809,-0.06595967810721542,000230
일동제약,2023,Q3,헬스케어,-0.10504188623918811,0.106533304958502,0.029329310323263247,-2.6462575524186125,-0.028565204940946498,0.5018516939824702,-2.469563456013644,-0.18290683109768113,000230
일동제약,2023,Q2,헬스케어,-0.04564954330338757,-0.03519218134034163,0.07395581317890954,25.130659472062455,-0.3047476583441846,-0.25456418653547386,24.43967811165541,-0.10504188623918811,000230
일동제약,2023,Q1,헬스케어,-0.07049849609311148,-0.08337411073888668,0.02206599323789038,-1.046253383432067,-0.0018431476619849008,-0.030343114892525835,-1.0652230423454645,-0.04564954330338757,000230
일동제약,2022,Q4,헬스케어,-0.4629102238676061,-0.12070563315019511,0.6121367331047911,50.48496689279329,-0.038676930883546956,0.17458928553337483,48.858129193272426,-0.07049849609311148,000230
일동제약,2022,Q3,헬스케어,-0.22730846938527113,-0.11299650647329962,-0.019756347794654516,0.5648573625186353,0.003613551596078457,0.0035170418338172915,-1.3473569619229517,-0.4629102238676061,000230
일동제약,2022,Q2,헬스케어,-0.24931722124724742,0.13207484462760455,-0.2953504320849938,-0.8379373938132425,0.4812745403808578,-0.010023660334367301,-1.5403976925971108,-0.22730846938527113,000230
일동제약,2022,Q1,헬스케어,2.520681320410893,0.2602194672474454,-0.017344899785416756,-0.5848342892521826,-0.007183653781940413,-0.005505962846233059,-0.6127495138021265,-0.24931722124724742,000230
일동제약,2021,Q4,헬스케어,0.07268899017813357,0.08325393584683072,-0.11014077702406444,-17.40107040111171,0.6025489768462522,0.04950641431642322,20.574058289326068,2.520681320410893,000230
일동제약,2021,Q3,헬스케어,0.0830987898190405,0.06736077481840197,0.21206594412500968,-0.9182043195094322,0.00167750478431139,0.0023226504842730478,-1.081539265209038,0.07268899017813357,000230
일동제약,2021,Q2,헬스케어,-0.07564943740893487,0.131754905184698,-0.019037924826167174,-3.6018431080233806,-0.01771609467459412,-0.027696129584819484,-4.425607520851872,0.0830987898190405,000230
일동제약,2021,Q1,헬스케어,-0.05209837758433877,0.3732219462632649,0.016568014654390506,-0.9702443805167796,0.02123244838943794,-0.016148757339399578,-0.9782140627810016,-0.07564943740893487,000230
일동제약,2020,Q4,헬스케어,0.3699180242814153,0.030879044146171264,0.03620739707017773,32.924065866914226,-0.006636254173366107,0.595203079450001,42.52045819572819,-0.05209837758433877,000230
일동제약,2020,Q3,헬스케어,-0.07199364085817223,0.464159945473134,-0.0034342223774270764,0.775870939059625,-0.00033086373848267847,0.013065887467869297,0.7052880895282421,0.3699180242814153,000230
일동제약,2020,Q2,헬스케어,-0.2223163771295673,-0.41825270948982285,-0.03733223526131735,-0.453391095435396,-0.017898518328118507,0.008014266905756129,-0.4735567096921339,-0.07199364085817223,000230
일동제약,2020,Q1,헬스케어,0.1708108043303641,-0.20454187036744997,0.0083577744855583,-1.0246731540254055,-0.009493194883271161,-0.021696376553766328,-1.0200754267737449,-0.2223163771295673,000230
일동제약,2019,Q4,헬스케어,-0.15917565580621104,0.023897949297593923,-0.006836734921527143,-88.80281393583378,0.02798513121726076,-0.42940857929066034,-91.17065609513534,0.1708108043303641,000230
일동제약,2019,Q3,헬스케어,-0.08599350809354075,-0.10146539633409102,1.5655250434910841,-0.10595826235568351,0.0007250424788451948,0.00471655222465972,0.8745388995407481,-0.15917565580621104,000230
일동제약,2019,Q2,헬스케어,-0.12989226784397004,0.09107698802174014,-0.07982078480966837,-0.9695780460465462,-0.004009789251458784,0.0025224600783222417,-0.9829206207382729,-0.08599350809354075,000230
일동제약,2019,Q1,헬스케어,0.10398841392456162,-0.06709658363690052,0.24824281353455402,91.26934243830449,0.20236439883074198,0.10817160534144632,-1971.1418924540155,-0.12989226784397004,000230
일동제약,2018,Q4,헬스케어,-0.05472955194698993,-0.09983604378074207,-0.04073789137642381,-0.7698532182633453,0.028342481690915022,-0.001742154985232447,-1.0111539744486402,0.10398841392456162,000230
일동제약,2018,Q3,헬스케어,-0.008675498648981941,0.009709172259507959,0.0326945747483951,-0.19982563258533015,0.015442945154965804,0.007490586328543047,-0.202970321901926,-0.05472955194698993,000230
일동제약,2018,Q2,헬스케어,0.0011942483959284655,0.11515816784752042,-0.08962012720651447,-0.8063637500192012,0.01359899829890332,0.009487290026072293,-0.829060369282632,-0.008675498648981941,000230
일동제약,2018,Q1,헬스케어,-0.0034007412722550645,0.08575762500677153,0.11955139130338144,-3.168248830000466,0.011749495694306722,0.010536696927416767,-3.4615206499418756,0.0011942483959284655,000230
일동제약,2017,Q4,헬스케어,0.006155543183324279,0.18077144502014986,0.01952667064464375,-2.7279062972156916,-0.04635871514411172,-0.017448165318753928,-2.725932298949087,-0.0034007412722550645,000230
일동제약,2017,Q3,헬스케어,-0.08256152990791404,0.04912421985101645,-0.008719836293637373,0.7593113490256955,0.0016584215459172214,0.013141650282902928,0.740672975586812,0.006155543183324279,000230
일동제약,2017,Q2,헬스케어,-0.2359797441310619,-0.07470193740685538,2.7256177272729163,-0.546432992114182,0.01818234042057143,0.007607184940968237,-0.5347951257745664,-0.08256152990791404,000230
일동제약,2017,Q1,헬스케어,-0.07016772285535461,0.09135267010029824,-0.6421105368995891,-1.110582646025561,-0.2244275173385123,-0.9158308087431266,0.06723401517220817,-0.2359797441310619,000230
일동제약,2016,Q4,헬스케어,-0.44602156784564295,0.07425742574257432,0.04361272968896568,6.123940197599727,-0.008357760861193997,0.0007244241067685397,-0.9972951543587065,-0.07016772285535461,000230
일동제약,2016,Q3,헬스케어,0.0,0.005784579336604034,-0.9833745382260942,1.8354444916169212,-0.43905989485712316,0.912555447455933,37.97647092624169,-0.44602156784564295,000230
일동제약,2016,Q2,헬스케어,-0.017564600762572644,0.3509743792660007,3.3117365106275365,-1.052725249191915,-0.775054994989411,0.02397429260698436,-0.013834731561264024,0.0,000230
일동제약,2016,Q1,헬스케어,0.06574955965458663,-0.22660852268380383,-0.003986829119935642,-0.6520281080649044,0.061678025837797135,-0.00220764554413333,-0.6929994511072328,-0.017564600762572644,000230
동아쏘시오홀딩스,2024,Q4,헬스케어,-0.23453288397382438,-0.9974059020768175,0.022380948197978645,-2.1233265693891514,0.024310316855884473,-0.040144685956908455,-1.9816738301128007,-0.23453288397382438,000640
동아쏘시오홀딩스,2024,Q3,헬스케어,0.10673495881254522,-0.05674568795778523,-0.07783856964585922,-2.984539108470846,-0.00378197968592342,0.028743215831971147,-3.387479431907563,-0.23453288397382438,000640
동아쏘시오홀딩스,2024,Q2,헬스케어,0.15859709832860064,0.01979840167061564,0.07152591524904017,-1.2673307436629944,-0.3268231025111954,-0.015986620400102125,-1.2500511638331195,0.10673495881254522,000640
동아쏘시오홀딩스,2024,Q1,헬스케어,-0.09398115169705518,-0.008599753155233536,0.049115340375418315,-1.933073800885915,-0.005074681039576756,0.04929815907515778,-1.910348430152141,0.15859709832860064,000640
동아쏘시오홀딩스,2023,Q4,헬스케어,0.06673828483305849,-0.03388722209400741,0.06545175022432859,-6.349401134283304,0.016400818595343924,-0.07003817712350702,-5.5085440398174255,-0.09398115169705518,000640
동아쏘시오홀딩스,2023,Q3,헬스케어,0.07971995402686094,0.106533304958502,0.018891857572967963,-2.0710907941212247,0.00017082632916998186,0.0014097993813733112,-2.557603417907992,0.06673828483305849,000640
동아쏘시오홀딩스,2023,Q2,헬스케어,0.04921519946166719,-0.03519218134034163,-0.2587229686926462,-1.1403069110881046,-6.4139224288384256e-06,-0.009672768054790892,-1.1162454530138215,0.07971995402686094,000640
동아쏘시오홀딩스,2023,Q1,헬스케어,-0.08179994737427296,-0.08337411073888668,0.17640949922578408,-2.8533858947412565,0.3512241749555973,0.0748231376705788,-2.8529010583692913,0.04921519946166719,000640
동아쏘시오홀딩스,2022,Q4,헬스케어,-0.08799314204559384,-0.12070563315019511,0.12638322665440782,-2.687761933057202,-0.21485924720551608,-0.04519803264226607,-2.5832542556196314,-0.08179994737427296,000640
동아쏘시오홀딩스,2022,Q3,헬스케어,-0.04422912612361249,-0.11299650647329962,-0.03342343536323278,-2.5497421492946906,0.03194200848413198,0.022559669147247163,-2.9310483035202557,-0.08799314204559384,000640
동아쏘시오홀딩스,2022,Q2,헬스케어,0.09800961785699948,0.13207484462760455,0.19817875205334712,-1.3171255924305414,-0.30809078629576414,-0.015220679837598228,-1.2897300559765428,-0.04422912612361249,000640
동아쏘시오홀딩스,2022,Q1,헬스케어,0.043360283530845124,0.2602194672474454,-0.11134001078311728,-3.2233099092623503,0.142543157721698,0.039783818097539836,-2.984031316576899,0.09800961785699948,000640
동아쏘시오홀딩스,2021,Q4,헬스케어,0.05740492497456121,0.08325393584683072,-0.046685802370968754,-1.8269189995361832,0.17841690655666498,-0.033815740770788305,-1.8731038631668433,0.043360283530845124,000640
동아쏘시오홀딩스,2021,Q3,헬스케어,-0.06506281265019764,0.06736077481840197,0.10412271021462027,-3.0472054165307814,0.05183279952251141,0.03135385499801613,-3.259170011558201,0.05740492497456121,000640
동아쏘시오홀딩스,2021,Q2,헬스케어,-0.03757965376465787,0.131754905184698,0.1322131930498227,-1.2691607382352803,-0.20853053973990776,-0.013681935834184755,-1.23558889081461,-0.06506281265019764,000640
동아쏘시오홀딩스,2021,Q1,헬스케어,0.15522541675913962,0.3732219462632649,0.2409966949943505,-0.5623770202466116,-0.1222322407554286,0.04617200999638982,-0.5546333919971539,-0.03757965376465787,000640
동아쏘시오홀딩스,2020,Q4,헬스케어,-0.3998505686067466,0.030879044146171264,0.24405137293498846,8.095299956206759,-0.10974576798676638,0.157282163803113,7.649606843323921,0.15522541675913962,000640
동아쏘시오홀딩스,2020,Q3,헬스케어,0.14036300650534914,0.464159945473134,-0.0005516987741369661,-1.8464740176339265,0.0022935980690121927,0.018600461224819398,-1.8190355328203118,-0.3998505686067466,000640
동아쏘시오홀딩스,2020,Q2,헬스케어,-0.017716125577534908,-0.41825270948982285,-0.3300633171223174,-1.4156482121928051,0.4043616937774013,-0.022184654216384825,-1.4435394311582503,0.14036300650534914,000640
동아쏘시오홀딩스,2020,Q1,헬스케어,-0.01520887294945869,-0.20454187036744997,-0.1486620364119473,-4.071510436363786,0.4084141966800374,0.03411688275349145,-3.059742908327323,-0.017716125577534908,000640
동아쏘시오홀딩스,2019,Q4,헬스케어,0.06765016639434585,0.023897949297593923,-0.0066587161806750395,-1.736657362893659,-0.014631161100758905,-0.024302305618690734,-2.284651542534811,-0.01520887294945869,000640
동아쏘시오홀딩스,2019,Q3,헬스케어,-0.04576887464125747,-0.10146539633409102,-0.005379531881483768,-2.212100827315006,0.0035500761211957332,0.01942815812996379,-1.9204683065482036,0.06765016639434585,000640
동아쏘시오홀딩스,2019,Q2,헬스케어,-0.1300372837390861,0.09107698802174014,0.5102006633699947,-1.2742923402249196,-0.42741327473968094,-0.020760971021741126,-1.3165341818150713,-0.04576887464125747,000640
동아쏘시오홀딩스,2019,Q1,헬스케어,0.016111266024000447,-0.06709658363690052,-0.0003408748275010032,-1.2196324909194483,0.34781123798336266,0.05060802738581538,-1.2225848059344875,-0.1300372837390861,000640
동아쏘시오홀딩스,2018,Q4,헬스케어,0.08551818455140023,-0.09983604378074207,-0.1734301518375473,-20.543943413094897,0.1924070556489188,-0.2332457542116142,-19.828648228754595,0.016111266024000447,000640
동아쏘시오홀딩스,2018,Q3,헬스케어,0.010793714972808392,0.009709172259507959,0.0324540399495834,-0.19052310562703334,-0.00821686284921419,0.01348808036151028,0.22957574751391108,0.08551818455140023,000640
동아쏘시오홀딩스,2018,Q2,헬스케어,-0.060745958449324094,0.11515816784752042,-0.10779260078804276,-0.5891260269047741,-0.019105458525919383,0.010359961052427868,-0.7105702583882181,0.010793714972808392,000640
동아쏘시오홀딩스,2018,Q1,헬스케어,-0.12669692296768342,0.08575762500677153,0.03767227997144107,-38.1620091843105,-0.008811955378516645,0.02373212310077366,-14.960242761411825,-0.060745958449324094,000640
동아쏘시오홀딩스,2017,Q4,헬스케어,0.0943149267201811,0.18077144502014986,-0.009726665265479828,-1.0395460854201977,-0.02365177323328671,-0.0030348315058779107,-1.10447494905681,-0.12669692296768342,000640
동아쏘시오홀딩스,2017,Q3,헬스케어,-0.048003219157301255,0.04912421985101645,-0.04690041367620834,-5.276848858682887,-0.008879337997504066,0.025878276342065742,-4.27147023676524,0.0943149267201811,000640
동아쏘시오홀딩스,2017,Q2,헬스케어,-0.1727828607768211,-0.07470193740685538,-0.162219899765236,-1.1633199708168716,-0.026457968880553184,-0.00799254163365637,-1.2082250252252982,-0.048003219157301255,000640
동아쏘시오홀딩스,2017,Q1,헬스케어,0.054852963462831396,0.09135267010029824,-0.04780953204603211,-3.9912527552850037,5.421911258776126,0.023771741867430585,6.842316955756923,-0.1727828607768211,000640
동아쏘시오홀딩스,2016,Q4,헬스케어,-0.2526357168042266,0.07425742574257432,0.00816748806045453,-0.21383452917995927,11.644840176662816,0.00579446502533254,-1.2927506941642604,0.054852963462831396,000640
동아쏘시오홀딩스,2016,Q3,헬스케어,-0.09565615732344623,0.005784579336604034,-0.0035414124623047716,-0.31549606417158194,0.33947578993123817,-0.01668877413615788,-0.3043760727957503,-0.2526357168042266,000640
동아쏘시오홀딩스,2016,Q2,헬스케어,-0.11475335845004679,0.3509743792660007,-0.02159276483543804,-1.6559573096282887,-0.862868708618763,-0.023555580402214504,-1.5089144569268371,-0.09565615732344623,000640
동아쏘시오홀딩스,2016,Q1,헬스케어,-0.08383989999888539,-0.22660852268380383,0.03232988633152112,-0.5121938541631963,-0.29423243596011217,0.03614898643743025,-0.26874271565032914,-0.11475335845004679,000640
부광약품,2024,Q4,헬스케어,-0.04565820476570984,-0.999626317852481,0.19804041025636687,-10.160645300262551,0.039209405793832586,-0.2844400945333231,-12.242729762878074,-0.04565820476570984,003000
부광약품,2024,Q3,헬스케어,-0.09209426705591194,-0.05674568795778523,-9.68762697549641e-05,-2.5578628588532206,0.008559537192190048,0.023083076046027662,-1.7404786111805541,-0.04565820476570984,003000
부광약품,2024,Q2,헬스케어,-0.132677991624114,0.01979840167061564,-0.6099775363807544,-2.6636253685116786,-0.07458360132903319,-0.031543685949217526,-4.3826264637319925,-0.09209426705591194,003000
부광약품,2024,Q1,헬스케어,0.02739847236300402,-0.008599753155233536,-0.07123805818331919,-1.2006249422964297,0.005525014894237845,-0.18427315193051652,-1.2408567735423555,-0.132677991624114,003000
부광약품,2023,Q4,헬스케어,-0.031270062069607765,-0.03388722209400741,1.9388922077017048,0.00935873807828802,-0.025118695444186767,-0.03455993105107302,-0.26580679491658343,0.02739847236300402,003000
부광약품,2023,Q3,헬스케어,-0.09887998804800935,0.106533304958502,-0.15851141066488927,-4.450071241060929,0.44007854197669927,-0.03943998183955866,-5.003494206535927,-0.031270062069607765,003000
부광약품,2023,Q2,헬스케어,-0.16834066751682053,-0.03519218134034163,0.006182803818163274,-2.230802633816818,0.002346422841746021,0.00968414823143382,-2.1464379612507862,-0.09887998804800935,003000
부광약품,2023,Q1,헬스케어,-0.016555608896838294,-0.08337411073888668,-0.26855124717934087,-4.842084872075212,0.0073001257377083295,-0.00879582004061219,0.3658132978313853,-0.16834066751682053,003000
부광약품,2022,Q4,헬스케어,-0.01689194641921392,-0.12070563315019511,-0.044360661598986884,-0.8108264750916867,0.07833832393895568,0.008893178242985522,-1.6303474864943548,-0.016555608896838294,003000
부광약품,2022,Q3,헬스케어,-0.12129372322350558,-0.11299650647329962,0.3326008738622044,0.45619374855463457,0.02216021097911325,0.009666587134155469,0.7751390916171892,-0.01689194641921392,003000
부광약품,2022,Q2,헬스케어,-0.04615921172427973,0.13207484462760455,-0.15573070027536373,-8.72154141158692,-0.002875660638698485,0.005281148484232556,-3.636067395838249,-0.12129372322350558,003000
부광약품,2022,Q1,헬스케어,-0.12076654497997773,0.2602194672474454,0.13203731387946882,-1.1006760646831104,0.013637609267695083,-0.026398903594429646,-0.343977372236691,-0.04615921172427973,003000
부광약품,2021,Q4,헬스케어,0.07304964992850684,0.08325393584683072,0.0838635842388824,-0.23906576141339153,0.26844540848963105,0.003724010284038126,-1.3186015103996835,-0.12076654497997773,003000
부광약품,2021,Q3,헬스케어,-0.3135856335984487,0.06736077481840197,-0.39231205258818047,44.69071787888245,0.0451950424992158,0.009852258197077024,1.349929361367363,0.07304964992850684,003000
부광약품,2021,Q2,헬스케어,-0.006903933759275696,0.131754905184698,-0.1265603682476396,-0.9386996450697893,0.029810781737631853,0.004189151762398646,-2.595067104045656,-0.3135856335984487,003000
부광약품,2021,Q1,헬스케어,-0.12307251492606891,0.3732219462632649,0.0153836994912262,-1.3475711686026157,0.005598660670847355,-0.035018076050506886,-0.8285394439357413,-0.006903933759275696,003000
부광약품,2020,Q4,헬스케어,-0.18219449129072096,0.030879044146171264,0.08060056362593038,0.5009310515924288,1.9511405314220025,-0.016485295435521685,0.304977692953188,-0.12307251492606891,003000
부광약품,2020,Q3,헬스케어,-0.3780558573387964,0.464159945473134,-0.5102012243120686,-1.9074063077009447,-0.2034135803091176,-0.011228377208725049,-2.1028464794500703,-0.18219449129072096,003000
부광약품,2020,Q2,헬스케어,0.10918016424452176,-0.41825270948982285,0.02689480257835619,5.337680236132375,-0.016066236209452245,0.013452658063904943,-5.705506272292175,-0.3780558573387964,003000
부광약품,2020,Q1,헬스케어,0.33822603827409736,-0.20454187036744997,2.274087259980215,-0.9394937115497632,-0.178118482385194,-0.11747222239378341,-1.0987956229958382,0.10918016424452176,003000
부광약품,2019,Q4,헬스케어,0.4942607469637431,0.023897949297593923,0.25138093087870517,-6.173370170624621,-0.1915074227001562,0.02073222304861866,-3.7834326712143387,0.33822603827409736,003000
부광약품,2019,Q3,헬스케어,-0.049339076952516575,-0.10146539633409102,-0.4335753428684047,-0.865046144034123,0.008991730858879388,-0.007423508052338268,-0.7906387922988823,0.4942607469637431,003000
부광약품,2019,Q2,헬스케어,-0.11057331901045478,0.09107698802174014,0.1975186264790465,-2.9812785509184025,-0.2001030547532221,-0.03386939604636474,-4.060227273202275,-0.049339076952516575,003000
부광약품,2019,Q1,헬스케어,-0.13773146786338733,-0.06709658363690052,0.051895306723471535,-0.9571956239356755,-0.15623658361848902,-0.03747494793978423,-0.9674901959352693,-0.11057331901045478,003000
부광약품,2018,Q4,헬스케어,0.02248514498143717,-0.09983604378074207,-0.02969726124202343,3.129110197326991,-0.22991676981168496,0.4800378668231995,3.069193514931955,-0.13773146786338733,003000
부광약품,2018,Q3,헬스케어,0.17143220755002925,0.009709172259507959,0.2337690980528606,3.077121928135237,4.773898153991246,0.1336898211937747,13.442211507543586,0.02248514498143717,003000
부광약품,2018,Q2,헬스케어,-0.08952205849758871,0.11515816784752042,0.5504144467746968,0.7930588018686702,0.06770600508657565,0.008081255611921856,-0.5125008642140031,0.17143220755002925,003000
부광약품,2018,Q1,헬스케어,0.09088692464583024,0.08575762500677153,0.0493931878166507,0.12278194312648427,0.32812450026785345,-0.018838895094074326,0.22814894825218124,-0.08952205849758871,003000
부광약품,2017,Q4,헬스케어,0.21154135619159697,0.18077144502014986,0.3875997258100181,0.23863066014492307,-0.39297109185673196,0.01740527735435471,0.21909489909137658,0.09088692464583024,003000
부광약품,2017,Q3,헬스케어,0.03419259920863009,0.04912421985101645,-0.11076235314858207,-0.15250464224718097,0.32735424001844105,0.012799223520097325,-0.010209543385769626,0.21154135619159697,003000
부광약품,2017,Q2,헬스케어,-0.08736549355583235,-0.07470193740685538,-0.07308146089575185,-0.5074651647646736,0.28898319685574014,0.012882311376704925,-0.544225329023116,0.03419259920863009,003000
