name,year,quarter,sector,Relative Return,M_소비자물가지수 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_이익잉여금 변화율,F_영업이익 변화율,F_비유동부채 변화율,Label,Code
대림산업,2018,Q1,건설,0.2129153988623319,-0.2528409114579355,0.01720123757771863,0.02469912574639932,0.008531300795124208,-13.84514439158824,-0.05592016870209049,-0.018774693966500014,000210
대림산업,2017,Q4,건설,-0.11154265413313096,-0.3500195788744318,-0.03837015190205961,-0.07792592892283168,-0.03503274311522209,-1.0886000053583318,-0.08484241986593799,0.2129153988623319,000210
대림산업,2017,Q3,건설,-0.11560459519957578,0.15372330132051748,0.08638699690624452,0.02245043503213795,0.027850920539118196,0.19740660967938828,0.045603353885667275,-0.11154265413313096,000210
대림산업,2017,Q2,건설,0.06358837528771155,-0.1259798444991046,0.037620731154822895,0.029558522306349033,0.0009652623904323754,0.7548838990648417,0.1381359229481698,-0.11560459519957578,000210
대림산업,2017,Q1,건설,-0.04877684289017979,0.5158067335463936,-0.005352721665481286,0.03643516348260123,0.031448559559055234,0.9234322178468932,-0.050170943746387864,0.06358837528771155,000210
대림산업,2016,Q4,건설,-0.13911732572419963,0.9720054193181309,0.245349989686229,0.019830624303224686,-0.01509156675236123,-0.631734228367981,-0.016167842348950634,-0.04877684289017979,000210
대림산업,2016,Q3,건설,-0.01695130941694848,-0.1224419591674838,0.003322343301099373,-0.021200030498435773,0.0052486077034687995,-0.09446807252938172,0.0019616425353685685,-0.13911732572419963,000210
대림산업,2016,Q2,건설,-0.015144660421478967,-0.027027232119385514,-0.001192477415282167,0.0053597240562808235,0.0034195489020401038,1.016410796698589,0.06521745957130287,-0.01695130941694848,000210
대림산업,2016,Q1,건설,-0.07082949201266767,-0.03306613361493349,0.00022933334677022188,0.027951377752017947,0.011133375325857564,-0.8613563896633599,0.1429515082642676,-0.015144660421478967,000210
현대건설,2024,Q4,건설,0.1535902369235703,-0.4884740794707807,0.03774749033166569,0.06056842888713376,-0.028469010709744946,-40.77811372281283,0.11447975581513559,0.1535902369235703,000720
현대건설,2024,Q3,건설,0.030099223047776708,-0.2377021247854798,-0.031201200484334612,-0.0053689818092291786,0.0027804826586277365,-0.8731394068373319,-0.1324744572117157,0.1535902369235703,000720
현대건설,2024,Q2,건설,-0.07875553631097454,-0.110334699467731,0.037989151914656016,0.04991900837532026,0.020975820109975896,-0.20173636489342783,-0.06681058017189323,0.030099223047776708,000720
현대건설,2024,Q1,건설,0.02291629786982935,-0.11265192787422551,0.027504404460699572,0.018370592762582794,0.01862967103537172,1.860783815094233,0.03781830696547317,-0.07875553631097454,000720
현대건설,2023,Q4,건설,-0.15828329584792822,0.10965773361610065,-0.0212958759732762,0.030073310360837935,0.00154172178835843,-0.6731770833333333,-0.026179865000624858,0.02291629786982935,000720
현대건설,2023,Q3,건설,0.034736884736884716,-0.028955398190522508,-0.017648932101706594,0.019145097587559112,0.020532300373466095,0.04303602388749761,0.1205083242367384,-0.15828329584792822,000720
현대건설,2023,Q2,건설,-0.13300168657771466,-0.3075171004307199,-0.02858626732875591,0.004691091878499032,0.02182887648691967,0.11600808358773707,0.18622622603188166,0.034736884736884716,000720
현대건설,2023,Q1,건설,0.04414312617702444,-0.11353477832962133,-0.001818906475307025,0.03163516085114915,0.00843962804605547,0.8335698517817722,0.04431410626103882,-0.13300168657771466,000720
현대건설,2022,Q4,건설,-0.12877678844013868,-0.11456608043309557,-0.016637171740887746,-0.022868856370836577,-0.01871486622447127,-0.524351486401605,-0.0719168863318348,0.04414312617702444,000720
현대건설,2022,Q3,건설,-0.07986915223403078,0.09093510066157107,-0.01852449958856628,0.025833810257731793,0.037423823447168436,0.0559416330086322,-0.062414726615489524,-0.12877678844013868,000720
현대건설,2022,Q2,건설,0.1780879505241215,0.38636857995042173,0.034362932551319725,0.027189208375152818,0.031121789353141027,0.14891439100121695,0.026472529418393176,-0.07986915223403078,000720
현대건설,2022,Q1,건설,-0.1054703706981916,0.09364288108448604,-0.0011313871349940552,0.0038834678268493406,0.014430472320886567,-0.14535804893222004,-0.08253388335614842,0.1780879505241215,000720
현대건설,2021,Q4,건설,0.06602718996731899,0.4025512712822732,0.09127882831184198,0.05827285098842405,0.01863721533039575,-0.0009419853555265867,0.0379147986466426,-0.1054703706981916,000720
현대건설,2021,Q3,건설,0.05077114280641535,0.01761921683046319,-0.000436338650939061,0.002966194139099265,0.014019839505883924,4.391591182784439,0.0017765219807404087,0.06602718996731899,000720
현대건설,2021,Q2,건설,0.0044731457103875175,0.7421096287815034,0.014687699635141938,0.03227607237250041,0.0034014242688202856,-0.7617657698112736,0.1571861873801914,0.05077114280641535,000720
현대건설,2021,Q1,건설,0.1974162064211117,2.0127382750040668,0.019909211393017934,0.018958606323287386,0.01282270813638875,2.751122964626614,-0.13513134487779954,0.0044731457103875175,000720
현대건설,2020,Q4,건설,0.06994546045774855,-0.3780443147289393,0.09368164869425133,-0.008444776965455536,-0.016883359446448365,-0.7013415315818894,-0.049412340484590866,0.1974162064211117,000720
현대건설,2020,Q3,건설,-0.14513875665797915,29.267844017171594,-0.010264997755032867,0.0023315621842301404,0.009904215068143873,-0.17561402700336393,0.019207530576681897,0.06994546045774855,000720
현대건설,2020,Q2,건설,-0.17233944488030417,-0.9744470971009336,-0.02767525620493727,-0.018728644932659133,-0.002073050099541285,0.532908329948611,0.057201705607568654,-0.14513875665797915,000720
현대건설,2020,Q1,건설,0.2557628363509828,2.326416414584117,-0.06736129630499998,0.08001225878131657,-0.0012689011754698498,-0.22075437944653153,0.05609695528889058,-0.17233944488030417,000720
현대건설,2019,Q4,건설,-0.2516429718168658,5.380260221408914,0.03921586617535744,-0.02256378113779145,-0.00012961065005956396,-0.2896758680012512,-0.04560347477712434,0.2557628363509828,000720
현대건설,2019,Q3,건설,-0.035704372441128854,-0.9303677156060576,0.006996744834302904,-0.006620017945340173,0.015687917863351775,0.017616106154198174,0.005693120036222243,-0.2516429718168658,000720
현대건설,2019,Q2,건설,-0.0772442790625539,0.17798441463015324,-0.0036005788868747057,-0.0069121729025999334,0.016660753379974746,0.05759641482042532,-0.0061472678011326165,-0.035704372441128854,000720
현대건설,2019,Q1,건설,-0.10244162031818234,-0.6874179652905958,0.04315014654622873,0.03845385492228082,0.01594470597224662,1.2491482112436114,0.10313614756540579,-0.0772442790625539,000720
현대건설,2018,Q4,건설,0.00930155204081681,0.1528942253920036,0.03266533995503029,0.003254661171809614,-0.009009653048521082,-0.4740536100948256,0.03229878933859465,-0.10244162031818234,000720
현대건설,2018,Q3,건설,-0.060928753437617986,0.0442397512820667,-0.05421040638977426,-0.030345776538366787,0.008337607418246407,-0.17589990770177422,-0.030474606318600106,0.00930155204081681,000720
현대건설,2018,Q2,건설,-0.11637786043398607,0.3971853095173552,0.011112908624344442,0.009088558658850499,0.03445893158719038,0.15000412779658223,0.010461669112256544,-0.060928753437617986,000720
현대건설,2018,Q1,건설,0.6705387223024034,-0.2528409114579355,0.02367863594793218,-0.0015998570495687758,-0.0109658039454672,-0.14500206713656205,0.05679791105873311,-0.11637786043398607,000720
현대건설,2017,Q4,건설,0.20833757687430982,-0.3500195788744318,-0.022129381649396596,-0.042298736683185956,-0.008224383075027153,-0.253185432857401,-0.029811040101401454,0.6705387223024034,000720
현대건설,2017,Q3,건설,-0.1900207477224205,0.15372330132051748,-0.004480705171823418,-0.0020124955467591965,0.01689500152429857,0.3713081911685736,0.018446694986392398,0.20833757687430982,000720
현대건설,2017,Q2,건설,-0.1576694390258916,-0.1259798444991046,-0.010912913880520403,-0.01828491458903847,0.020234314661815356,0.07576430856736582,-0.05732587376051723,-0.1900207477224205,000720
현대건설,2017,Q1,건설,-0.0775925137133953,0.5158067335463936,-0.016473666307399215,-0.0274615365051315,0.00424855820259018,-0.5851778118793174,-0.036065824891184595,-0.1576694390258916,000720
현대건설,2016,Q4,건설,0.01665776516054719,0.9720054193181309,-0.024582035243341127,0.016024382164343765,0.011174555149588095,0.5521103791601398,-0.14080468836625648,-0.0775925137133953,000720
현대건설,2016,Q3,건설,0.17336626894697518,-0.1224419591674838,-0.022512186796494138,-0.022432392723240047,0.01839996675062472,0.12382138981552182,0.03452363188719354,0.01665776516054719,000720
현대건설,2016,Q2,건설,0.02257622244255246,-0.027027232119385514,-0.0022628444136912895,0.027476181608819816,0.022739021498932033,0.14653702594350482,0.00779332097730423,0.17336626894697518,000720
현대건설,2016,Q1,건설,-0.1138887071203408,-0.03306613361493349,-0.04676639581120923,-0.009611322078308948,0.022351135263412036,-0.7897866190334117,-0.031917511890761974,0.02257622244255246,000720
KCC,2024,Q4,건설,0.13534912755357442,-0.7250588138485657,0.035249696770124794,-0.021363503937926298,-0.012580801129561947,-0.07753627150913422,0.045921540750193834,0.13534912755357442,002380
KCC,2024,Q3,건설,-0.125567206032765,-0.2377021247854798,-0.0014263178422182499,0.0033576796516039398,0.005231787653622755,-0.2528199600096188,-0.0011140064164348873,0.13534912755357442,002380
KCC,2024,Q2,건설,0.05712589386307248,-0.110334699467731,0.020714717375258207,0.013125308212229125,0.0035699661962449447,0.1581550140028134,0.18567559660913613,-0.125567206032765,002380
KCC,2024,Q1,건설,0.051540357294991165,-0.11265192787422551,0.08169466263438152,0.07207012200050444,0.10289363311494215,0.02385887935437636,0.4106253415194041,0.05712589386307248,002380
KCC,2023,Q4,건설,0.023524832476839577,0.10965773361610065,0.05676912984954674,0.03656063014267663,0.043560478578628326,-0.2189332258268153,-0.13638716381798832,0.051540357294991165,002380
KCC,2023,Q3,건설,0.18342528553796159,-0.028955398190522508,0.0015873316166086227,0.007762535753260247,0.019347677721209156,0.12926194766884125,-0.004017957292956731,0.023524832476839577,002380
KCC,2023,Q2,건설,-0.07029206557249212,-0.3075171004307199,0.014888649751528371,0.031658386763927515,0.02903652204990359,0.9057318140643005,0.056311105867223876,0.18342528553796159,002380
KCC,2023,Q1,건설,-0.04391398905085796,-0.11353477832962133,-0.00415964325970597,0.017960730645077305,0.0008976132768978573,0.28780972362467283,-0.2593708144880025,-0.07029206557249212,002380
KCC,2022,Q4,건설,-0.10477236749806443,-0.11456608043309557,0.04048336617825776,0.027122789915877688,0.0473990646452207,-0.22897179933913603,-0.10289585772217857,-0.04391398905085796,002380
KCC,2022,Q3,건설,-0.16544101598368463,0.09093510066157107,-0.05692599216409744,-0.08411869683702966,-0.060177015869596895,-0.15603064010408296,-0.039136912508165755,-0.10477236749806443,002380
KCC,2022,Q2,건설,-0.05072351475880411,0.38636857995042173,0.01891712007476065,0.024702925717284385,0.02804075131072792,1.4208135677810612,0.08171780989344146,-0.16544101598368463,002380
KCC,2022,Q1,건설,0.0737975786631034,0.09364288108448604,-0.03845806695609899,0.03652749844485936,-0.01846767239969238,0.20903457474771825,0.06055434142497651,-0.05072351475880411,002380
KCC,2021,Q4,건설,0.09321642013939833,0.4025512712822732,-0.008604962377954273,-0.05198534737610261,-0.0022566628465829908,-0.2102363722063837,0.11891414188587279,0.0737975786631034,002380
KCC,2021,Q3,건설,0.06202467850420049,0.01761921683046319,-0.04999830607096378,-0.04290901663768021,-0.054686204898651725,0.23672089056472267,-0.10371954212308121,0.09321642013939833,002380
KCC,2021,Q2,건설,-0.052952052476946725,0.7421096287815034,0.08709622768339087,0.03754845397220952,0.0402725420436425,0.9170508646319249,0.10630147564705195,0.06202467850420049,002380
KCC,2021,Q1,건설,0.6421534929688676,2.0127382750040668,0.04304462207483617,0.06770150510963036,-0.14635272304969416,-0.006602205007915751,0.27993770747395486,-0.052952052476946725,002380
KCC,2020,Q4,건설,0.02498041641653362,-0.3780443147289393,0.11388270237631337,0.11349519239875994,0.14289642782751022,-0.5857912658426405,0.12629177761975785,0.6421534929688676,002380
KCC,2020,Q3,건설,-0.03250576077415952,29.267844017171594,-0.050979616795574945,-0.06442034602955193,-0.015272200444618522,-0.1497621812461919,0.014937029911247013,0.02498041641653362,002380
KCC,2020,Q2,건설,-0.17380666766095376,-0.9744470971009336,0.08711143592538018,0.08543459627384165,0.08629146345083982,0.21378043336836372,0.03192759653473343,-0.03250576077415952,002380
KCC,2020,Q1,건설,0.048837091118526965,2.326416414584117,-0.09531319810729844,-0.15738853106430373,-0.07217050166430161,1.3216758884258262,-0.26019437892103914,-0.17380666766095376,002380
KCC,2019,Q4,건설,-0.17376325794838146,5.380260221408914,-0.05441813686215291,0.03910244262929363,0.0014501750899551524,-0.7677524857585425,0.131583255089595,0.048837091118526965,002380
KCC,2019,Q3,건설,-0.0627374078954682,-0.9303677156060576,-0.0010719597334636344,0.005413975817437855,-0.012743550981878626,-0.09091138372183505,-0.12970045393273688,-0.17376325794838146,002380
KCC,2019,Q2,건설,-0.1411779606192035,0.17798441463015324,0.06527151422286392,0.013349454789791437,-0.021583996869031008,1.074512440957791,-0.02059036725172947,-0.0627374078954682,002380
KCC,2019,Q1,건설,-0.09080695233403643,-0.6874179652905958,-0.0026143021899007746,0.0034790372825976856,-0.008272056064469235,-0.2346972853721465,0.0032987886560940094,-0.1411779606192035,002380
KCC,2018,Q4,건설,0.12485004804490175,0.1528942253920036,-0.08334377812150318,-0.041449990093759936,-0.06880189550295401,-0.528298079347882,0.1847610177374599,-0.09080695233403643,002380
KCC,2018,Q3,건설,-0.1296050422332642,0.0442397512820667,0.043661220529586764,0.036905129570504513,0.06113559254257672,-0.041605592623785936,0.06386701103660775,0.12485004804490175,002380
KCC,2018,Q2,건설,-0.035773377730494466,0.3971853095173552,-0.13248476907553897,-0.11489883713452542,-0.06198452312359948,0.5363071192152258,-0.13663078226765824,-0.1296050422332642,002380
KCC,2018,Q1,건설,0.12443459816796966,-0.2528409114579355,0.06537821277723843,0.06909449292513448,0.0552996852683596,0.22967950008543347,0.6058729788512291,-0.035773377730494466,002380
KCC,2017,Q4,건설,-0.10068709323209238,-0.3500195788744318,-0.05006029106776133,-0.0412202314146074,0.22786317883446405,-0.5694468047373742,-0.05235125417080344,0.12443459816796966,002380
KCC,2017,Q3,건설,-0.09493906539262703,0.15372330132051748,-0.036741109062945254,-0.020947779054427906,0.013276958693922536,0.09985137837336144,-0.06967811441801386,-0.10068709323209238,002380
KCC,2017,Q2,건설,0.09648870505921951,-0.1259798444991046,0.1047361583841322,0.100861554487097,0.016958080721845015,0.3589136642056878,-0.23700357306812225,-0.09493906539262703,002380
KCC,2017,Q1,건설,-0.054690556496670914,0.5158067335463936,0.023532213857815343,0.005481162959429131,-0.01093788491599601,0.8631011566916738,0.013734803241111537,0.09648870505921951,002380
KCC,2016,Q4,건설,-0.2071485078598309,0.9720054193181309,-0.053048630772714045,-0.022237267840951813,-0.0007441986588236915,-0.61397610886999,-0.01657924196818139,-0.054690556496670914,002380
KCC,2016,Q3,건설,-0.055202335069408956,-0.1224419591674838,0.10986529257397071,0.08401612933508318,0.011147628165665724,-0.012458601943076353,0.12282492517366572,-0.2071485078598309,002380
KCC,2016,Q2,건설,-0.02140646831967888,-0.027027232119385514,-0.0464071133044236,-0.02887315234754817,0.011500376657158862,0.2200061365129613,-0.05874469977218333,-0.055202335069408956,002380
KCC,2016,Q1,건설,0.011181880672166583,-0.03306613361493349,0.03094125819075244,0.025981801451078423,-0.007542504049081855,-0.7239352560716084,0.025461218875272973,-0.02140646831967888,002380
한일시멘트,2024,Q4,건설,-0.057724166389979,-0.9921930846523875,-0.0017905136188540727,-0.009781493284453435,-0.002333835061504197,1.4139685625595724,-0.056091274182959894,-0.057724166389979,003300
한일시멘트,2024,Q3,건설,0.11181229909402324,-0.2377021247854798,-0.00990463191406521,-0.002035021102829493,-4.68195910411362e-05,-1.9236570865793292,-0.05403641183651042,-0.057724166389979,003300
한일시멘트,2024,Q2,건설,0.06061801666025786,-0.110334699467731,0.035877196884772866,-0.027801644434295447,0.00029859745331917154,-0.9902647645671444,-0.0509193842561696,0.11181229909402324,003300
한일시멘트,2024,Q1,건설,0.0036376256681529134,-0.11265192787422551,-0.010374953634040063,0.04628583572112088,0.008692822612573314,-14.33842395489964,-0.028427565175017322,0.06061801666025786,003300
한일시멘트,2023,Q4,건설,0.03804570950805011,0.10965773361610065,-0.012587524040874709,-0.017283826539353453,-0.00850830332864716,-6.4648226394965,-0.04546552356371747,0.0036376256681529134,003300
한일시멘트,2023,Q3,건설,0.08271480294657499,-0.028955398190522508,-0.009962858018005338,0.005756892149081816,0.0009234654230698691,0.8659530995685862,-0.040162784990625644,0.03804570950805011,003300
한일시멘트,2023,Q2,건설,-0.0745508993809575,-0.3075171004307199,0.002109321558123156,-0.12520174678811347,0.00041733831444967784,-0.9901101496926957,-0.04111865917564439,0.08271480294657499,003300
한일시멘트,2023,Q1,건설,-0.011799147529933125,-0.11353477832962133,-0.0001131655324800862,0.030544879015157678,0.0077095544006846595,-18.69027945150808,-0.022791604206922167,-0.0745508993809575,003300
한일시멘트,2022,Q4,건설,0.07977592941879771,-0.11456608043309557,0.010316960935937702,-0.00796810212822796,-0.002121558766554177,-4.146764581203971,-0.0739716719995982,-0.011799147529933125,003300
한일시멘트,2022,Q3,건설,-0.060996441415058174,0.09093510066157107,0.0072503962456913484,-0.100104977051232,0.0006847292587661702,-1.377009330631616,-0.027034709458518935,0.07977592941879771,003300
한일시멘트,2022,Q2,건설,-0.074615031078134,0.38636857995042173,0.005499463557365081,0.011839170755846506,0.03212962944536213,-1.0525353106581694,-0.838905669970986,-0.060996441415058174,003300
한일시멘트,2022,Q1,건설,0.06601474266625923,0.09364288108448604,-0.029696411543265855,0.021740783796539986,0.004975725042954515,-48.08750760885087,-0.001472811067891544,-0.074615031078134,003300
한일시멘트,2021,Q4,건설,0.09613034129676085,0.4025512712822732,-0.0983012467246479,0.02029581397954261,-0.001250353062719256,-0.47569231182425364,-0.006544187720160188,0.06601474266625923,003300
한일시멘트,2021,Q3,건설,0.05459394157594512,0.01761921683046319,0.00888435987570868,-0.09504438319033637,-0.0002287404755040301,1.8009717824059446,-0.3800501421575544,0.09613034129676085,003300
한일시멘트,2021,Q2,건설,-0.09692694347733638,0.7421096287815034,-0.0024658821287610877,-0.060467949425399015,0.0023661036926700962,-1.0151074125254034,-0.13684428515214786,0.05459394157594512,003300
한일시멘트,2021,Q1,건설,0.33880704950811363,2.0127382750040668,-0.0010476071804700338,0.01931512849404271,0.00600766281098597,-103.52075373708182,-0.0367196216502742,-0.09692694347733638,003300
한일시멘트,2020,Q4,건설,-0.14547281365007764,-0.3780443147289393,-0.0993465310210846,-0.03126347971881527,-0.0020931755732968016,0.2095867429693452,-0.037671177767196085,0.33880704950811363,003300
한일시멘트,2020,Q3,건설,0.045629762082060786,29.267844017171594,-0.031389113548440206,-0.00470399056066384,-0.0008885426450633283,-0.6088742458291763,-0.25488630400788004,-0.14547281365007764,003300
한일시멘트,2020,Q2,건설,-0.2149529513057256,-0.9744470971009336,-0.004018140790928437,-0.030039247462323226,3.4541195979675976e-05,-1.0521982310185067,0.394927284953978,0.045629762082060786,003300
한일시멘트,2020,Q1,건설,0.2601351701297078,2.326416414584117,-0.10915488198391554,0.007506569517941708,-0.0022914770636661697,-8.1603442200768,-0.0416545835155977,-0.2149529513057256,003300
한일시멘트,2019,Q4,건설,-0.1571609347295915,5.380260221408914,-0.03697653645565524,-0.03749391685959558,-0.03791545391826501,1.8472702227816504,0.04762509384213476,0.2601351701297078,003300
한일시멘트,2019,Q3,건설,-0.03312599588747128,-0.9303677156060576,0.1910115696514958,0.16449331623315389,-7.013769151176241e-05,0.06820392035921397,1.5091836366538334,-0.1571609347295915,003300
한일시멘트,2019,Q2,건설,-0.08813786747095828,0.17798441463015324,-0.0038919479906682763,-0.007340179433073413,0.008557792771527462,-1.042747079439251,-0.5450566361881002,-0.03312599588747128,003300
한일시멘트,2019,Q1,건설,0.024509004621148557,-0.6874179652905958,-0.016799700012532948,0.019431871347616925,-0.004105640355961282,-5.581442611143467,0.007878152646062508,-0.08813786747095828,003300
한일시멘트,2018,Q4,건설,-0.182706499966927,0.1528942253920036,0.1878889131965058,0.08308350950792387,-0.01494761102836395,6.666976312271965,-0.0776788948791961,0.024509004621148557,003300
한일시멘트,2018,Q3,건설,-0.2000711357221891,0.0442397512820667,0.057376852927256916,-0.5612127733432511,0.26217431510834666,-0.7367839694773692,0.0005683522479111858,-0.182706499966927,003300
한일시멘트,2018,Q2,건설,-0.20600830892219196,0.3971853095173552,-0.4063172322313674,0.08695952953146535,0.016798610935990554,-1.3039374601962934,-0.2701145523702132,-0.2000711357221891,003300
한일시멘트,2018,Q1,건설,0.6821430087532918,-0.2528409114579355,-0.010420451468628467,-0.03792290425471434,-0.006096001242369309,-0.8144357670792872,-0.011017570006161659,-0.20600830892219196,003300
한일시멘트,2017,Q4,건설,-0.1328015080024008,-0.3500195788744318,-0.0047064637445362045,0.0015105346588100144,-0.008017994171037324,-0.3782433052052029,-0.03709779717454509,0.6821430087532918,003300
한일시멘트,2017,Q3,건설,0.07450946031834868,0.15372330132051748,0.17695179660021298,0.08167672919519209,0.015288171858353738,-0.22897621578527472,0.45505007370740325,-0.1328015080024008,003300
한일시멘트,2017,Q2,건설,-0.09165227113750558,-0.1259798444991046,0.022001206562001663,0.08778909554664693,0.027053006533685364,27.71484124531362,0.9937203036516606,0.07450946031834868,003300
한일시멘트,2017,Q1,건설,0.17624072955812897,0.5158067335463936,-0.00013890599180688135,0.00012404494848050618,-0.0063019927753203975,-0.9460227189148177,-0.2993655116570195,-0.09165227113750558,003300
한일시멘트,2016,Q4,건설,0.1901894167030761,0.9720054193181309,-0.09829025257893786,-0.023627497692387478,0.05240102062076257,0.11372150549171689,-0.14148658821706783,0.17624072955812897,003300
한일시멘트,2016,Q3,건설,-0.0743844073816016,-0.1224419591674838,0.04723709627097539,0.005326235662118872,-0.017737152754482843,-0.1375426012480886,0.021862803919197704,0.1901894167030761,003300
한일시멘트,2016,Q2,건설,-0.2802891170932226,-0.027027232119385514,-0.00603548090710071,0.0037838798926037587,0.017466138349566895,33.520585131954505,0.26878467567263664,-0.0743844073816016,003300
한일시멘트,2016,Q1,건설,0.18097937747870593,-0.03306613361493349,-0.05153917776500061,0.006938889582456476,-0.001271909939817517,-0.992269853435432,-0.021687721574391805,-0.2802891170932226,003300
아이에스동서,2024,Q4,건설,-0.17305771151924992,-0.9741306645211167,-0.15979766697245168,-0.08523965969088965,-0.18811942606431464,-0.6314185353780561,-0.17968354368856476,-0.17305771151924992,010780
아이에스동서,2024,Q3,건설,-0.054445562463042774,-0.2377021247854798,-0.022272649719422666,-0.039735246436475746,-0.004069867143244532,-0.4326913822891779,0.2871915688269393,-0.17305771151924992,010780
