name,year,quarter,sector,Relative Return,F_이익잉여금 변화율,M_금리 변화율,F_자산총계 변화율,F_자본총계 변화율,Label,Code
SK텔레콤,2019,Q1,커뮤니케이션서비스,0.06716970112969795,-0.0021061115126019825,-0.09282764948769218,0.030206472034496112,-0.0013864703493183805,-0.03069438790843103,017670
SK텔레콤,2018,Q4,커뮤니케이션서비스,-0.07653364974184323,0.009221490368607643,-0.10693799508331026,0.0658735802080499,0.01051178399762187,0.06716970112969795,017670
SK텔레콤,2018,Q3,커뮤니케이션서비스,0.09907619067919897,0.00574980303912076,-0.09246405552800974,0.002507384770977561,0.00630192075598246,-0.07653364974184323,017670
SK텔레콤,2018,Q2,커뮤니케이션서비스,0.25329261677180526,0.013493541272320275,-0.0044422507403751865,-0.028425972783139297,0.011678571102223811,0.09907619067919897,017670
SK텔레콤,2018,Q1,커뮤니케이션서비스,-0.06036099655273837,0.10304683751091126,0.08530869157626775,0.08724679959191661,0.09382436960561624,0.25329261677180526,017670
SK텔레콤,2017,Q4,커뮤니케이션서비스,-0.019053309746288723,0.010236818087558275,0.094065934065934,0.022876677739433138,0.01231973225323002,-0.06036099655273837,017670
SK텔레콤,2017,Q3,커뮤니케이션서비스,-0.14516512165094828,0.02944475190956619,0.03346456692913535,0.023784896207182715,0.028480324168502325,-0.019053309746288723,017670
SK텔레콤,2017,Q2,커뮤니케이션서비스,0.1017951925832758,0.02242256388268582,0.01678214010777368,-0.01285058584558374,0.026762935124215348,-0.14516512165094828,017670
SK텔레콤,2017,Q1,커뮤니케이션서비스,-0.1265149732385295,-0.01827381256794125,0.13548951048950886,-0.02850536929888492,-0.015321224996587612,0.1017951925832758,017670
SK텔레콤,2016,Q4,커뮤니케이션서비스,0.04982150810956108,0.0158317790634106,0.3210161662817601,0.049528650685828124,0.011272637202128566,-0.1265149732385295,017670
SK텔레콤,2016,Q3,커뮤니케이션서비스,-0.01600971733972347,0.018909219990580706,-0.16954353663214605,0.045974956774350595,0.021387877360414587,0.04982150810956108,017670
SK텔레콤,2016,Q2,커뮤니케이션서비스,0.003591069211464598,0.02078781277190256,-0.08606485539000996,0.002676648924128555,0.018294949240986735,-0.01600971733972347,017670
SK텔레콤,2016,Q1,커뮤니케이션서비스,0.032929691692332404,-0.019388903598981155,-0.1254024221983725,-0.0011658560483588376,-0.016301509638258715,0.003591069211464598,017670
제일기획,2024,Q4,커뮤니케이션서비스,-0.07174559595334251,-0.030709852620139144,-0.9959313757581716,0.14156555001869853,-0.03082291638723167,-0.07174559595334251,030000
제일기획,2024,Q3,커뮤니케이션서비스,0.14019050476377237,0.0442610613555523,-0.11983510689291532,0.0034787408108447604,0.055086593650148785,-0.07174559595334251,030000
제일기획,2024,Q2,커뮤니케이션서비스,-0.05285491260701005,0.0424512655515219,0.02546205269366908,-0.0632299250303392,0.05415895897610734,0.14019050476377237,030000
제일기획,2024,Q1,커뮤니케이션서비스,0.03465818367887934,-0.13277631799308598,-0.12136131985833976,-0.114512244246884,-0.15850796286100288,-0.05285491260701005,030000
제일기획,2023,Q4,커뮤니케이션서비스,-0.22514020518944383,-0.07283682502893873,0.00757180156657955,0.1206005913372068,-0.08685851950533419,0.03465818367887934,030000
제일기획,2023,Q3,커뮤니케이션서비스,0.10887430073332618,0.03660892562807083,0.11207897793263655,0.09156297767869992,0.045498562585777336,-0.22514020518944383,030000
제일기획,2023,Q2,커뮤니케이션서비스,-0.021654007406326094,0.04881886590343987,0.0022310602386272915,-0.04725870094247164,0.06047130699394221,0.10887430073332618,030000
제일기획,2023,Q1,커뮤니케이션서비스,-0.08124400252393199,-0.12269132531253912,-0.12061758935426237,-0.15314703349718706,-0.14419592461734254,-0.021654007406326094,030000
제일기획,2022,Q4,커뮤니케이션서비스,-0.1466436054507237,-0.015176625670299648,0.11445954938682568,0.06171406790343914,-0.017235586433532735,-0.08124400252393199,030000
제일기획,2022,Q3,커뮤니케이션서비스,0.06391421923812787,0.04135100886677101,0.0359464250541639,0.0901069422358649,0.049771705735969674,-0.1466436054507237,030000
제일기획,2022,Q2,커뮤니케이션서비스,-0.05083642078624897,0.03498190674739776,0.2746673361787626,-0.0400556505457883,0.04279054587673503,0.06391421923812787,030000
제일기획,2022,Q1,커뮤니케이션서비스,0.15199566637072034,-0.09562325610677491,0.14767324592997877,-0.07246188589211944,-0.11223097043996388,-0.05083642078624897,030000
제일기획,2021,Q4,커뮤니케이션서비스,0.053170724149639484,0.0014701417902929226,0.16812521036687933,0.09219154680740549,0.0026574838961159752,0.15199566637072034,030000
제일기획,2021,Q3,커뮤니케이션서비스,0.06907797004025064,0.025481375185991917,-0.05306772908366497,-0.03046754859409928,0.030220739722238044,0.053170724149639484,030000
제일기획,2021,Q2,커뮤니케이션서비스,0.020513327195747593,0.07520321783527661,0.11734330484330613,0.045483612118683237,0.08900687748166147,0.06907797004025064,030000
제일기획,2021,Q1,커뮤니케이션서비스,0.079842253040428,-0.0868289798769365,0.17195325542571194,-0.07039909607685957,-0.10144435722397349,0.020513327195747593,030000
제일기획,2020,Q4,커뮤니케이션서비스,-0.2504967954104901,0.07299878269505466,0.13205764233403983,0.07634189120056178,0.08751362380338445,0.079842253040428,030000
제일기획,2020,Q3,커뮤니케이션서비스,0.0917477094704256,0.021565903880423676,-0.01328671328671327,0.043273271388527546,0.025108371050389433,-0.2504967954104901,030000
제일기획,2020,Q2,커뮤니케이션서비스,-0.182698934053911,0.04282272612230442,-0.0835291604358025,-0.03545259494108499,0.0534889375567853,0.0917477094704256,030000
제일기획,2020,Q1,커뮤니케이션서비스,0.026178521617852196,-0.08582726173434307,-0.060040160642572116,-0.057053448603500145,-0.10405129185296658,-0.182698934053911,030000
제일기획,2019,Q4,커뮤니케이션서비스,-0.1738042851186514,0.036459502227314644,0.191387559808615,0.04895303625478031,0.04541884817579378,0.026178521617852196,030000
제일기획,2019,Q3,커뮤니케이션서비스,-0.1747267235072112,0.03171588394201885,-0.21649484536082508,0.042082411654702945,0.03817782146576243,-0.1738042851186514,030000
제일기획,2019,Q2,커뮤니케이션서비스,0.060018604420123745,0.045734051421142174,-0.10064059339177356,-0.03607400279173811,0.055597797357381795,-0.1747267235072112,030000
제일기획,2019,Q1,커뮤니케이션서비스,0.08636396622511665,-0.0789937885732368,-0.09282764948769218,-0.04589620911811021,-0.09360183709435288,0.060018604420123745,030000
제일기획,2018,Q4,커뮤니케이션서비스,0.05476177228069047,0.01619339899477268,-0.10693799508331026,0.07093370663778575,0.021556650050054138,0.08636396622511665,030000
제일기획,2018,Q3,커뮤니케이션서비스,0.1817587279625133,0.03435573133410097,-0.09246405552800974,0.03156426141783264,0.042363875153523356,0.05476177228069047,030000
제일기획,2018,Q2,커뮤니케이션서비스,0.1291982357360479,0.04121324587667563,-0.0044422507403751865,-0.02907691553433056,0.05055692012147861,0.1817587279625133,030000
제일기획,2018,Q1,커뮤니케이션서비스,0.07672048559557727,-0.08741173775061994,0.08530869157626775,-0.05441892465624454,-0.10451152018512588,0.1291982357360479,030000
제일기획,2017,Q4,커뮤니케이션서비스,-0.03791708898999439,0.029247002417571055,0.094065934065934,0.0723292179156485,0.03357778067484363,0.07672048559557727,030000
제일기획,2017,Q3,커뮤니케이션서비스,-0.08097144900981183,0.03646499677654935,0.03346456692913535,0.07880783581835527,0.04320223494102171,-0.03791708898999439,030000
제일기획,2017,Q2,커뮤니케이션서비스,0.0015425676114256687,0.045443534504876704,0.01678214010777368,0.0500219571156264,0.05647350785534577,-0.08097144900981183,030000
제일기획,2017,Q1,커뮤니케이션서비스,-0.05491420964243015,-0.0315944992528826,0.13548951048950886,-0.15514505828069824,-0.0373565811428449,0.0015425676114256687,030000
제일기획,2016,Q4,커뮤니케이션서비스,0.06370995993432076,0.012940930547204577,0.3210161662817601,0.13958421026194578,0.015756367652222103,-0.05491420964243015,030000
제일기획,2016,Q3,커뮤니케이션서비스,-0.06592390631357364,0.020290752147207103,-0.16954353663214605,0.019176368445905867,0.025379782463581524,0.06370995993432076,030000
제일기획,2016,Q2,커뮤니케이션서비스,-0.01956933386482041,0.03404434101615217,-0.08606485539000996,0.028691044821660627,0.04086918170111686,-0.06592390631357364,030000
제일기획,2016,Q1,커뮤니케이션서비스,-0.0030696829258132045,-0.036704231450991553,-0.1254024221983725,-0.11870567956107692,-0.04490884000103679,-0.01956933386482041,030000
KT,2024,Q4,커뮤니케이션서비스,0.07411643234813965,-0.06846697894967468,-0.5122798398540109,-0.014296053339388215,-0.06629935421176492,0.07411643234813965,030200
KT,2024,Q3,커뮤니케이션서비스,0.222114110545662,0.014110345713829409,-0.11983510689291532,-0.016664010597142953,0.009541442581192827,0.07411643234813965,030200
KT,2024,Q2,커뮤니케이션서비스,0.09554830945591036,0.0011010839094862668,0.02546205269366908,0.004285604275378496,0.01993037346673976,0.222114110545662,030200
KT,2024,Q1,커뮤니케이션서비스,-0.0555379062467407,-0.012268956129914299,-0.12136131985833976,0.000854302985863642,-0.002949571905919157,0.09554830945591036,030200
KT,2023,Q4,커뮤니케이션서비스,0.03440493118280813,0.000252366987049113,0.00757180156657955,-0.016415893533656356,0.004016053803668207,-0.0555379062467407,030200
KT,2023,Q3,커뮤니케이션서비스,0.06370477521028312,0.009032345892431959,0.11207897793263655,0.041315474231905513,0.014126561373704272,0.03440493118280813,030200
KT,2023,Q2,커뮤니케이션서비스,-0.04013117666181618,0.025215405405605962,0.0022310602386272915,-0.02615467702761687,0.010547493061255908,0.06370477521028312,030200
KT,2023,Q1,커뮤니케이션서비스,0.010661895697450643,-0.018149565540219292,-0.12061758935426237,-0.001014439781162113,-0.01599392384480358,-0.04013117666181618,030200
KT,2022,Q4,커뮤니케이션서비스,-0.1392767187364564,0.018601765364776535,0.11445954938682568,-0.020526368751152213,0.013947123126488936,0.010661895697450643,030200
KT,2022,Q3,커뮤니케이션서비스,-0.00291953180614948,0.02017232130488722,0.0359464250541639,0.029357848766070616,0.06467056627541501,-0.1392767187364564,030200
KT,2022,Q2,커뮤니케이션서비스,0.04618542425539806,0.001892953759987881,0.2746673361787626,0.029480329254757853,-0.0023558823305563914,-0.00291953180614948,030200
KT,2022,Q1,커뮤니케이션서비스,0.1586502241113292,-0.006010066981626205,0.14767324592997877,-0.0019342444746198728,-0.004961379437880997,0.04618542425539806,030200
KT,2021,Q4,커뮤니케이션서비스,0.14851824649369097,0.015743085163529624,0.16812521036687933,0.026387603580405594,0.020132334947359665,0.1586502241113292,030200
KT,2021,Q3,커뮤니케이션서비스,-0.01567741946850889,0.019890663430769173,-0.05306772908366497,0.014326556332088458,0.019922041412469893,0.14851824649369097,030200
KT,2021,Q2,커뮤니케이션서비스,0.10855701705614026,0.026380215016967412,0.11734330484330613,0.018405183557860694,0.024082607232167375,-0.01567741946850889,030200
KT,2021,Q1,커뮤니케이션서비스,0.14838908409715276,-0.0010926039242230567,0.17195325542571194,-0.011924036048903464,-0.01447617486712105,0.10855701705614026,030200
KT,2020,Q4,커뮤니케이션서비스,-0.09983873746509994,-0.0013562130577288167,0.13205764233403983,-0.005589476108752267,-0.007826888387675868,0.14838908409715276,030200
KT,2020,Q3,커뮤니케이션서비스,-0.1158080790962274,0.014804237164054435,-0.01328671328671327,0.02202719399324149,0.01496255243380018,-0.09983873746509994,030200
KT,2020,Q2,커뮤니케이션서비스,-0.21255341282114848,0.015135173944606173,-0.0835291604358025,0.018801048798305908,0.013588851547930991,-0.1158080790962274,030200
KT,2020,Q1,커뮤니케이션서비스,0.13154985149695408,0.004563942900759788,-0.060040160642572116,-0.02396994662191554,0.003027906128862057,-0.21255341282114848,030200
KT,2019,Q4,커뮤니케이션서비스,-0.09588076184712982,-0.007571227163839733,0.191387559808615,0.02428189461607655,-0.004449934836545655,0.13154985149695408,030200
KT,2019,Q3,커뮤니케이션서비스,-0.0845395690742467,0.006679263200211949,-0.21649484536082508,0.004323469719465622,0.005512160984441072,-0.09588076184712982,030200
KT,2019,Q2,커뮤니케이션서비스,0.01700919135257114,0.012895040061993823,-0.10064059339177356,0.004549415725591199,0.011407262004332619,-0.0845395690742467,030200
KT,2019,Q1,커뮤니케이션서비스,0.057241368280829444,0.00015688951681935848,-0.09282764948769218,0.03178766629659102,0.0020687981995839433,0.01700919135257114,030200
KT,2018,Q4,커뮤니케이션서비스,-0.10303644801752983,-0.004516917306822799,-0.10693799508331026,0.04846348614260498,-0.0016992366118461222,0.057241368280829444,030200
KT,2018,Q3,커뮤니케이션서비스,0.11044707413812602,0.01902775971371784,-0.09246405552800974,0.01765290926566987,0.016623834175545582,-0.10303644801752983,030200
KT,2018,Q2,커뮤니케이션서비스,0.12804049882701565,0.019937944336794633,-0.0044422507403751865,-0.010614258300428836,0.015371857988417004,0.11044707413812602,030200
KT,2018,Q1,커뮤니케이션서비스,-0.015919384177789965,0.11085144575860939,0.08530869157626775,0.055918676054769856,0.0905705892930806,0.12804049882701565,030200
KT,2017,Q4,커뮤니케이션서비스,0.00493876419356485,-0.021342152786148927,0.094065934065934,-0.0020104839925118023,-0.01670451978982601,-0.015919384177789965,030200
KT,2017,Q3,커뮤니케이션서비스,-0.2128665420724176,-0.012451208731097951,0.03346456692913535,0.021879079475781715,0.013690580835618915,0.00493876419356485,030200
KT,2017,Q2,커뮤니케이션서비스,0.04190906929163888,0.01926053627636448,0.01678214010777368,-0.033615908474475154,0.014543862831586596,-0.2128665420724176,030200
KT,2017,Q1,커뮤니케이션서비스,-0.08243373061989505,0.018102435196294175,0.13548951048950886,-0.04142028507546269,0.0090829381049371,0.04190906929163888,030200
KT,2016,Q4,커뮤니케이션서비스,-0.10688162308256621,0.07510618853314255,0.3210161662817601,0.017001521858193813,0.015916998591585463,-0.08243373061989505,030200
KT,2016,Q3,커뮤니케이션서비스,-0.012806725329420184,-0.026476479642978723,-0.16954353663214605,0.02953014472818305,0.015621195208205707,-0.10688162308256621,030200
KT,2016,Q2,커뮤니케이션서비스,-0.033891037448811286,-0.000306348654225963,-0.08606485539000996,-0.01630983112441886,0.018923002637544872,-0.012806725329420184,030200
KT,2016,Q1,커뮤니케이션서비스,0.08138760673378859,-0.042185904976548394,-0.1254024221983725,-0.009932048701011165,0.015366109024344876,-0.033891037448811286,030200
LG유플러스,2024,Q4,커뮤니케이션서비스,0.009210228649106353,-0.004996623877600026,-0.6140545978171799,-0.046183365363392404,-0.0028729199787778104,0.009210228649106353,032640
LG유플러스,2024,Q3,커뮤니케이션서비스,0.15455574478690715,0.0087767487506909,-0.11983510689291532,-0.009728111434147313,0.005685063783798405,0.009210228649106353,032640
LG유플러스,2024,Q2,커뮤니케이션서비스,0.00896016004143508,0.0313839781737375,0.02546205269366908,0.026239672585944396,0.019034577864533997,0.15455574478690715,032640
LG유플러스,2024,Q1,커뮤니케이션서비스,-0.052109112061917456,-0.0073407764473044645,-0.12136131985833976,0.014755467923143417,-0.004643772337390217,0.00896016004143508,032640
LG유플러스,2023,Q4,커뮤니케이션서비스,-0.12344721092645021,0.01593491260799329,0.00757180156657955,-0.005138796879539664,0.010378595963690174,-0.052109112061917456,032640
LG유플러스,2023,Q3,커뮤니케이션서비스,0.06773791932308297,0.010768173454581698,0.11207897793263655,-0.0027234511182486765,0.006457830204534609,-0.12344721092645021,032640
LG유플러스,2023,Q2,커뮤니케이션서비스,-0.14252943247576966,0.04388937365535761,0.0022310602386272915,0.012456477409392708,0.02625839574318789,0.06773791932308297,032640
LG유플러스,2023,Q1,커뮤니케이션서비스,-0.016454861470923503,-0.0027461498653778005,-0.12061758935426237,0.018182476281228155,-0.0021408150270262327,-0.14252943247576966,032640
LG유플러스,2022,Q4,커뮤니케이션서비스,-0.05470524741470588,0.03057677072182652,0.11445954938682568,0.02179968417197653,0.01608226287262693,-0.016454861470923503,032640
LG유플러스,2022,Q3,커뮤니케이션서비스,-0.01898226500035678,0.01955612364472259,0.0359464250541639,-0.01778617951083339,0.011338885394567066,-0.05470524741470588,032640
LG유플러스,2022,Q2,커뮤니케이션서비스,-0.040755412685438884,0.05228681887479025,0.2746673361787626,0.025884022377221205,0.030054773683839242,-0.01898226500035678,032640
LG유플러스,2022,Q1,커뮤니케이션서비스,0.09758954439189928,0.004434849733387924,0.14767324592997877,-0.007996706799575759,0.0024962594536235283,-0.040755412685438884,032640
LG유플러스,2021,Q4,커뮤니케이션서비스,-0.000608172588038261,0.007023817742492167,0.16812521036687933,0.036795112872815894,0.002553566720076672,0.09758954439189928,032640
LG유플러스,2021,Q3,커뮤니케이션서비스,0.05351283594063379,0.028020204127836568,-0.05306772908366497,0.002408759161536267,0.005972405803559955,-0.000608172588038261,032640
LG유플러스,2021,Q2,커뮤니케이션서비스,-0.009723078554463811,0.0509336699988463,0.11734330484330613,0.01932899826799983,0.025381712450247562,0.05351283594063379,032640
LG유플러스,2021,Q1,커뮤니케이션서비스,0.23651442304334377,0.0009772874611306825,0.17195325542571194,-0.00257314544238485,0.0006922236258417591,-0.009723078554463811,032640
LG유플러스,2020,Q4,커뮤니케이션서비스,-0.21049873952618584,-0.05254782514176071,0.13205764233403983,-0.04366017294506286,-0.028765122431435364,0.23651442304334377,032640
LG유플러스,2020,Q3,커뮤니케이션서비스,-0.10061389584324029,0.10207519664476106,-0.01328671328671327,0.05391960768873627,0.05425404926700206,-0.21049873952618584,032640
LG유플러스,2020,Q2,커뮤니케이션서비스,-0.39082758122796,0.03883745959914586,-0.0835291604358025,0.012220689054904144,0.02015105759750324,-0.10061389584324029,032640
LG유플러스,2020,Q1,커뮤니케이션서비스,0.255394207892362,-0.007803249059279094,-0.060040160642572116,0.00461540408116079,-0.0043489952306859925,-0.39082758122796,032640
LG유플러스,2019,Q4,커뮤니케이션서비스,-0.07482400882100962,0.01766951559496599,0.191387559808615,0.055796681790261315,0.009715530083234114,0.255394207892362,032640
LG유플러스,2019,Q3,커뮤니케이션서비스,0.0037374549569672705,0.030184311481292747,-0.21649484536082508,0.07998038717249556,0.014715859345653781,-0.07482400882100962,032640
LG유플러스,2019,Q2,커뮤니케이션서비스,-0.1431973353475658,0.029410242898630923,-0.10064059339177356,0.023143554724654347,0.01517215814777284,0.0037374549569672705,032640
LG유플러스,2019,Q1,커뮤니케이션서비스,0.0321486698829376,-0.010906729848009666,-0.09282764948769218,0.03401997134093726,-0.0055353087294153225,-0.1431973353475658,032640
LG유플러스,2018,Q4,커뮤니케이션서비스,-0.012480616478091733,0.02556601519147672,-0.10693799508331026,0.06829459187947129,0.0116761013740172,0.0321486698829376,032640
LG유플러스,2018,Q3,커뮤니케이션서비스,0.011272667533378855,0.047672426133804846,-0.09246405552800974,-0.014644517949649827,0.023265278732523154,-0.012480616478091733,032640
LG유플러스,2018,Q2,커뮤니케이션서비스,0.33774745853397536,0.04393986137149475,-0.0044422507403751865,-0.02669071151932767,0.02112169968172961,0.011272667533378855,032640
LG유플러스,2018,Q1,커뮤니케이션서비스,0.02172645455697799,0.6563830459695321,0.08530869157626775,0.13997346216031148,0.23383321143260494,0.33774745853397536,032640
LG유플러스,2017,Q4,커뮤니케이션서비스,0.0437630148841488,0.09311402609784758,0.094065934065934,0.01412964967004049,0.0312683411800343,0.02172645455697799,032640
LG유플러스,2017,Q3,커뮤니케이션서비스,-0.2689573504888074,0.09207291515404781,0.03346456692913535,-0.008716946924761326,0.029113068522721663,0.0437630148841488,032640
LG유플러스,2017,Q2,커뮤니케이션서비스,0.06153809450597221,0.09644169953535386,0.01678214010777368,-0.011381541708100462,0.02863303639401149,-0.2689573504888074,032640
LG유플러스,2017,Q1,커뮤니케이션서비스,-0.1284575581857787,-0.010191259011718357,0.13548951048950886,0.0027575826223833477,-0.0031274500743165845,0.06153809450597221,032640
LG유플러스,2016,Q4,커뮤니케이션서비스,0.19021465954406075,0.08692104064393602,0.3210161662817601,0.018057706266428886,0.02498088025713807,-0.1284575581857787,032640
LG유플러스,2016,Q3,커뮤니케이션서비스,-0.01851175963672108,0.11255236532312951,-0.16954353663214605,-0.026139941999080873,0.02740362939585217,0.19021465954406075,032640
LG유플러스,2016,Q2,커뮤니케이션서비스,-0.018441639005782266,0.12362288511995922,-0.08606485539000996,0.008676782712163877,0.029426334199400106,-0.01851175963672108,032640
LG유플러스,2016,Q1,커뮤니케이션서비스,0.05310477845096031,0.0035141188757445985,-0.1254024221983725,0.00413100549918477,0.0008949076471835848,-0.018441639005782266,032640
SBS,2024,Q4,커뮤니케이션서비스,0.27653325121706757,0.011386735156993844,-0.9971197551693298,0.021272698698455272,0.008837179970241804,0.27653325121706757,034120
SBS,2024,Q3,커뮤니케이션서비스,0.013590057813970768,-0.03395652051661546,-0.11983510689291532,-0.04496541270142784,-0.02655536318557583,0.27653325121706757,034120
SBS,2024,Q2,커뮤니케이션서비스,-0.2500714753333872,0.008678222187901818,0.02546205269366908,-0.06668163172026131,0.006773905514708467,0.013590057813970768,034120
SBS,2024,Q1,커뮤니케이션서비스,-0.21123754566672434,-0.032668532285046514,-0.12136131985833976,0.038343026259425095,-0.025683991362456138,-0.2500714753333872,034120
SBS,2023,Q4,커뮤니케이션서비스,-0.04232027923808333,0.0038366815965229506,0.00757180156657955,0.0195932958939109,0.03567666277111403,-0.21123754566672434,034120
SBS,2023,Q3,커뮤니케이션서비스,0.05303030303030302,0.008926752039945196,0.11207897793263655,0.0022395949102054225,0.007228628672820037,-0.04232027923808333,034120
SBS,2023,Q2,커뮤니케이션서비스,-0.28628315730740905,0.025406731582557907,0.0022310602386272915,-0.03437655592128852,0.020474689160560056,0.05303030303030302,034120
SBS,2023,Q1,커뮤니케이션서비스,-0.20884391983456269,-0.028145397921341186,-0.12061758935426237,-0.025332844873640847,-0.022806322627090037,-0.28628315730740905,034120
SBS,2022,Q4,커뮤니케이션서비스,0.3599824512713839,0.05843213354089127,0.11445954938682568,0.048471332644222986,0.04682871326220184,-0.20884391983456269,034120
SBS,2022,Q3,커뮤니케이션서비스,-0.27190250710621316,0.030613467796701377,0.0359464250541639,-0.03455118922154221,0.024386014955805724,0.3599824512713839,034120
SBS,2022,Q2,커뮤니케이션서비스,-0.03902019812959706,0.10045414653481588,0.2746673361787626,0.024609046173962312,0.07841714153849466,-0.27190250710621316,034120
SBS,2022,Q1,커뮤니케이션서비스,0.2580628085436099,0.035586383847089786,0.14767324592997877,-0.013662184534321331,0.027564476476722444,-0.03902019812959706,034120
SBS,2021,Q4,커뮤니케이션서비스,-0.17431773481253424,0.006034988992842827,0.16812521036687933,0.0632751581857034,0.0046682268721731646,0.2580628085436099,034120
SBS,2021,Q3,커뮤니케이션서비스,0.07104640103358592,0.12395363537170034,-0.05306772908366497,0.03871201109142319,0.09326337868364765,-0.17431773481253424,034120
SBS,2021,Q2,커뮤니케이션서비스,0.7944338262251008,0.10486651661513324,0.11734330484330613,0.040540417840021714,0.0769053285635426,0.07104640103358592,034120
SBS,2021,Q1,커뮤니케이션서비스,0.3383103043648658,0.07147075439258366,0.17195325542571194,0.05316316956117362,0.05143391912729878,0.7944338262251008,034120
SBS,2020,Q4,커뮤니케이션서비스,0.09215936211759598,0.0137494070456039,0.13205764233403983,-0.05044347534526672,0.009856764638188853,0.3383103043648658,034120
SBS,2020,Q3,커뮤니케이션서비스,-0.020235822123852776,-0.17451529791182852,-0.01328671328671327,0.0022537337606738372,-0.13049283779044984,0.09215936211759598,034120
SBS,2020,Q2,커뮤니케이션서비스,-0.3134700612036054,-0.002533632655697282,-0.0835291604358025,0.03538525578178864,-0.001389482753960558,-0.020235822123852776,034120
SBS,2020,Q1,커뮤니케이션서비스,-0.11715481171548114,-0.03576667822644075,-0.060040160642572116,-0.06804517520376407,-0.028062445774484468,-0.3134700612036054,034120
