,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,환율 변화율,실업률 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,증자주식수 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,Label,Code
29,Chosun_Refractories,비금속,2017,Q3,-0.06926177380712743,-0.025674504691640454,-0.09849853822496102,-0.0010197755396517127,-0.018181818181818077,-0.03424704108016208,-0.03424704108016208,-0.03424704108016208,-0.03424704108016208,-0.0342470410801623,-0.035475371237458135,000480
28,Hanil_Cement,비금속,2017,Q3,0.03128767802726294,-0.00928986800013809,-0.17695179660021298,-0.0010197755396517127,-0.018181818181818077,-0.03425435529408993,-0.03425435529408993,-0.03425435529408993,-0.034254355294090155,-0.03425435529408993,-0.007703534883720871,003300
28,Ssangyong_Cement,비금속,2017,Q3,-0.11056180831368369,-0.06991932248090738,-0.1418252525709467,-0.0010197755396517127,-0.018181818181818077,-0.034296830395871725,-0.034296830395871725,-0.03429683039587195,-0.034296830395871725,-0.034296830395871725,-0.20030665165728573,003410
28,IS_Dongseo,비금속,2017,Q3,-0.14360079656482488,-0.0633533976823204,-0.013313247109586035,-0.0010197755396517127,-0.018181818181818077,-0.034229064271255494,-0.034229064271255494,-0.034229064271255494,-0.034229064271255494,-0.034229064271255494,-0.2646237269624573,010780
