,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,환율 변화율,실업률 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,증자주식수 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,Label,Code
10,Chosun_Refractories,비금속,2022,Q2,0.07203160961344064,0.024254162971195314,-0.023162184616593695,-0.045732630383092276,0.033707865168539186,-0.056548642525893866,-0.056548642525893866,-0.05654864252589409,-0.056548642525893866,-0.056548642525893866,0.1498791080107003,000480
9,Hanil_Cement,비금속,2022,Q2,0.04240197998381101,-0.07127913255417839,-0.005499463557365081,-0.045732630383092276,0.033707865168539186,-0.0565455249234319,-0.05654552492343212,-0.0565455249234319,-0.0565455249234319,-0.0565455249234319,-0.00877656436043675,003300
9,Ssangyong_Cement,비금속,2022,Q2,0.1468838938042462,0.021074826255025214,-0.013367763806058974,-0.045732630383092276,0.033707865168539186,-0.05651448108973023,-0.05651448108973023,-0.05651448108973023,-0.05651448108973023,-0.05651448108973023,0.0015626287880870227,003410
9,IS_Dongseo,비금속,2022,Q2,0.35034202705429285,-0.04375287188412602,-0.06733398864240714,-0.045732630383092276,0.033707865168539186,-0.05651388401910751,-0.05651388401910751,-0.05651388401910751,-0.05651388401910751,-0.05651388401910751,-0.15376011978036688,010780
