,0
기말 소유주식 수변화율,0.30513871712945784
증자주식수변화율,0.08344117647449124
1인평균급여변화율,0.05354299559771676
Relative Return,0.05353687655707445
특정 증권 등 소유 증감 수변화율,0.0518390563012853
기초 소유 주식 수변화율,0.04449760282765714
특정 증권 등 소유 증감 비율변화율,0.03990713984436643
