,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,환율 변화율,실업률 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,증자주식수 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,Label,Code
9,Chosun_Refractories,비금속,2022,Q3,0.1498791080107003,-0.0033764323339717794,-0.08193369188634647,-0.06411636151380273,0.023255813953488302,-0.02779305365900453,-0.02779305365900453,-0.02779305365900453,-0.02779305365900453,-0.02779305365900453,0.02604577307537509,000480
8,Hanil_Cement,비금속,2022,Q3,-0.00877656436043675,0.0004803215936365346,-0.0072503962456913484,-0.06411636151380273,0.023255813953488302,-0.02778099011562407,-0.02778099011562385,-0.02778099011562407,-0.02778099011562407,-0.02778099011562407,0.1069726197070592,003300
8,Ssangyong_Cement,비금속,2022,Q3,0.0015626287880870227,0.02463811562924778,-0.003226387827133914,-0.06411636151380273,0.023255813953488302,-0.027783282831573386,-0.027783282831573164,-0.027783282831573386,-0.027783282831573386,-0.027783282831573386,-0.07160490257247513,003410
8,IS_Dongseo,비금속,2022,Q3,-0.15376011978036688,-0.04876230701305606,-0.029227238027140334,-0.06411636151380273,0.023255813953488302,-0.027802187630856956,-0.027802187630856956,-0.027802187630856734,-0.027802187630856956,-0.027802187630856734,-0.12876730849397788,010780
