,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,환율 변화율,실업률 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,증자주식수 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,Label,Code
25,Chosun_Refractories,비금속,2018,Q3,0.0765148803062925,-0.011008759022308467,-0.04897840727037406,-0.03809438658420561,-0.11607142857142883,-0.04862120141009352,-0.04862120141009352,-0.04862120141009352,-0.048621201410093295,-0.04862120141009352,-0.02567500181216923,000480
24,Hanil_Cement,비금속,2018,Q3,0.32602715542639027,-1.555765148322381,-0.057376852927256916,-0.03809438658420561,-0.11607142857142883,-0.04852735345017911,-0.04852735345017911,-0.048527353450179334,-0.04852735345017911,-0.04852735345017911,0.0,003300
24,Ssangyong_Cement,비금속,2018,Q3,0.25643429793266226,0.002562721814404312,0.004206296062386872,-0.03809438658420561,-0.11607142857142883,-0.04858046608383115,-0.04858046608383115,-0.04858046608383115,-0.04858046608383115,-0.04858046608383115,0.1230261922898082,003410
24,IS_Dongseo,비금속,2018,Q3,-0.05445209540438102,-0.007436638501780335,-0.028283959761657762,-0.03809438658420561,-0.11607142857142883,-0.04856777316333227,-0.04856777316333227,-0.04856777316333227,-0.048567773163332495,-0.04856777316333227,0.4022873421403514,010780
