,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,환율 변화율,실업률 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,증자주식수 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,Label,Code
5,Chosun_Refractories,비금속,2023,Q3,1.2072203374292096,0.004299589968652984,-0.054763968572571375,0.0021566395604083466,-0.03896103896103886,1.3293103412341174,-0.0015263735888777497,-0.0015263735888777497,0.0,-0.0015263735888777497,0.0,000480
4,Hanil_Cement,비금속,2023,Q3,0.016360851537842745,-0.0035944044106117623,0.009962858018005338,0.0021566395604083466,-0.03896103896103886,-0.0015353935359547766,-0.0015353935359547766,-0.0015353935359547766,-0.0015353935359547766,-0.0015353935359547766,-0.04652619552540314,003300
4,Ssangyong_Cement,비금속,2023,Q3,-0.19794567526868406,-0.1154533875030539,0.020611356458615004,0.0021566395604083466,-0.03896103896103886,-0.0015549423277105845,-0.0015549423277105845,-0.0015549423277103624,-0.0015549423277105845,-0.0015549423277105845,0.08553677439940889,003410
4,IS_Dongseo,비금속,2023,Q3,-0.2340374439698088,-0.017819896023402393,-0.002928723043643444,0.0021566395604083466,-0.03896103896103886,-0.0015741668779118978,-0.0015741668779121198,-0.0015741668779118978,-0.0015741668779118978,-0.0015741668779121198,-0.09831564945301496,010780
