,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,환율 변화율,실업률 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,증자주식수 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,Label,Code
34,Chosun_Refractories,비금속,2016,Q2,0.059136418843459104,-0.0025703412378079715,0.0011076032109728073,0.03230381641886115,0.044642857142857095,-0.008471175022481514,-0.008471175022481514,-0.008471175022481514,-0.008471175022481292,-0.008471175022481292,-0.11802747473988154,000480
33,Hanil_Cement,비금속,2016,Q2,-0.13402762936880566,-0.010998375743993094,0.00603548090710071,0.03230381641886115,0.044642857142857095,-0.008471289372544488,-0.008471289372544488,-0.008471289372544488,-0.008471289372544488,-0.008471289372544488,-0.1189597346558075,003300
33,Ssangyong_Cement,비금속,2016,Q2,0.17504596202750825,-0.029324361003515875,0.004231321816305589,0.03230381641886115,0.044642857142857095,-0.008465110215398308,-0.008465110215398308,-0.008465110215398308,-0.00846511021539853,-0.008465110215398308,-0.03438631695958109,003410
33,IS_Dongseo,비금속,2016,Q2,0.04775755406572128,-0.2819042619773773,-0.052094284265942425,0.03230381641886115,0.044642857142857095,-0.008514569085405599,-0.008514569085405599,-0.008514569085405377,-0.008514569085405599,-0.008514569085405599,0.2748117122169525,010780
