,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,환율 변화율,실업률 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,증자주식수 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,Label,Code
8,Chosun_Refractories,비금속,2022,Q4,0.02604577307537509,0.019217834981658966,0.05322973683363286,-0.01431559495807777,-0.023809523809523725,0.08414321627377719,0.5473336061998935,0.35613007756243287,0.08414321627377708,-0.1584590918379738,0.0032451938617782637,000480
7,Hanil_Cement,비금속,2022,Q4,0.1069726197070592,0.004830492567873712,-0.010316960935937702,-0.01431559495807777,-0.023809523809523725,0.08413405268629659,0.9939228425619157,-0.13441241038318252,0.0841340526862967,0.0555258334903278,-0.05265751715533383,003300
7,Ssangyong_Cement,비금속,2022,Q4,-0.07160490257247513,-0.029765386490815615,-0.021319211026942453,-0.01431559495807777,-0.023809523809523725,0.0840718102479362,0.10768547573315557,0.011912820023106119,0.08407181024793631,0.10634326647667502,-0.039014538741557456,003410
7,IS_Dongseo,비금속,2022,Q4,-0.12876730849397788,0.0035710440598161197,0.04323139295721523,-0.01431559495807777,-0.023809523809523725,0.08411128795715583,-0.7022028639542877,0.08411128795715583,0.08411128795715572,0.04120530236782893,-0.10135881585663253,010780
