,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,환율 변화율,실업률 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,증자주식수 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,Label,Code
12,Chosun_Refractories,비금속,2021,Q4,0.05506081113422295,0.01808973169136019,0.01694162761828122,-0.020007078311950588,-0.02083333333333348,-0.08222090360209822,0.44746758104867146,0.21408125143141676,-0.08222090360209844,0.03486487920508774,-0.06930700197874072,000480
11,Hanil_Cement,비금속,2021,Q4,0.1113676089856966,0.0031755075696445756,0.0983012467246479,-0.020007078311950588,-0.02083333333333348,-0.08221086552708257,-0.08221086552708257,0.9989785617308251,-0.08221086552708257,-0.152227201833103,0.05031170670010718,003300
11,Ssangyong_Cement,비금속,2021,Q4,0.04033426637883784,0.03538148974125177,-0.007666355116876744,-0.020007078311950588,-0.02083333333333348,-0.08215563632288858,-0.08905104429073818,-0.20593954927301916,-0.08215563632288858,-0.04647205334591087,-0.014377044351198472,003410
11,IS_Dongseo,비금속,2021,Q4,-0.15262677462442514,-0.04824453595065803,0.024244534503094828,-0.020007078311950588,-0.02083333333333348,-0.08215748763269137,-0.126307610512163,0.9588249646581833,-0.08215748763269137,-0.22430341240949891,-0.014106822769501478,010780
