,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,환율 변화율,실업률 변화율,특정 증권 등 소유 증감 수 변화율,자기주식수 변화율,증자주식수 변화율,특정 증권 등 소유 증감 비율 변화율,1인평균급여 변화율,Label,Code
35,Chosun_Refractories,비금속,2016,Q1,0.0,0.003391562969129236,-0.03270631177187089,-0.038799175276764686,-0.05660377358490565,0.024377357473611583,0.024377357473611583,0.03796473672392031,0.024377357473611472,0.14062034506637122,0.059136418843459104,000480
34,Hanil_Cement,비금속,2016,Q1,0.0,0.002008141728783497,0.05153917776500061,-0.038799175276764686,-0.05660377358490565,0.024374576963567818,0.7586733511530042,0.024374576963567818,0.024374576963567707,0.3437141084079022,-0.13402762936880566,003300
34,Ssangyong_Cement,비금속,2016,Q1,0.0,-0.022450179233291845,0.001790234532601076,-0.038799175276764686,-0.05660377358490565,0.024374267001058936,-144.95244789229164,0.02437426700105927,0.024374267001059158,0.11146744026732658,0.17504596202750825,003410
34,IS_Dongseo,비금속,2016,Q1,0.0,-0.049944771297433466,0.03353129647990516,-0.038799175276764686,-0.05660377358490565,0.024371447381346223,0.024371447381346223,0.8080139141560673,0.024371447381346223,0.09461608764684282,0.04775755406572128,010780
