,name,year,quarter,sector,Relative Return,실업률 변화율,특정 증권 등 소유 증감 수 변화율,비유동자산 변화율,특정 증권 등 소유 수 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,총포괄손익 변화율,부채총계 변화율,매출액 변화율,Label,Code
4,Samkwang_Glass,2023,Q3,전기·가스,-0.18003044373404953,-0.03896103896103886,-5.564776909656788,0.0010677863302566148,-5.417327143273836,-43.80315866761701,0.17384904904564968,-0.44907400512090345,-0.05514066504335058,-0.07949656918914494,0.030188577317107765,005090
4,Korea_Electric_Power_Corporation_(KEPCO),2023,Q3,전기·가스,0.1038514859034771,-0.03896103896103886,-1.0244648318042815,-0.007404629751003755,-2.058103975535168,0.18218117948744894,0.02944168792407653,-0.09516157750560916,-0.02242531205120324,-0.2516407394113349,-0.08329186654602039,015760
4,Korea_Gas_Corporation,2023,Q3,전기·가스,-0.09736260213026038,-0.03896103896103886,4.715705765407554,-0.016921216760542368,1.0,-0.5072553425225068,-0.08167884352780663,-6.56549718142254,0.010029877199261739,0.028394588472587023,-0.03382092216759001,036460
