,name,year,quarter,sector,Relative Return,실업률 변화율,특정 증권 등 소유 증감 수 변화율,비유동자산 변화율,특정 증권 등 소유 수 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,총포괄손익 변화율,부채총계 변화율,매출액 변화율,Label,Code
16,Samkwang_Glass,2020,Q3,전기·가스,-0.10727822131143648,0.032258064516129115,-0.12127914422722363,0.012634971112723381,-0.12127914422722363,4.442631788993994,0.04148099539355787,-0.12127914422722386,0.020081455732313014,-0.11770405847813104,0.4242000511577487,005090
16,Korea_Electric_Power_Corporation_(KEPCO),2020,Q3,전기·가스,-0.1694746728923662,0.032258064516129115,-0.22878333141479734,-0.00153996305714732,-0.18838936220671187,-3.287818470231663,0.008551889652151812,0.036288483748880385,0.007625839048359229,-0.20733354672135995,-0.05222500162198392,015760
16,Korea_Gas_Corporation,2020,Q3,전기·가스,0.04298022321314582,0.032258064516129115,-0.12388882028713,0.0004559577539965387,-0.04759945497707463,0.5744560211578846,0.060803254362292725,2.1609285304159958,0.05387545714932984,0.17908368682435538,-0.15399370910497712,036460
