,name,year,quarter,sector,Relative Return,실업률 변화율,특정 증권 등 소유 증감 수 변화율,비유동자산 변화율,특정 증권 등 소유 수 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,총포괄손익 변화율,부채총계 변화율,매출액 변화율,Label,Code
33,Samkwang_Glass,2016,Q2,전기·가스,-0.04982524180050227,0.044642857142857095,-0.00846963663057032,0.010838916924865827,-0.00846963663057032,0.8353699642772231,-0.2658317233953764,-0.00846963663057032,0.018449996243487088,-0.030213443351683855,-0.09646654046343,005090
33,Korea_Electric_Power_Corporation_(KEPCO),2016,Q2,전기·가스,0.17418351762834547,0.044642857142857095,0.010619288555237416,-0.01620396328960294,0.01617129853107513,-0.5228597483373363,0.026928307335072788,0.06661166458357504,0.06652297384837824,0.14861225381579846,0.021030199611910473,015760
33,Korea_Gas_Corporation,2016,Q2,전기·가스,0.020400918891393147,0.044642857142857095,-0.008852103013304191,0.00026673119251996447,0.01893829093982813,1.304368716908247,0.03166034519095162,0.4044574575891229,0.021752659461721557,0.5716761737470636,0.04241001620608399,036460
