,name,year,quarter,sector,Relative Return,실업률 변화율,특정 증권 등 소유 증감 수 변화율,비유동자산 변화율,특정 증권 등 소유 수 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,총포괄손익 변화율,부채총계 변화율,매출액 변화율,Label,Code
22,Samkwang_Glass,2019,Q1,전기·가스,0.02873754751588839,-0.01754385964912264,0.09881624042970438,0.011603099122839744,0.0988162404297045,0.775428190719519,-0.06423212456730587,0.0988162404297045,-0.0382296603423391,0.20744243241943694,0.28347572938421617,005090
22,Korea_Electric_Power_Corporation_(KEPCO),2019,Q1,전기·가스,0.2628459511895095,-0.01754385964912264,0.14779593757450182,-0.00729405142711359,0.12786903331618915,-1.8551488347681602,-0.024007210303903515,-0.08705360992906863,-0.03631823170321824,0.000955515433467613,-0.14789681963539164,015760
22,Korea_Gas_Corporation,2019,Q1,전기·가스,-0.06811352860717965,-0.01754385964912264,0.1085055654387086,-0.003375135320194733,0.0880014679620964,-5.776205934501036,-0.023588112853356158,2.0841587678813376,0.035666233010660964,-0.15475613741281236,-0.11514257804238137,036460
