,name,year,quarter,sector,Relative Return,실업률 변화율,특정 증권 등 소유 증감 수 변화율,비유동자산 변화율,특정 증권 등 소유 수 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,총포괄손익 변화율,부채총계 변화율,매출액 변화율,Label,Code
26,Samkwang_Glass,2018,Q1,전기·가스,-0.08684789916336867,-0.01834862385321112,-0.024294791605347532,0.015425517535317845,-0.02429479160534731,0.8278290220508235,-0.2207968291667779,-0.024294791605347532,0.03289483602412613,0.037089915593469636,0.34322961292537324,005090
26,Korea_Electric_Power_Corporation_(KEPCO),2018,Q1,전기·가스,-0.04246385091318891,-0.01834862385321112,-0.0417075933878428,-0.011883242923087733,-0.04102390466452688,-9.090771573400653,-0.027179590430653988,-0.02418216097953718,-0.03506761660543267,-0.010605428490076507,-0.09681367711791683,015760
26,Korea_Gas_Corporation,2018,Q1,전기·가스,-0.001248045625089244,-0.01834862385321112,-0.02160470444374396,-0.020923383104883175,-0.024215694045257363,-7.108347661584423,-0.029198294413006698,0.18779373860757365,-0.008084564516928516,-0.36935650000235376,0.16088288988097577,036460
