,name,year,quarter,sector,Relative Return,실업률 변화율,특정 증권 등 소유 증감 수 변화율,비유동자산 변화율,특정 증권 등 소유 수 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,총포괄손익 변화율,부채총계 변화율,매출액 변화율,Label,Code
3,Samkwang_Glass,2023,Q4,전기·가스,0.030188577317107765,-0.0625,1.0003968253968254,0.0031480056101590437,0.9996031756529745,0.6773076540750319,0.05619702039109076,0.28881252115967926,0.06368727428824916,0.035981436053085014,-0.03697646814729248,005090
3,Korea_Electric_Power_Corporation_(KEPCO),2023,Q4,전기·가스,-0.08329186654602039,-0.0625,0.2537764350453172,-0.0005523646835645657,0.506,4.481991732171843,0.10697659741226961,-1.8560846812613367,-0.01601899863061207,0.08207045362887866,-0.05380209842245136,015760
3,Korea_Gas_Corporation,2023,Q4,전기·가스,-0.03382092216759001,-0.0625,-0.0,0.02907807893639125,0.0,-0.5754850390153887,-0.021057536551093436,-0.6459435381043699,-0.032254196001072044,-0.365746794481947,-0.07619521686288053,036460
