접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330001872,Y,00687711,한국철강,526,"45,084,000,000","86,000,000",-,2015-12-31,2015,Q4
20160330001872,Y,00687711,한국철강,30,"1,594,000,000","53,000,000",-,2015-12-31,2015,Q4
20170331003710,Y,00687711,한국철강,521,"45,138,000,000","87,000,000",-,2016-12-31,2016,Q4
20170331003710,Y,00687711,한국철강,30,"1,527,000,000","51,000,000",-,2016-12-31,2016,Q4
20180402003924,Y,00687711,한국철강,518,"45,432,000,000","88,000,000",-,2017-12-31,2017,Q4
20180402003924,Y,00687711,한국철강,31,"1,660,000,000","54,000,000",-,2017-12-31,2017,Q4
20190401002449,Y,00687711,한국철강,497,"44,781,000,000","90,000,000",-,2018-12-31,2018,Q4
20190401002449,Y,00687711,한국철강,30,"1,593,000,000","53,000,000",-,2018-12-31,2018,Q4
20200330003164,Y,00687711,한국철강,484,"45,233,000,000","93,000,000",-,2019-12-31,2019,Q4
20200330003164,Y,00687711,한국철강,30,"1,675,000,000","56,000,000",-,2019-12-31,2019,Q4
20210318001094,Y,00687711,한국철강,363,"45,843,000,000","100,000,000",-,2020-12-31,2020,Q4
20210318001094,Y,00687711,한국철강,21,"1,450,000,000","60,000,000",-,2020-12-31,2020,Q4
20220412002260,Y,00687711,한국철강,338,"40,945,000,000","116,000,000",-,2021-12-31,2021,Q4
20220412002260,Y,00687711,한국철강,20,"1,375,000,000","65,000,000",-,2021-12-31,2021,Q4
20230324001254,Y,00687711,한국철강,330,"43,468,000,000","129,000,000",-,2022-12-31,2022,Q4
20230324001254,Y,00687711,한국철강,16,"1,439,000,000","80,000,000",-,2022-12-31,2022,Q4
20240314001739,Y,00687711,한국철강,332,"41,993,000,000","125,000,000",-,2023-12-31,2023,Q4
20240314001739,Y,00687711,한국철강,16,"1,332,000,000","83,000,000",-,2023-12-31,2023,Q4
20250320001288,Y,00687711,한국철강,322,"35,959,000,000","109,000,000",-,2024-12-31,2024,Q4
20250320001288,Y,00687711,한국철강,15,"1,062,000,000","66,000,000",-,2024-12-31,2024,Q4
