접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20161028000369,Y,00159616,두산에너빌리티,"4,455","322,490,000,000","70,000,000",-,2015-12-31,2015,Q4
20161028000369,Y,00159616,두산에너빌리티,37,"1,037,000,000","21,000,000",-,2015-12-31,2015,Q4
20161028000369,Y,00159616,두산에너빌리티,"1,292","93,412,000,000","74,000,000",-,2015-12-31,2015,Q4
20161028000369,Y,00159616,두산에너빌리티,136,"7,101,000,000","51,000,000",-,2015-12-31,2015,Q4
20161028000369,Y,00159616,두산에너빌리티,174,"8,290,000,000","39,000,000",-,2015-12-31,2015,Q4
20161028000369,Y,00159616,두산에너빌리티,365,"26,528,000,000","72,000,000",-,2015-12-31,2015,Q4
20161028000369,Y,00159616,두산에너빌리티,22,"1,275,000,000","49,000,000",-,2015-12-31,2015,Q4
20161028000369,Y,00159616,두산에너빌리티,85,"6,868,000,000","79,000,000",-,2015-12-31,2015,Q4
20161028000369,Y,00159616,두산에너빌리티,1,"49,000,000","49,000,000",-,2015-12-31,2015,Q4
20161028000369,Y,00159616,두산에너빌리티,787,"63,278,000,000","80,000,000",-,2015-12-31,2015,Q4
20161028000369,Y,00159616,두산에너빌리티,5,"228,000,000","46,000,000",-,2015-12-31,2015,Q4
20161028000369,Y,00159616,두산에너빌리티,420,"32,906,000,000","70,000,000",-,2015-12-31,2015,Q4
20170331004249,Y,00159616,두산에너빌리티,"4,515","320,536,000,000","71,000,000",-,2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,39,"1,168,000,000","30,000,000",-,2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,"1,151","87,734,000,000","77,000,000",-,2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,124,"6,615,000,000","54,000,000",-,2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,179,"8,258,000,000","46,000,000",-,2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,348,"25,737,000,000","74,000,000",-,2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,20,"981,000,000","49,000,000",-,2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,85,"6,647,000,000","78,000,000",-,2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,1,"25,000,000","25,000,000",-,2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,783,"62,245,000,000","80,000,000",-,2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,4,"221,000,000","55,000,000",-,2016-12-31,2016,Q4
20170331004249,Y,00159616,두산에너빌리티,479,"35,297,000,000","74,000,000",-,2016-12-31,2016,Q4
20240327001228,Y,00159616,두산에너빌리티,"4,503","338,060,000,000","73,000,000",-,2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,38,"1,348,000,000","29,000,000",-,2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,"1,101","90,157,000,000","80,000,000",-,2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,110,"6,474,000,000","51,000,000",-,2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,181,"8,993,000,000","45,000,000",-,2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,318,"24,397,000,000","72,000,000",-,2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,20,"992,000,000","47,000,000",-,2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,90,"7,708,000,000","86,000,000",-,2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,1,"31,000,000","31,000,000",-,2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,754,"65,279,000,000","86,000,000",-,2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,6,"306,000,000","51,000,000",-,2017-12-31,2017,Q4
20240327001228,Y,00159616,두산에너빌리티,488,"39,578,000,000","73,000,000",-,2017-12-31,2017,Q4
20240327001230,Y,00159616,두산에너빌리티,"6,985","516,387,000,000","70,000,000",-,2018-12-31,2018,Q4
20240327001230,Y,00159616,두산에너빌리티,309,"15,213,000,000","40,000,000",-,2018-12-31,2018,Q4
20240327001231,Y,00159616,두산에너빌리티,"6,408","486,913,000,000","72,000,000",-,2019-12-31,2019,Q4
20240327001231,Y,00159616,두산에너빌리티,313,"14,694,000,000","41,000,000",-,2019-12-31,2019,Q4
20240516002209,Y,00159616,두산에너빌리티,"5,297","405,029,000,000","63,000,000",-,2020-12-31,2020,Q4
20240516002209,Y,00159616,두산에너빌리티,290,"13,741,000,000","38,000,000",-,2020-12-31,2020,Q4
20220322000017,Y,00159616,두산에너빌리티,"5,344","372,999,000,000","67,000,000",-,2021-12-31,2021,Q4
20220322000017,Y,00159616,두산에너빌리티,278,"14,108,000,000","42,000,000",-,2021-12-31,2021,Q4
20230321001573,Y,00159616,두산에너빌리티,"5,516","460,102,000,000","79,000,000",-,2022-12-31,2022,Q4
20230321001573,Y,00159616,두산에너빌리티,300,"16,735,000,000","47,000,000",-,2022-12-31,2022,Q4
20240327001226,Y,00159616,두산에너빌리티,"5,641","486,480,000,000","82,000,000",-,2023-12-31,2023,Q4
20240327001226,Y,00159616,두산에너빌리티,324,"19,321,000,000","51,000,000",-,2023-12-31,2023,Q4
20250320001103,Y,00159616,두산에너빌리티,"5,766","595,209,000,000","98,000,000",-,2024-12-31,2024,Q4
20250320001103,Y,00159616,두산에너빌리티,408,"25,860,000,000","57,000,000",-,2024-12-31,2024,Q4
