,name,sector,year,quarter,자본총계변화율,비유동부채변화율,이익잉여금변화율,매출액변화율,비유동자산변화율,Relative Return,전체 주식 수변화율,주주 수변화율,특정 증권 등 소유 비율변화율,1인평균급여변화율,Label,Code
33,Orion_Corp,Agriculture_&_Food,2016,Q2,-0.0010344717346546517,-0.018276932877049568,-0.0011200660028105602,0.041603277527825555,-0.006360994631070316,-0.2326318191442512,-0.0015874638140724873,-0.001218174590985166,0.0,-0.005913793904123166,0.02540226547542347,001800
33,Namyang_Dairy_Products,Agriculture_&_Food,2016,Q2,-0.013030719419212966,0.19925423295573153,-0.012882603226104461,-0.11942139963329734,0.0030317113324968004,0.09810699538563405,-0.003170527142617008,0.008343383997742482,-0.00262774867297777,-0.011340905433988802,-0.1499262220562829,003920
33,Nongshim,Agriculture_&_Food,2016,Q2,-0.00612638442825264,0.20368961434244914,-0.006493477010582893,0.07801058916523507,-0.008573434334518959,-0.12141102375321756,-0.00843663977293252,-0.05183029021106522,0.020598541354819422,0.00934315039996303,-0.0590958508082576,004370
33,Binggrae,Agriculture_&_Food,2016,Q2,-0.004218359236114244,0.14858791219877743,-1.9420546648583596,-0.38029037953384104,0.02393667263633148,-0.0068250534647624275,0.1264975970626323,0.09227459176287833,0.0,-0.0114066595462472,-0.017183873896280684,005180
33,Hyundai_Green_Food,Agriculture_&_Food,2016,Q2,0.01332860608306441,0.04789121403052987,-0.020044772680589018,0.09974389788571869,0.03262489121738055,-0.23719744362312647,0.0171305625849556,0.01614437706740346,0.013647317095139333,0.017156543620143738,-0.042713433908599316,005440
33,SPC_Samlip,Agriculture_&_Food,2016,Q2,-0.032305658519557134,0.11399869358440795,-0.0446446146537558,-0.06481042491896272,0.008557721781451755,-0.2534530717606884,-0.00686925050342424,-0.007091287669726221,0.0,-0.02658298843074136,-0.11381416066741251,005610
33,Crown_Confectionery,Agriculture_&_Food,2016,Q2,-0.01607116241624329,-0.00714554766102915,-0.016953414479806028,0.09584555401821115,-0.005681390398843966,-0.07088712990824304,-0.03404986539626065,-0.014314998226271136,0.0,-0.02023221380699991,-0.23359657980082543,005740
33,Ottogi,Agriculture_&_Food,2016,Q2,-0.02638211762193876,-0.05079721842817464,-0.03436006418630311,0.05359172396021794,-0.005306243830301094,-0.3075720189176102,-0.020646981228968686,-0.029600095855463415,0.0,-0.011388390749853983,-0.09069299680167142,007310
33,Muhak,Agriculture_&_Food,2016,Q2,-0.020625392085228844,-0.0,-0.032295654445108735,-0.0529412200862065,0.0009032949881446761,-0.07117986700821695,-0.03389523362645108,-0.030528200127947214,-0.2072245228990406,-0.02530486895560924,-0.32048473969714647,033920
33,Farmsco,Agriculture_&_Food,2016,Q2,-0.00939456067672051,0.04825227031109869,-0.015067403999617479,-0.04844735190789495,-0.020221113385233247,-0.30691639434894213,0.01703619616197649,0.060566940930684265,0.0,0.0005439296947471473,0.11412925741685062,036580
33,Dongwon_F&B,Agriculture_&_Food,2016,Q2,-0.005513295846068633,0.00017930679909250458,0.08690256257309248,0.18350098289643868,-0.00401170646878013,-0.16195460754813745,0.12391930939911688,0.03839949954709565,0.2825569173457948,0.008009040058749695,-0.1465658346801888,049770
33,Samyang_Foods,Agriculture_&_Food,2016,Q2,-0.0303222677865016,-0.01316246807610355,-0.011061840220643271,0.007119230573507718,-0.02004771295315,-0.09440836265050569,0.003472421019502181,0.014186304075536671,0.0,-0.0019162409530790736,-0.009802657090980108,145990
