,name,sector,year,quarter,자본총계변화율,비유동부채변화율,이익잉여금변화율,매출액변화율,비유동자산변화율,Relative Return,전체 주식 수변화율,주주 수변화율,특정 증권 등 소유 비율변화율,1인평균급여변화율,Label,Code
7,Orion_Corp,Agriculture_&_Food,2022,Q4,-0.0007205294926670991,-3.2428251193503366,-0.005013610747107045,-0.03233184670521361,-0.03978035289763504,0.07529066252051485,-0.16037184522445225,-0.4376584856677965,0.0,0.015688038201636778,0.00639010189228522,001800
7,Namyang_Dairy_Products,Agriculture_&_Food,2022,Q4,0.04635208009483405,0.13746055571484883,0.04534736664342465,0.04342257354875434,-0.012255476621716666,0.1337249990144913,-0.33599885549982655,-0.6946762942893232,-0.01017288798184901,-0.15355867932847023,0.25817808003436177,003920
7,Nongshim,Agriculture_&_Food,2022,Q4,-0.02381670389778434,0.007922505023881699,-0.0237604616585414,-0.019043821869767052,-0.014723608494296991,0.1964306873036623,-0.3897523733103645,-0.031651625481693646,-0.020001820379544233,-0.1688646421766984,0.1850769705791539,004370
7,Binggrae,Agriculture_&_Food,2022,Q4,-0.005851811599331347,0.02217756729297704,-0.07996038940522832,0.2668707962055288,-0.0495169484249649,-0.05932416829302008,-0.4788202903809915,-0.7326596170128992,0.0,-0.0665826944321306,-0.02578161527943195,005180
7,Hyundai_Green_Food,Agriculture_&_Food,2022,Q4,-0.025635566859351755,0.1492388980962881,-0.04003523810020959,0.028060673529708646,-0.07013876234070904,-0.0936343810587995,-0.019013969403014697,-0.9727302747802038,-0.0881152786427859,0.06086876906383132,0.028329109987860163,005440
7,SPC_Samlip,Agriculture_&_Food,2022,Q4,-0.04289583690625598,0.09392542037997931,-0.045342747673101425,-0.013300088447233405,0.011448642458073532,0.27069296137108956,-0.13108671243014292,-0.2220872355079968,0.0,-0.12245107299946745,-0.18399930620740326,005610
7,Crown_Confectionery,Agriculture_&_Food,2022,Q4,0.06162260713948775,-0.08504671329204072,0.0958933622042133,-0.18879779178375,0.04607874302136816,-0.05300690543370547,-0.30773275216269225,-0.2402637488248902,0.0,-0.04246623458906207,0.09253389274195842,005740
7,Ottogi,Agriculture_&_Food,2022,Q4,-0.05447044364956577,-0.5927322164075752,-0.05695353699668915,0.03784446586923562,-0.13961735031705902,0.1669865689532634,-0.21575606182891138,-0.2641147190932196,0.0,-0.03152175005857871,0.01671583479130802,007310
7,Muhak,Agriculture_&_Food,2022,Q4,-0.08740583880277697,0.02960729839632059,-0.08525206690736553,-0.04592929938074364,-0.05993235148378173,-0.12555398303001303,-0.8790098372109545,-1.0960237692812873,-0.3455874805381738,-0.530588112040058,-0.0733485851695376,033920
7,Farmsco,Agriculture_&_Food,2022,Q4,-0.26875137093640955,0.14928042584140244,-0.4823365909661792,-0.08133803290234387,0.04836857479899248,-0.07668212659513142,-0.014936832736006878,-0.07046522757630536,0.0,-0.03474057572511935,-0.06572371924592617,036580
7,Dongwon_F&B,Agriculture_&_Food,2022,Q4,-0.026772376259442288,0.13734367302289485,-0.2780903092826532,0.18417725518144024,0.061725844054291934,0.0682352504413159,0.3673067458693988,-0.3472035926176211,-0.14298618852019507,0.9987501080974666,0.07335405929333284,049770
7,Samyang_Foods,Agriculture_&_Food,2022,Q4,-0.04485375504890232,0.00471821525056515,-0.06920561946952031,0.05097117885353519,-0.03303531923560432,-0.00965610242625009,-0.14193159742282524,-0.4065565762612591,0.0,-0.08706234622978504,0.049446810052727816,145990
