,0
Relative Return,0.17496966838636507
전체 주식 수변화율,0.0944631497996141
주주 수변화율,0.09278290923798846
특정 증권 등 소유 비율변화율,0.08310732025235602
1인평균급여변화율,0.07879876179889256
