,name,sector,year,quarter,자본총계변화율,비유동부채변화율,이익잉여금변화율,매출액변화율,비유동자산변화율,Relative Return,전체 주식 수변화율,주주 수변화율,특정 증권 등 소유 비율변화율,1인평균급여변화율,Label,Code
12,Orion_Corp,Agriculture_&_Food,2021,Q3,-0.005102505813871616,-0.008205447039801639,-0.800574194613731,-0.214837875991706,-0.003449369446522743,0.1440918899565517,-0.003505677049534306,-0.0032744901724013342,0.0,-0.0019383712389871022,0.05950485366267645,001800
12,Namyang_Dairy_Products,Agriculture_&_Food,2021,Q3,0.01622448785973185,0.003931316577776789,0.01589649551061645,-0.008210283836541876,0.016377330673513324,1.438585681109497,0.01387584772226469,0.0144891540272305,0.013215765187841955,0.013056613373225612,-0.34805517222242643,003920
12,Nongshim,Agriculture_&_Food,2021,Q3,-0.01012577079303778,0.03804880052532156,-0.010720752177248105,-0.03529462346066081,0.00478453812924029,0.045674217052751036,-0.0033532064764218994,0.004415751107982313,-0.010039773929652718,-0.00728568973493493,-0.0186980640167506,004370
12,Binggrae,Agriculture_&_Food,2021,Q3,-0.024900332974426842,-0.03780316183399424,-0.9306133576446585,-0.10559552175377829,-0.0046739451202113536,0.009370277913087442,0.0137913708906503,0.006249630992060773,0.0,-0.013821940280376754,-0.025737404586276866,005180
12,Hyundai_Green_Food,Agriculture_&_Food,2021,Q3,0.02051309500955467,0.02492368101262099,-0.010775177517396983,-0.11909523418874501,0.03524828556496851,-0.03821798873674365,0.022277843332855762,0.039244216001004584,0.02227545536843578,0.021044953442061698,-0.04517563078817431,005440
12,SPC_Samlip,Agriculture_&_Food,2021,Q3,-0.017363693465513474,0.018489157570360404,-0.018381964149829733,-0.009113113110165383,0.03335581699311363,0.14732517979271234,-0.022507064595548965,-0.037052425312871895,0.0,-0.0197627158024134,-0.034653275160835134,005610
12,Crown_Confectionery,Agriculture_&_Food,2021,Q3,0.0008546814366279243,-0.007291644524890506,0.001323251769958067,0.019398085539581555,0.0005121923568434106,0.1100372101097265,0.0008208147676980193,0.00011571152351308456,0.0,0.0006429888292659447,-0.1158489093513204,005740
12,Ottogi,Agriculture_&_Food,2021,Q3,-0.02059360183262071,0.007983799829643923,-0.02158131225086346,-0.05446387045522916,0.0033662954842730297,-0.09633606922082938,-0.004805324150786383,0.005048912100126368,0.0,-0.013626954156185977,-0.00969041975460834,007310
12,Muhak,Agriculture_&_Food,2021,Q3,0.045134654371936755,0.48526196630593266,0.045946930450436296,0.02174466742842529,0.0424557182281351,0.2775425223514925,0.09232240101269973,0.09294324412227772,0.22328071976642494,0.07334861648271129,0.3099415313865038,033920
12,Farmsco,Agriculture_&_Food,2021,Q3,-0.0018522642297378322,-0.02790176482577733,-0.0025851455421188607,-0.02612084401757575,0.043837707592764064,-0.04254018318404628,-0.025435746613677868,-0.06286333233040042,0.0,-0.004686461361597116,-0.03404639645491189,036580
12,Dongwon_F&B,Agriculture_&_Food,2021,Q3,-0.03798401331895307,-0.00589382784882031,-0.7818500257465513,-0.2835761526872318,-0.05110687190006136,0.1320515649380682,-0.0696266698202781,-0.022523160788413543,-0.17708704817674237,-0.052080805801693275,-0.018686025658470842,049770
12,Samyang_Foods,Agriculture_&_Food,2021,Q3,-0.032360102724522166,-0.02849152060795479,-0.009781796895500738,0.0068594488520334895,-0.03393752275825124,0.046731096668984944,-0.02631682071712116,-0.022634101759082537,0.0,-0.02258083566339608,0.21109591379624465,145990
