,name,sector,year,quarter,자본총계변화율,비유동부채변화율,이익잉여금변화율,매출액변화율,비유동자산변화율,Relative Return,전체 주식 수변화율,주주 수변화율,특정 증권 등 소유 비율변화율,1인평균급여변화율,Label,Code
26,Orion_Corp,Agriculture_&_Food,2018,Q1,0.005433963134464093,-0.9084235137684953,0.9926994593784183,-1.508125899389872,0.0005003488068403561,0.16327084798437141,-0.1417483682966354,-0.2793519270423901,0.0,-20.101110354389377,0.05272606442925967,001800
26,Namyang_Dairy_Products,Agriculture_&_Food,2018,Q1,0.0010421763271928342,-0.19007623406988983,0.001022363290348327,0.11394502918148464,-0.02179172064419732,0.04533238825144399,-0.009380683839663728,-0.26562555092832074,-0.00964133327094352,0.05857929112268956,0.02553742230124241,003920
26,Nongshim,Agriculture_&_Food,2018,Q1,-0.002706275996884555,0.0037552667810434315,-0.0029484114677724715,-0.016830457509033447,0.002533320351179147,0.021332008257165233,-0.0020136557446031045,-0.6907105684816133,-0.01647763970050864,0.11245001585257286,-0.09900577208621575,004370
26,Binggrae,Agriculture_&_Food,2018,Q1,0.01841170128954528,-0.22389707911038847,0.834798981741074,-0.011715595240410881,-0.0037599412134861065,0.042684408029380345,0.009999066115686683,-0.29067561976788014,0.0,0.1875328862640484,-0.012809652973047599,005180
26,Hyundai_Green_Food,Agriculture_&_Food,2018,Q1,0.012399815123429359,0.005300282775021037,-0.023161907917499613,-0.13259417894039305,0.07219000489774574,-0.04620034503345688,0.06165682162768704,-1.2264934229226347,0.10615941149069685,0.12016318826079264,-0.026189432311464735,005440
26,SPC_Samlip,Agriculture_&_Food,2018,Q1,0.01214791502611634,-0.026533447071428462,0.0124890728327125,0.0143081386904238,0.002916270507513974,0.18849575388677997,0.04275468865406051,0.19619244279029735,0.0,-600.6732368763745,-0.1696829522164913,005610
26,Crown_Confectionery,Agriculture_&_Food,2018,Q1,-0.006364918619427895,0.05680887320027306,0.5908426610772713,-1.2506797077317513,-0.007983670854391223,-0.12510746405459147,-0.17863668499972474,0.15722047733860856,0.0,-0.15089834333123298,-0.06851030278805242,005740
26,Ottogi,Agriculture_&_Food,2018,Q1,-0.010129174324849943,0.0264025335522432,-0.010247972724588772,-0.11969815935595896,-0.02570919000034988,0.0873546804634553,-0.034064123455593176,-0.2969933788584642,0.0,0.21013376304791875,-0.08248660633923313,007310
26,Muhak,Agriculture_&_Food,2018,Q1,0.013432787965489634,0.2327120375101568,0.014009205905664346,0.04030689994169967,-0.07451584677820833,0.07790469669146258,0.02241508732298103,0.0398015389130878,0.5906142640853655,-0.02818924160353853,-0.08484863793768777,033920
26,Farmsco,Agriculture_&_Food,2018,Q1,-0.01203167703746355,-0.007630060255647386,-0.017554350230362337,0.045370117623159456,-0.03646401248897213,-0.010737962588315816,-0.04234265293633577,-0.08556176227952061,0.0,0.19579081457595804,0.10310422107584344,036580
26,Dongwon_F&B,Agriculture_&_Food,2018,Q1,-0.0032732085891471474,-0.400615308981658,0.6308567297746004,-0.3027216599568785,-0.014188474141809682,0.19235934845259645,0.14154843841623166,0.028862709975680967,0.0950452053236246,0.223154094199971,-0.017226177219788814,049770
26,Samyang_Foods,Agriculture_&_Food,2018,Q1,-0.007655993587077248,-0.003861477383025669,-0.059441893814111024,0.007815631262525047,-0.0021105893136457166,-0.02245255257766619,0.004367728422902339,-0.04628422905953533,0.0,0.13015337418244777,-0.024877689608158816,145990
