,name,sector,year,quarter,자본총계변화율,비유동부채변화율,이익잉여금변화율,매출액변화율,비유동자산변화율,Relative Return,전체 주식 수변화율,주주 수변화율,특정 증권 등 소유 비율변화율,1인평균급여변화율,Label,Code
11,Orion_Corp,Agriculture_&_Food,2021,Q4,-0.0014506661039928037,0.06980858259304012,-0.10134816901972954,-0.0882933446530414,-7.716800276091895e-05,0.05950485366267645,-0.18310511512269523,-0.5778216834065353,0.0,0.3413926165021004,-0.01996762863030734,001800
11,Namyang_Dairy_Products,Agriculture_&_Food,2021,Q4,0.010804385777449577,0.10985991829670982,0.010582437376386533,-0.02258594563756322,0.006942762646226841,-0.34805517222242643,-0.26538116212397234,-1.0643836403808407,0.014782075351413626,-0.08704305252705957,-0.036799792139622894,003920
11,Nongshim,Agriculture_&_Food,2021,Q4,-0.013038746076905028,-0.01669080952966917,-0.01368804531618606,-0.08610621082229097,-0.004937094539328557,-0.0186980640167506,-0.41449993635664395,-1.0044303862234325,-0.01953478481281734,-0.10057297636782336,0.1368224948264828,004370
11,Binggrae,Agriculture_&_Food,2021,Q4,0.07321151795376668,0.3760392492570819,1.2482416508711893,0.2932160415606915,-0.0015386895494984287,-0.025737404586276866,-0.44662908969740744,-0.7468663976818355,0.0,-0.1013019773543804,-0.04504137494299171,005180
11,Hyundai_Green_Food,Agriculture_&_Food,2021,Q4,0.019603113966319974,0.12170280429379987,0.027664523498862947,0.04135417659696006,0.015216605494624669,-0.04517563078817431,0.016954431765641265,-0.871805886669367,-0.027465453010818486,0.1338907044645783,-0.05512744598190551,005440
11,SPC_Samlip,Agriculture_&_Food,2021,Q4,-0.057111290562657846,0.013294156491499565,-0.06060129422220317,-0.13961056229863145,0.005732527710611057,-0.034653275160835134,-0.14480709244341505,-0.45546077434986776,0.0,-0.15293313877424253,-0.06715377581645453,005610
11,Crown_Confectionery,Agriculture_&_Food,2021,Q4,0.0008439254217963432,0.03927710740859214,0.002066922410844496,-0.04261144942911699,1.5862535378663445e-05,-0.1158489093513204,-0.3142678670934689,-0.0836984326472594,0.0,0.03472373398881501,-0.03330096196364067,005740
11,Ottogi,Agriculture_&_Food,2021,Q4,-0.016333604157027226,0.025184436243192998,-0.017046349537256145,0.026702728884262283,-0.012910801943636585,-0.00969041975460834,-0.19108458725772226,-0.5651687300858295,0.0,-0.022319073820805002,-0.056022050399014825,007310
11,Muhak,Agriculture_&_Food,2021,Q4,0.008249421438959237,0.37901553633428753,-0.005164414900025838,-0.15645561512493766,-0.021270695918405913,0.3099415313865038,-0.6425054986060599,-0.2660360838558542,0.32751563693694774,-0.246335543880714,-0.22057924942541438,033920
11,Farmsco,Agriculture_&_Food,2021,Q4,0.087795866152382,-0.0004477458358578268,0.1194695274933596,-0.11535577019500076,0.05181398161809181,-0.03404639645491189,-0.43946927485252885,-0.34418564001260377,0.0,-0.13990794289927733,-0.004262500425179134,036580
11,Dongwon_F&B,Agriculture_&_Food,2021,Q4,-0.00555891526061747,0.26288306870965505,-0.08244059918061941,0.2295301145871005,-0.06925133861896993,-0.018686025658470842,0.1548239839513218,-0.48645699664686415,-0.17264236224275908,-0.10117092408512263,-0.040160146678874395,049770
11,Samyang_Foods,Agriculture_&_Food,2021,Q4,0.025041536035250056,0.024292290913738968,0.06766135738501888,-0.06846611373403477,-0.002253411658504234,0.21109591379624465,-0.17202457191917686,-0.24669998179914665,0.0,-0.031642325132252624,-0.09347190213458084,145990
