,name,sector,year,quarter,자본총계변화율,비유동부채변화율,이익잉여금변화율,매출액변화율,비유동자산변화율,Relative Return,전체 주식 수변화율,주주 수변화율,특정 증권 등 소유 비율변화율,1인평균급여변화율,Label,Code
31,Orion_Corp,Agriculture_&_Food,2016,Q4,-0.06363068434894026,0.4638347754422316,-0.06025186098059532,-0.11556074782093728,0.010088811730867397,-0.16663380105797293,-0.01639794870562339,-0.422695944379909,0.0,0.7100344544042675,-0.21276284155294659,001800
31,Namyang_Dairy_Products,Agriculture_&_Food,2016,Q4,-0.017232223001516722,0.46402645200403103,-0.016849454203505587,-0.012874418093542728,0.03123044619619475,-0.04823750664161107,-0.0100000606358428,0.29673860646572336,0.0002256924992163345,-0.019846347236031292,0.06493197205169922,003920
31,Nongshim,Agriculture_&_Food,2016,Q4,-0.0060661360339018255,-0.07707789021412692,-0.00679003193964367,-0.05706426715334345,-0.011920345819755651,-0.2115790158471797,-0.009493943430624041,0.23608160600732775,-0.014552101916251559,-0.12542400809084087,0.06377842017846257,004370
31,Binggrae,Agriculture_&_Food,2016,Q4,0.004381350905932058,0.24502383810942419,0.04987560642954347,0.3446810336322751,0.011338339105857798,-0.16966972687906717,-0.16585303352683245,0.05956454773236841,0.0,-0.09065348962448772,0.07034219953635958,005180
31,Hyundai_Green_Food,Agriculture_&_Food,2016,Q4,0.004397573980799874,0.12395447889594624,-0.012035061835610428,-0.012408253316232187,0.016114039097194555,-0.183180348083885,-0.020983099986689346,0.48426410933509256,-0.08209331895637995,-0.21494584633533464,-0.05415993546079011,005440
31,SPC_Samlip,Agriculture_&_Food,2016,Q4,-0.020488702147476667,-0.3831040190636912,-0.056744395390283975,-0.1217195765314234,-0.03423376449459181,0.004848791639451337,-0.06433876648488801,-0.29843752358228137,0.0,-1.176030676533212,-0.1371307896593187,005610
31,Crown_Confectionery,Agriculture_&_Food,2016,Q4,-0.0067414913954599864,-0.37611440504625593,-0.007126814913351653,-0.07799853581450211,-0.004904479453922583,-0.3243408874505329,0.013321041360140895,-0.1382028122984722,0.0,0.10353572724631499,-0.04614352950522525,005740
31,Ottogi,Agriculture_&_Food,2016,Q4,-0.024052659967940038,0.1612840242451382,-0.024330755579805352,0.04925195617511169,-0.06412917918282268,-0.14535410691127332,-0.02675479002568304,0.21431653596801647,0.0,-0.38350047313116686,-0.11452724421969514,007310
31,Muhak,Agriculture_&_Food,2016,Q4,-0.02348317946761269,0.5973862999826256,-0.014050751330804356,-0.06911996170784307,-0.0407633943235437,-0.0676121137103429,0.01348835530521808,-0.05298697750452841,-0.04015576351439809,0.08707383128473711,-0.017012914923217364,033920
31,Farmsco,Agriculture_&_Food,2016,Q4,0.022748098959007645,0.4487709583962175,0.026788754910775814,-0.1276353169217399,-0.006434146787518635,-0.020263177472517775,0.0014772674674137232,-0.09214501783889095,0.0,-0.20635842873783727,-0.1079873140872717,036580
31,Dongwon_F&B,Agriculture_&_Food,2016,Q4,0.007289306214766089,0.7126518614176984,-0.21527920887917196,0.24915736006186995,0.004594730123672397,-0.2486660517494632,-0.48652321046879576,-0.14650061051110108,-0.6609399785515866,-0.6031259159436428,-0.12387252465382821,049770
31,Samyang_Foods,Agriculture_&_Food,2016,Q4,0.006536482593962556,0.11484695380293175,0.14639102601146026,0.008678468587527632,0.03617865082460592,0.026343483783825006,-0.006980613684211212,0.18642571210724124,0.0,-0.15900839363822294,0.022463535875773388,145990
