,name,sector,year,quarter,자본총계변화율,비유동부채변화율,이익잉여금변화율,매출액변화율,비유동자산변화율,Relative Return,전체 주식 수변화율,주주 수변화율,특정 증권 등 소유 비율변화율,1인평균급여변화율,Label,Code
13,Orion_Corp,Agriculture_&_Food,2021,Q2,-0.00020678414247088384,-0.015417692572460062,-0.018303062223848032,0.7730164939555919,0.01408291294095787,0.013974209359318424,0.006357888166124925,0.006361826038980167,0.0,0.004830099667285981,0.1440918899565517,001800
13,Namyang_Dairy_Products,Agriculture_&_Food,2021,Q2,0.019756586221216565,-0.0029630329431502567,0.0193649236739597,-0.0307535886092285,0.011608801991643936,-0.007955909184450848,0.02083906636545929,0.019062290219713396,0.017199577741041083,0.020457458702655584,1.438585681109497,003920
13,Nongshim,Agriculture_&_Food,2021,Q2,-0.005741112004963966,0.008412995203829099,-0.00613121972477626,-0.002195680359168506,0.0024465560688691212,-0.12214362455385658,-0.0002485523868780426,-0.010356897667531006,0.00955943125343417,0.00554905145867246,0.045674217052751036,004370
13,Binggrae,Agriculture_&_Food,2021,Q2,-0.022687103955693955,-0.054670274970978205,-1.6837614231724887,-0.2830094977751889,-0.01562086280511843,-0.01284716785748937,0.023742713900265056,0.0012687065844299017,0.0,-0.015329954426435366,0.009370277913087442,005180
13,Hyundai_Green_Food,Agriculture_&_Food,2021,Q2,-0.013097874253194197,0.10675854666564943,-0.015695295856563707,0.014532816601616316,-0.029270714718440782,0.13608907996087183,-0.026253772655224328,-0.03512773710082251,-0.03335123371005322,-0.026572863154011417,-0.03821798873674365,005440
13,SPC_Samlip,Agriculture_&_Food,2021,Q2,-0.03248329014398066,-0.10294537469370124,-0.03453077365826562,-0.04193951025801623,-0.00745981202412227,-0.05862680074169167,-0.012453695425937106,-0.002972312666694732,0.0,-0.017811742413536003,0.14732517979271234,005610
13,Crown_Confectionery,Agriculture_&_Food,2021,Q2,0.0004219804585999798,0.019299817384287654,0.0006538750505148405,0.6410811362263514,0.0007241057356541791,0.04250611545095148,-0.00882921659693614,-0.006093498717330448,0.0,-0.006362148499293507,0.1100372101097265,005740
13,Ottogi,Agriculture_&_Food,2021,Q2,-0.014906855878275893,-0.1744588094347721,-0.015428427618621843,0.011314364990108072,0.0006140851841182071,-0.07598791185280279,-0.02197078341900016,-0.0339887874708944,0.0,-0.0212686356932259,-0.09633606922082938,007310
13,Muhak,Agriculture_&_Food,2021,Q2,-0.018230597521449177,-1.1001419264906245,-0.018392370832253535,0.09763145473212509,-0.05424905132663693,-0.10735397499115004,-0.03916295900002509,-0.03989913787236121,0.36675112063801685,-0.03563078977074574,0.2775425223514925,033920
13,Farmsco,Agriculture_&_Food,2021,Q2,-0.029080151696030176,-0.01809128781019753,-0.041058655494678575,-0.09734729732269987,0.010073559933540532,0.36735558408215657,-0.03007442871438948,-0.020073363589534043,0.0,-0.02376598775134897,-0.04254018318404628,036580
13,Dongwon_F&B,Agriculture_&_Food,2021,Q2,-0.014134131409135664,0.08105666139459355,-0.35611640263394406,0.1706223449484573,-0.030522213313020297,0.006867114027978641,-0.08944599323423841,-0.04159569437413113,-0.016401989486199087,0.038985256753007236,0.1320515649380682,049770
13,Samyang_Foods,Agriculture_&_Food,2021,Q2,-0.03374784872688763,-0.021674187461683037,-0.05331978262163739,-0.11359841356363631,-0.056924643359283156,-0.12449104878679079,-0.03233965864111599,-0.0313735513574771,0.0,-0.04139292677758144,0.046731096668984944,145990
