,code,name,sector,year,quarter,유동자산변화율,비유동자산변화율,자산총계변화율,유동부채변화율,비유동부채변화율,부채총계변화율,자본금변화율,이익잉여금변화율,자본총계변화율,매출액변화율,영업이익변화율,법인세차감전 순이익변화율,당기순이익변화율,당기순이익(손실)변화율,주주 수변화율,전체 주주 수변화율,주주 비율변화율,보유 주식 수변화율,전체 주식 수변화율,보유 주식 비율변화율,접수일자변화율,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,특정 증권 등 소유 비율변화율,특정 증권 등 소유 증감 비율변화율,1인평균급여변화율,기초 소유 주식 수변화율,기초 소유주식 지분율변화율,기말 소유주식 수변화율,기말 소유주식 지분율변화율,Relative Return,Label,Code
0,1800,Orion_Corp,Agriculture_&_Food,2024,Q3,-0.33955521166578295,-0.0009271792326763784,-0.0022369088804032877,-0.053437859233810725,-0.003328223742850245,-0.03103512203275849,-0.0,-0.009468501627481363,0.0009453792454753307,-0.04884833417063006,-0.8849493396922199,-2.5384920257752914,-51.06314142923644,-51.06314142923644,-0.001062574055635368,-0.0006856372171109015,0.021937712104578844,0.0005441142978693803,-0.0006661546993269596,0.0,0.0,0.0,0.0,0.0,0.0,0.0004981349932244861,0.0008284798609077271,-0.0002878268415849039,0.0012245853397854223,0.0001768853521377789,0.06111834999611367,0.06111834999611367,001800
1,1800,Orion_Corp,Agriculture_&_Food,2024,Q2,0.6955458508538106,-0.0010536108177958692,0.0077275297866395976,0.12614817137714085,1.2205710953727689e-05,0.07392410839670294,-0.0,0.0822039208214046,-0.00017266688949968412,0.7899815470531018,0.9343777045908297,0.9802847790575435,0.9991972361822897,0.9991972361822897,0.0002930492528491202,0.0009216822419406689,-0.31114045106626276,-0.007020767911094961,0.0007888308906718322,0.0,0.0,0.0,0.0,0.0,0.0,-0.007601733460964599,-0.008867427288516527,-0.0012849497458773396,-0.010605007045516146,-0.0034663487817914174,-0.08621009326483335,0.06111834999611367,001800
2,1800,Orion_Corp,Agriculture_&_Food,2024,Q1,-2.857256954724034,-0.0012711798063707036,-0.01070460720282429,-0.6293575630715458,0.00921173292604116,-0.28615394848172127,-0.0,-12.858861759733752,0.014484603328560941,-3.6423587374146438,-9.29627917868436,-16.814037949170494,-31.74670273512929,-31.74670273512929,0.1564948209084387,0.04719530926628235,0.641249098023203,0.20780940160568073,0.11365644461984403,0.0,0.0,0.0,0.0,0.0,0.0,0.43315106095699996,0.17827309138423775,0.10552084541453977,0.13283685440729376,0.05653065413091152,-0.15291834786415823,-0.08621009326483335,001800
3,1800,Orion_Corp,Agriculture_&_Food,2023,Q4,-0.3873533481208291,-0.0004928422253624998,-0.0014151905326533765,-0.058768422440265145,0.02001967470144128,-0.014913717057831288,-0.0,-0.05463193572173286,-0.00019867870248235775,0.00851523584716829,0.15443764456845077,0.2981659442429828,0.41780431942494745,0.41780431942494745,-0.1721412123385202,-0.04111427918781185,0.0014574767767374652,-0.22182470001701948,-0.11537648228676578,0.0,0.0,0.0,0.0,0.0,0.0,-0.621085915889102,-0.11635609324091067,-0.07388165043802863,-0.12553900607360124,-0.08344615079976037,0.08069442329002781,-0.15291834786415823,001800
4,1800,Orion_Corp,Agriculture_&_Food,2023,Q3,0.08259368328199213,-0.0024569212130651774,-0.002235394565961668,-0.01974656981138634,-0.0043341107601491125,-0.011109873282791005,-0.0,-0.06838789522540623,-0.0014432566163897764,-0.07764086580874863,-1.0013927105972225,-1.8792747425188683,-4.562585569851187,-4.562585569851187,-0.002084834578480965,-0.0020085300132315353,0.0033886439930634893,-0.001648500270418296,-0.0020008931249346773,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016398267372339514,-0.0015643061706811512,-0.0018887570647740937,-0.0014663955771092585,-0.0017871884323152898,-0.18571380198672288,0.08069442329002781,001800
5,1800,Orion_Corp,Agriculture_&_Food,2023,Q2,0.723661232046156,-0.004950204766872357,0.0019042817912587884,0.03888384826002356,-0.01923993166240967,0.0071564875524158245,-0.0,0.03585836004098364,0.0014327660363950834,0.7464010918413524,0.9255040037130009,0.9634138518845846,0.9875869873612502,0.9875869873612502,-0.001892069545647912,-0.0010698748217787823,-0.04580803765685304,-0.00439743741047427,-0.0009528733086652252,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017449799825428602,-0.002181795579787149,-0.00043773556510040557,-0.006917466979262654,-0.005388218159629199,0.00934104979631964,-0.18571380198672288,001800
6,1800,Orion_Corp,Agriculture_&_Food,2023,Q1,-2.395030682054421,-0.0010006887586466728,-0.007685510683720809,-1.3293990970451999,-0.0010007809600640627,-0.35085195595677865,-0.0,0.9434818744753767,0.014783462706485895,-2.521082735955617,-5.822828313814628,-6.887196777087754,-8.960893451973483,-8.960893451973483,0.2748962772660116,0.18288079528348078,-1.6945333993544662,0.1834419702350597,0.10608386221039645,0.0,0.0,0.0,0.0,0.0,0.0,-0.12500967781178507,0.10757463713498838,0.07096086051363615,0.11898369047867563,0.08360353730381231,0.00639010189228522,0.00934104979631964,001800
7,1800,Orion_Corp,Agriculture_&_Food,2022,Q4,0.09394928848429984,-0.03978035289763504,-0.03935200357209423,-0.19033291570114197,-3.2428251193503366,-1.5324719787899124,-0.0,-0.005013610747107045,-0.0007205294926670991,-0.03233184670521361,0.19310459343529252,0.26986886976590296,0.2606295116482277,0.2606295116482277,-0.4376584856677965,-0.26357326375543844,0.09871990786318263,-0.24731892039098047,-0.16037184522445225,0.0,0.0,0.0,0.0,0.0,0.0,0.015688038201636778,-0.23003252407052455,-0.15165462734377555,-0.11153829452812247,-0.03911432350672239,0.07529066252051485,0.00639010189228522,001800
8,1800,Orion_Corp,Agriculture_&_Food,2022,Q3,-0.11113849065133752,-0.0031242688693531306,-0.00343671355571451,-0.27158457451097706,0.0034073849574335346,-0.13400322248030672,-0.0,-0.008317968410022525,-0.00045639803937502776,-0.1369698926587004,-2.5188679067456534,0.4014496696486154,0.1295227328283154,0.1295227328283154,-0.002658061387766475,-0.0022648168349370668,0.015290762665537305,-0.001199228055752899,-0.0022398089724606773,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010907337517667148,-0.0007903106772155777,-0.0018263269665697024,-0.0006807544032887414,-0.0016088786085297624,0.21604506487206127,0.07529066252051485,001800
9,1800,Orion_Corp,Agriculture_&_Food,2022,Q2,0.7652106530875189,0.000968387875192489,0.023974586539266762,0.6976804083716084,0.022999462649111346,0.5380934819168897,-0.0,-0.008424818935703682,-0.0014689463527814972,0.7075019099455933,0.9361239316040989,0.7067600880715197,0.8432444184654099,0.8432444184654099,0.011171267268858753,0.007662549238901084,-0.1354533380283487,-0.0017326343581074433,0.007883659921742336,0.0,0.0,0.0,0.0,0.0,0.0,0.005039206908317717,0.0021478460828964208,0.007753966331517814,-0.009088194970253705,-0.004149519317312889,-0.027144055079465434,0.21604506487206127,001800
