,name,sector,year,quarter,자본총계변화율,비유동부채변화율,이익잉여금변화율,매출액변화율,비유동자산변화율,Relative Return,전체 주식 수변화율,주주 수변화율,특정 증권 등 소유 비율변화율,1인평균급여변화율,Label,Code
10,Orion_Corp,Agriculture_&_Food,2022,Q1,0.010396642162661673,0.00843714842080312,-9.468226499093175,-2.3781730038538362,0.0037931931973068655,-0.01996762863030734,0.16773258452752637,0.3772134272982195,0.0,-0.37712698213976825,-0.027144055079465434,001800
10,Namyang_Dairy_Products,Agriculture_&_Food,2022,Q1,0.018703824223903376,0.000837674356544249,0.018315492620922247,0.04599389556949496,0.008851853308732838,-0.036799792139622894,0.23078892362090364,0.527954747274274,0.011011162208710013,0.10496221803168304,0.06468443247238281,003920
10,Nongshim,Agriculture_&_Food,2022,Q1,-0.0014376240851139421,-0.010847900384512998,-0.0021580799081273305,-0.0005152940829384889,0.0033770423260756077,0.1368224948264828,0.2854199628967773,0.5068665858759521,-0.010152366176534366,0.07135181700145954,0.019784385937645532,004370
10,Binggrae,Agriculture_&_Food,2022,Q1,0.013289815055639753,-0.4341467584721297,1.5217122344957457,-0.10319349606391004,-0.012715550870961767,-0.04504137494299171,0.27790863316565184,0.4042529583828852,0.0,0.1384733562573568,0.09447661100581045,005180
10,Hyundai_Green_Food,Agriculture_&_Food,2022,Q1,0.007967198551997234,-0.03614376057843227,-0.007072443339017465,-0.043560674738745364,0.013227314955976954,-0.05512744598190551,-0.005527930965955941,0.48263159542848577,0.013629594486457064,-0.14690527216179228,0.13093963858007376,005440
10,SPC_Samlip,Agriculture_&_Food,2022,Q1,0.0038868813090860987,0.03457552883705506,0.004195764014453318,0.07891292806277361,0.029408487006310824,-0.06715377581645453,0.13743575980244938,0.3181734817713838,0.0,0.12905231485710744,0.3456362001194396,005610
10,Crown_Confectionery,Agriculture_&_Food,2022,Q1,-0.011625462357482297,-0.017745546043181903,-0.01811135880878112,-1.7494707770032236,0.00021594237662092564,-0.03330096196364067,0.24118645196408517,0.08171869554384692,0.0,-0.03443077911546477,0.1691826067644378,005740
10,Ottogi,Agriculture_&_Food,2022,Q1,-0.023814744612902672,0.25570471642697723,-0.02490331468085283,-0.08483860028407197,0.010299208733196563,-0.056022050399014825,0.15854792189650646,0.3732492820112441,0.0,0.006010733729713058,0.05860568368751472,007310
10,Muhak,Agriculture_&_Food,2022,Q1,0.020881897718386666,0.037802084746907605,0.02112424653291134,-0.1317006851727358,0.02418891348923835,-0.22057924942541438,0.3871303355412993,0.1953161864778088,-0.2487468929501444,0.19173547876812902,0.2950078792962971,033920
10,Farmsco,Agriculture_&_Food,2022,Q1,0.028272617124779353,-4.4628079068465e-05,0.0408486901242856,0.04438990448663804,-0.005736453560289734,-0.004262500425179134,0.23477691904013653,0.12663710852675136,0.0,0.11941336254572599,0.11320107489866155,036580
10,Dongwon_F&B,Agriculture_&_Food,2022,Q1,-0.021969478320756686,0.0026791723117685073,0.5480771611408076,-0.21903215211928018,0.06159178242906671,-0.040160146678874395,-0.43965245546152976,0.3155902625079713,-0.06649517371064739,0.16737190143048508,-0.004502310482520283,049770
10,Samyang_Foods,Agriculture_&_Food,2022,Q1,-0.021214493714962313,-0.45002408783184156,-0.09895199053189474,0.018010966463993694,-0.0017771351369908484,-0.09347190213458084,0.09588215963118618,0.13898237488517917,0.0,0.00962952128183825,-0.08431297026055101,145990
