,name,sector,year,quarter,자본총계변화율,비유동부채변화율,이익잉여금변화율,매출액변화율,비유동자산변화율,Relative Return,전체 주식 수변화율,주주 수변화율,특정 증권 등 소유 비율변화율,1인평균급여변화율,Label,Code
21,Orion_Corp,Agriculture_&_Food,2019,Q2,0.0005278328520369469,-0.012051938215189795,0.06903521523804668,0.8178953119476994,-0.008681741168615309,0.041318866639118164,0.0009922944362250607,0.001095029453468177,0.0,-0.002881524493618448,-0.07220313735748747,001800
21,Namyang_Dairy_Products,Agriculture_&_Food,2019,Q2,-0.02090274259177849,-0.004318949214394019,-0.020509228010219926,-0.04790871502192107,-0.06330375332307248,-0.06746085377985511,-0.010687252442992179,-0.013724579368400214,-0.01534683953465299,-0.010540893411771002,-0.08127510950924557,003920
21,Nongshim,Agriculture_&_Food,2019,Q2,-0.0020358838456771,0.024879290280209188,-0.0019037648127704365,0.03392451703382682,-0.019369633897381666,0.17148626956866944,-0.010069204153377864,-0.020672706510417527,-0.0025399776985626232,-0.005520689875749163,-0.17472496675237054,004370
21,Binggrae,Agriculture_&_Food,2019,Q2,-0.030860139889017812,0.057277602920850046,-2.0977947743894143,-0.39200467014781126,-0.016973113005845253,-0.11401381036473776,0.08060292207740083,0.03967135840975422,0.0,-0.023003583866840316,0.016621676482723037,005180
21,Hyundai_Green_Food,Agriculture_&_Food,2019,Q2,0.008781463771379783,0.05336813672825946,-0.017211213136663295,0.019725755613630214,0.012090807276796012,-0.042800290005575635,-0.003336347139072382,0.005243389585473546,-0.019206546168909044,-0.005856689329044817,-0.08061336746683248,005440
21,SPC_Samlip,Agriculture_&_Food,2019,Q2,-0.03158374876688197,0.06973325152734289,-0.0337066373423367,-0.0514458224553207,0.002825082262786549,0.07218964014537108,-0.010755430594255655,-0.014673603112026923,0.0,-0.02241385450715261,-0.3058863688217447,005610
21,Crown_Confectionery,Agriculture_&_Food,2019,Q2,0.010941848379724228,0.09416117826803916,0.017105125043759273,0.5795671509529029,0.0010557617108242212,-0.00599795482631011,5.871531403434105e-05,-0.004658234186091237,0.0,-0.0005514898867799989,0.05789040949521587,005740
21,Ottogi,Agriculture_&_Food,2019,Q2,-0.009909373408116373,-0.005492687106615657,-0.010313424803022553,0.05151653578226312,-0.07103521913085764,0.02545620358226363,-0.01724651956588419,-0.011183431877444416,0.0,0.009110535118422192,-0.10712104963389031,007310
21,Muhak,Agriculture_&_Food,2019,Q2,-0.001747451013309309,-0.12065034516271367,-0.012778319449354925,0.010571934529720717,-0.005120987555830014,-0.10889819435502118,0.02230667101814532,0.0275359846899762,0.10910654554020571,0.014557001664528557,-0.12271569121278386,033920
21,Farmsco,Agriculture_&_Food,2019,Q2,0.001250476899898878,0.36159218515577995,0.0017772904181991844,-0.09486866413079009,0.007058931217402975,0.0020230704996507115,-0.08356737338046316,-0.1259529747829573,0.0,-0.03454764776070318,-0.24334056378188781,036580
21,Dongwon_F&B,Agriculture_&_Food,2019,Q2,-0.007302232826709831,0.1191462348267025,-0.20038638418394816,0.13746857685856373,-0.0036921058666345985,-0.1502023466233353,-0.11508055023271013,-0.03664979506466404,-0.09323611119991049,0.054876974188523664,0.1052294218891409,049770
21,Samyang_Foods,Agriculture_&_Food,2019,Q2,-0.020406729521355693,0.001916626736942928,-0.06687132202187662,-0.010371892857237164,-0.017679487082031597,0.04203428794277477,-0.007835024278670666,-0.0054887465605217844,0.0,-0.011007371400282295,-0.09425210040130472,145990
