접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20170404001954,Y,00481454,금호타이어,2011.03.31,신주인수권행사,보통주,"1,429,166","5,000","5,880",2015-12-31,2015,Q4
20170404001954,Y,00481454,금호타이어,2014.04.23,유상증자(제3자배정),보통주,"99,360","5,000","13,000",2015-12-31,2015,Q4
20170404001954,Y,00481454,금호타이어,2014.09.23,전환권행사,보통주,"10,082,600","5,000","5,000",2015-12-31,2015,Q4
20170404001954,Y,00481454,금호타이어,2011.06.30,신주인수권행사,보통주,"1,318,192","5,000","5,880",2015-12-31,2015,Q4
20170404001954,Y,00481454,금호타이어,2011.09.30,신주인수권행사,보통주,"613,882","5,000","5,880",2015-12-31,2015,Q4
20170404001954,Y,00481454,금호타이어,2011.09.30,출자전환,보통주,"9,303,974","5,000","8,460",2015-12-31,2015,Q4
20170404001954,Y,00481454,금호타이어,2011.12.31,신주인수권행사,보통주,"487,287","5,000","5,780",2015-12-31,2015,Q4
20170404001954,Y,00481454,금호타이어,2012.03.31,신주인수권행사,보통주,"4,335,461","5,000","5,780",2015-12-31,2015,Q4
20170404001954,Y,00481454,금호타이어,2012.04.13,신주인수권행사,보통주,"2,937,280","5,000","5,780",2015-12-31,2015,Q4
20170404001954,Y,00481454,금호타이어,2012.05.22,유상증자(제3자배정),보통주,"12,627,736","5,000","13,700",2015-12-31,2015,Q4
20170404001954,Y,00481454,금호타이어,2013.06.26,전환권행사,보통주,"21,553,600","5,000","5,000",2015-12-31,2015,Q4
20170404002023,Y,00481454,금호타이어,2014.04.23,유상증자(제3자배정),보통주,"99,360","5,000","13,000",2016-12-31,2016,Q4
20170404002023,Y,00481454,금호타이어,2014.09.23,전환권행사,보통주,"10,082,600","5,000","5,000",2016-12-31,2016,Q4
20200429001485,Y,00481454,금호타이어,-,-,-,-,-,-,2017-12-31,2017,Q4
20200504000163,Y,00481454,금호타이어,2014.04.23,유상증자(제3자배정),보통주,"99,360","5,000","13,000",2018-12-31,2018,Q4
20200504000163,Y,00481454,금호타이어,2014.09.23,전환권행사,보통주,"10,082,600","5,000","5,000",2018-12-31,2018,Q4
20200504000163,Y,00481454,금호타이어,2018.07.06,유상증자(제3자배정),보통주,"129,267,129","5,000","5,000",2018-12-31,2018,Q4
20200504000397,Y,00481454,금호타이어,2014.04.23,유상증자(제3자배정),보통주,"99,360","5,000","13,000",2019-12-31,2019,Q4
20200504000397,Y,00481454,금호타이어,2014.09.23,전환권행사,보통주,"10,082,600","5,000","5,000",2019-12-31,2019,Q4
20200504000397,Y,00481454,금호타이어,2018.07.06,유상증자(제3자배정),보통주,"129,267,129","5,000","5,000",2019-12-31,2019,Q4
20210330001151,Y,00481454,금호타이어,2014.04.23,유상증자(제3자배정),보통주,"99,360","5,000","13,000",2020-12-31,2020,Q4
20210330001151,Y,00481454,금호타이어,2014.09.23,전환권행사,보통주,"10,082,600","5,000","5,000",2020-12-31,2020,Q4
20210330001151,Y,00481454,금호타이어,2018.07.06,유상증자(제3자배정),보통주,"129,267,129","5,000","5,000",2020-12-31,2020,Q4
20220330001690,Y,00481454,금호타이어,2014.04.23,유상증자(제3자배정),보통주,"99,360","5,000","13,000",2021-12-31,2021,Q4
20220330001690,Y,00481454,금호타이어,2014.09.23,전환권행사,보통주,"10,082,600","5,000","5,000",2021-12-31,2021,Q4
20220330001690,Y,00481454,금호타이어,2018.07.06,유상증자(제3자배정),보통주,"129,267,129","5,000","5,000",2021-12-31,2021,Q4
20230322001105,Y,00481454,금호타이어,2014.04.23,유상증자(제3자배정),보통주,"99,360","5,000","13,000",2022-12-31,2022,Q4
20230322001105,Y,00481454,금호타이어,2014.09.23,전환권행사,보통주,"10,082,600","5,000","5,000",2022-12-31,2022,Q4
20230322001105,Y,00481454,금호타이어,2018.07.06,유상증자(제3자배정),보통주,"129,267,129","5,000","5,000",2022-12-31,2022,Q4
20240326000919,Y,00481454,금호타이어,2014.04.23,유상증자(제3자배정),보통주,"99,360","5,000","13,000",2023-12-31,2023,Q4
20240326000919,Y,00481454,금호타이어,2014.09.23,전환권행사,보통주,"10,082,600","5,000","5,000",2023-12-31,2023,Q4
20240326000919,Y,00481454,금호타이어,2018.07.06,유상증자(제3자배정),보통주,"129,267,129","5,000","5,000",2023-12-31,2023,Q4
20250318001169,Y,00481454,금호타이어,-,-,-,-,-,-,2024-12-31,2024,Q4
20250318001169,Y,00481454,금호타이어,-,-,-,-,-,-,2024-12-31,2024,Q4
