접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330003411,Y,00428251,현대백화점,2011.07.05,-,보통주,"690,719","5,000",-,2015-12-31,2015,Q4
20170331003946,Y,00428251,현대백화점,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004469,Y,00428251,현대백화점,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003503,Y,00428251,현대백화점,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004495,Y,00428251,현대백화점,-,-,-,-,-,-,2019-12-31,2019,Q4
20210316001102,Y,00428251,현대백화점,-,-,-,-,-,-,2020-12-31,2020,Q4
20220318000922,Y,00428251,현대백화점,-,-,-,-,-,-,2021-12-31,2021,Q4
20230320001061,Y,00428251,현대백화점,-,-,-,-,-,-,2022-12-31,2022,Q4
20230320001061,Y,00428251,현대백화점,-,-,-,-,-,-,2022-12-31,2022,Q4
20240318000213,Y,00428251,현대백화점,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001045,Y,00428251,현대백화점,-,-,-,-,-,-,2024-12-31,2024,Q4
