접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160630000416,Y,00126362,삼성SDI,2014.07.15,유상증자(주주배정),보통주,"23,206,189","5,000","151,762",2015-12-31,2015,Q4
20170331004475,Y,00126362,삼성SDI,2014.07.15,유상증자(주주배정),보통주,"23,206,189","5,000","151,762",2016-12-31,2016,Q4
20180330001740,Y,00126362,삼성SDI,2014.07.15,유상증자(주주배정),보통주,"23,206,189","5,000","151,762",2017-12-31,2017,Q4
20190329003979,Y,00126362,삼성SDI,2014.07.15,유상증자(주주배정),보통주,"23,206,189","5,000","151,762",2018-12-31,2018,Q4
20200330003729,Y,00126362,삼성SDI,2014.07.15,유상증자(주주배정),보통주,"23,206,189","5,000","151,762",2019-12-31,2019,Q4
20210309000252,Y,00126362,삼성SDI,-,-,-,-,-,-,2020-12-31,2020,Q4
20220308000915,Y,00126362,삼성SDI,-,-,-,-,-,-,2021-12-31,2021,Q4
20230313000726,Y,00126362,삼성SDI,-,-,-,-,-,-,2022-12-31,2022,Q4
20240312000853,Y,00126362,삼성SDI,-,-,-,-,-,-,2023-12-31,2023,Q4
20250311001275,Y,00126362,삼성SDI,-,-,-,-,-,-,2024-12-31,2024,Q4
