code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2017,Q2,"77,181,488,773","1,153,800,779,042","1,230,982,267,815","106,922,581,902","425,959,977,086","532,882,558,988","684,641,573,417","698,099,708,827",72370470030.0,9292393064.0,8449131830.0,6599768920.0,6599768920.0,,,,,,,,,,,,,
80,하이트진로,생활소비재,2017,Q2,"719,506,822,923","2,443,282,098,167","3,162,788,921,090","1,379,190,589,515","522,864,854,732","1,902,055,444,247","267,917,786,186","1,260,733,476,843",431437997502.0,34068620358.0,22667147555.0,14800284842.0,14800284842.0,"368,842,230,000",,,,,,,,,,,,
100,유한양행,헬스케어,2017,Q2,"903,420,482,311","855,803,608,281","1,759,224,090,592","258,720,318,033","75,133,121,544","333,853,439,577","1,337,606,552,935","1,425,370,651,015",352552587458.0,19424756442.0,31415801082.0,22597719924.0,22597719924.0,,,,,,,,,,,,,
120,CJ대한통운,산업재,2017,Q2,"944,183,805,949","3,432,586,234,871","4,376,770,040,820","702,956,269,530","1,347,817,687,718","2,050,773,957,248","452,439,416,147","2,325,996,083,572",1287501222332.0,43163359612.0,23923262244.0,17233871762.0,17233871762.0,"114,061,720,000",,,,,,,,,,,,
150,두산,산업재,2017,Q2,"853,184,576,767","2,970,855,014,588","3,824,039,591,355","1,053,963,562,132","650,947,469,258","1,704,911,031,390","1,722,527,770,684","2,119,128,559,965",635733505665.0,52648789990.0,62680447009.0,47770490986.0,47770490986.0,"134,842,235,000",,,,,,,,,,,,
210,대림산업,건설,2017,Q2,"6,474,139,990,761","4,809,265,846,559","11,283,405,837,320","4,853,383,712,751","1,716,130,571,563","6,569,514,284,314","3,985,856,456,022","4,713,891,553,006",2905198494889.0,133639240590.0,93375208589.0,3843687164.0,3843687164.0,,,,,,,,,,,,,
230,일동제약,헬스케어,2017,Q2,"48,867,283,655","158,983,553,948","207,850,837,603","19,232,034,909","15,763,941,360","34,995,976,269","45,193,193,489","172,854,861,334",3474994064.0,390151657.0,418868441.0,341197429.0,341197429.0,,,,,,,,,,,,,
240,한국타이어월드와이드,경기소비재,2017,Q2,"474,505,844,596","1,795,040,417,455","2,269,546,262,051","14,641,428,550","66,640,677,720","81,282,106,270","848,978,972,151","2,188,264,155,781",19323785421.0,8283244095.0,10452818001.0,8011424542.0,8011424542.0,,,,,,,,,,,,,
270,기아차,경기소비재,2017,Q2,"14,807,413,000,000","22,943,160,000,000","37,750,573,000,000","9,500,937,000,000","5,063,494,000,000","14,564,431,000,000",,"23,186,142,000,000",8073055000000.0,379560000000.0,501299000000.0,384318000000.0,384318000000.0,,,,,,,,,,,,,
480,조선내화,철강_소재,2017,Q2,"214,270,470,860","438,392,439,250","652,662,910,110","150,931,010,896","14,637,662,959","165,568,673,855","359,380,887,270","487,094,236,255",115502671841.0,1855294157.0,8037531715.0,6369608648.0,6369608648.0,,,,,,,,,,,,,
640,동아쏘시오홀딩스,헬스케어,2017,Q2,"145,283,054,246","757,152,408,501","902,435,462,747","165,747,608,191","109,913,024,628","275,660,632,819","411,732,444,625","626,774,829,928",10968010365.0,-2050465209.0,-2636888176.0,-3270337189.0,-3270337189.0,,,,,,,,,,,,,
660,SK하이닉스,정보기술,2017,Q2,"10,526,220,000,000","26,122,959,000,000","36,649,179,000,000","5,472,083,000,000","4,207,331,000,000","9,679,414,000,000","19,900,178,000,000","26,969,765,000,000",6657032000000.0,2999379000000.0,3028026000000.0,2437544000000.0,2437544000000.0,,,,,,,,,,,,,
670,영풍,철강_소재,2017,Q2,"596,322,276,527","1,597,585,956,543","2,193,908,233,070","134,073,224,482","316,099,507,114","450,172,731,596","1,740,555,181,735","1,743,735,501,474",358637740185.0,1370892484.0,1617243739.0,161731411.0,161731411.0,,,,,,,,,,,,,
720,현대건설,건설,2017,Q2,"8,452,565,000,000","3,597,648,000,000","12,050,213,000,000","4,793,211,000,000","1,732,126,000,000","6,525,337,000,000","4,087,126,000,000","5,524,876,000,000",2532865000000.0,96836000000.0,132781000000.0,86768000000.0,86768000000.0,,,,,,,,,,,,,
880,한화,에너지_화학,2017,Q2,"1,680,548,000,000","5,762,516,000,000","7,443,064,000,000","2,719,239,000,000","1,512,492,000,000","4,231,731,000,000","2,142,411,000,000","3,211,333,000,000",1124020000000.0,77598000000.0,103325000000.0,74111000000.0,74111000000.0,,,,,,,,,,,,,
1040,CJ,생활소비재,2017,Q2,"46,416,896,000","2,781,059,726,000","2,827,476,622,000","119,479,774,000","8,223,572,000","127,703,346,000","1,712,357,811,000","2,699,773,276,000",23498614000.0,7434277000.0,6827108000.0,5451175000.0,5451175000.0,"157,914,810,000",,,,,,,,,,,,
