code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2024,Q4,"63,227,980,423","1,067,576,796,674","1,130,804,777,097","150,345,265,035","203,639,892,350","353,985,157,385","794,224,083,796","776,819,619,712",71500939618.0,14427820182.0,6415410509.0,5247177749.0,5247177749.0,"13,707,635,000",5148838084.0,,,,,,,,,,,
80,하이트진로,생활소비재,2024,Q4,"836,685,888,084","2,351,610,834,373","3,188,296,722,457","1,488,407,680,338","592,936,128,708","2,081,343,809,046","208,032,783,726","1,106,952,913,411",569010825640.0,29174067818.0,-15273290349.0,-12387569641.0,-12387569641.0,"368,842,230,000",-23497053341.0,,,,,,,,,,,
100,유한양행,헬스케어,2024,Q4,"1,118,972,811,309","1,326,956,493,040","2,445,929,304,349","384,666,435,013","30,991,298,372","415,657,733,385","1,979,473,988,142","2,030,271,570,964",475415071397.0,-6233236974.0,2081093769.0,12089486966.0,12089486966.0,"81,390,004,000",537832036.0,,,,,,,,,,,
120,CJ대한통운,산업재,2024,Q4,"1,557,632,026,132","6,176,196,992,944","7,733,829,019,076","1,991,686,570,505","2,026,978,866,093","4,018,665,436,598","1,198,351,149,680","3,715,163,582,478",2201417360551.0,114160338476.0,104086021028.0,76014091459.0,76014091459.0,"114,061,720,000",79586503366.0,,,,,,,,,,,
150,두산,산업재,2024,Q4,"803,302,000,000","4,250,224,000,000","5,053,526,000,000","1,244,876,000,000","799,507,000,000","2,044,383,000,000","3,210,875,000,000","3,009,143,000,000",306760142406.0,22307725854.0,40569608089.0,18408609011.0,18408609011.0,"123,738,000,000",1790615966.0,,,,,,,,,,,
210,대림산업,건설,2024,Q4,"356,721,900,705","3,387,548,562,354","3,744,270,463,059","368,067,178,901","90,769,113,552","458,836,292,453","5,858,641,584,132","3,285,434,170,606",85061239919.0,77979289303.0,265531533073.0,186016264369.0,186016264369.0,"138,709,995,000",187231250903.0,,,,,,,,,,,
230,일동제약,헬스케어,2024,Q4,"10,518,392,771","285,918,872,236","296,437,265,007","57,083,360,361","67,821,370,258","124,904,730,619","34,660,268,140","171,532,534,388",4319371469.0,570450161.0,26173741574.0,28602827717.0,28602827717.0,"11,540,400,000",27469421236.0,,,,15588855762.0,,,,,,,
240,한국타이어월드와이드,경기소비재,2024,Q4,"738,309,897,488","2,434,746,588,185","3,173,056,485,673","447,394,513,886","95,413,629,585","542,808,143,471","887,799,900,167","2,630,248,342,202",260215155677.0,19352088784.0,-2430907647.0,-4290108079.0,-4290108079.0,"47,467,620,000",-11488563978.0,,,,,,,,,,,
270,기아차,경기소비재,2024,Q4,"21,059,815,000,000","36,176,781,000,000","57,236,596,000,000","15,100,503,000,000","5,453,969,000,000","20,554,472,000,000","33,194,733,000,000","36,682,124,000,000",15957535000000.0,1739571000000.0,1505408000000.0,1162855000000.0,1162855000000.0,"2,139,317,000,000",1155322000000.0,,,,,,,,,,,
480,조선내화,철강_소재,2024,Q4,"12,726,608,000","709,439,513,000","722,166,121,000","128,953,931,000","43,813,237,000","172,767,168,000","450,138,678,000","549,398,953,000",1347460135.0,-3051037502.0,-7020584225.0,-4029681716.0,-4029681716.0,"23,445,245,000",15483684817.0,,,,12972048000.0,,,,,,,
