code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
270,Kia,Transportation,2018,Q1,14639973000000.0,23812279000000.0,38452252000000.0,8535018000000.0,6908391000000.0,15443409000000.0,19324863000000.0,23008843000000.0,7161352000000.0,15385000000.0,288602000000.0,268527000000.0,268527000000.0,,
660,SK_Hynix,Electronics,2018,Q1,15459529000000.0,32467903000000.0,47927432000000.0,9295372000000.0,3378294000000.0,12673666000000.0,28183375000000.0,35253766000000.0,8745834000000.0,4365063000000.0,4343200000000.0,3194653000000.0,3194653000000.0,3657652000000.0,
3550,LG_Corporation,etc,2018,Q1,1159719000000.0,8528068000000.0,9687787000000.0,548242000000.0,177397000000.0,725639000000.0,5637009000000.0,8962148000000.0,461548000000.0,413611000000.0,452563000000.0,411453000000.0,411453000000.0,879359000000.0,
3670,POSCO_Future_M,Electronics,2018,Q1,430009492193.0,359370886307.0,789380378500.0,144234986384.0,4110898651.0,148345885035.0,590367120973.0,641034493465.0,328449840076.0,22251855999.0,22913383252.0,17757924361.0,17757924361.0,29535000000.0,
5380,Hyundai_Motor,Transportation,2018,Q1,23084566000000.0,46818532000000.0,69903098000000.0,10914902000000.0,5157419000000.0,16072321000000.0,49795875000000.0,53830777000000.0,9672471000000.0,185324000000.0,487712000000.0,,,1488993000000.0,
5490,POSCO_Holdings,Metal,2018,Q1,16292071194811.0,38642523536418.0,54934594731229.0,4238393922897.0,4318913746396.0,8557307669293.0,45404616928276.0,46377287061936.0,7760890028105.0,1015915088958.0,1053147512552.0,768736732509.0,768736732509.0,482403125000.0,
5930,Samsung_Electronics,Electronics,2018,Q1,72370085000000.0,132836079000000.0,205206164000000.0,47168741000000.0,1842051000000.0,49010792000000.0,154284538000000.0,156195372000000.0,42606978000000.0,11200897000000.0,11568977000000.0,8452458000000.0,8452458000000.0,897514000000.0,
6400,Samsung_SDI,Electronics,2018,Q1,3132553502624.0,10368706110761.0,13501259613385.0,2170217827212.0,938361337258.0,3108579164470.0,356712130000.0,5217054373157.0,10392680448915.0,1677656699001.0,15818797677.0,104394312772.0,97466800445.0,97466800445.0,
9150,Samsung_Electro_Mechanics,Electronics,2018,Q1,1496406892141.0,3727703721191.0,5224110613332.0,1058901000244.0,381588752815.0,1440489753059.0,388003400000.0,3783620860273.0,1416991368958.0,16072678796.0,28708999958.0,20813881302.0,20813881302.0,19952862755.0,
9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2018,Q1,8766245736000.0,11178934148000.0,19945179884000.0,6454500838000.0,1765096698000.0,8219597536000.0,16290590407000.0,11725582348000.0,1836999507000.0,-78117728000.0,-41361329000.0,18694350000.0,18694350000.0,345827130000.0,
10130,Korea_Zinc,Metal,2018,Q1,3025337064956.0,3191247857218.0,6216584922174.0,410258251596.0,126941443148.0,537199694744.0,5533601725902.0,5679385227430.0,1318262274163.0,159945506014.0,169676060442.0,124903360086.0,124903360086.0,94350000000.0,
10950,S_Oil,Chemistry,2018,Q1,7103580000000.0,8860234000000.0,15963814000000.0,5559423000000.0,3919666000000.0,9479089000000.0,4838259000000.0,6484725000000.0,5410906000000.0,253418000000.0,260324000000.0,191039000000.0,191039000000.0,291512000000.0,
11170,Lotte_Chemical,Chemistry,2018,Q1,5528415555259.0,10213599113659.0,15742014668918.0,3164943392085.0,2100181609513.0,5265125001598.0,171377095000.0,9357344850363.0,10476889667320.0,2592404338601.0,509698628210.0,633762344027.0,460590040960.0,460590040960.0,
12330,Hyundai_Mobis,Transportation,2018,Q1,12287112000000.0,13897198000000.0,26184310000000.0,4537269000000.0,388323000000.0,4925592000000.0,19792656000000.0,21258718000000.0,4592497000000.0,318566000000.0,481822000000.0,359970000000.0,359970000000.0,491096000000.0,
15760,Korea_Electric_Power,Electronics,2018,Q1,8842715000000.0,98351031000000.0,107193746000000.0,19616340000000.0,32921413000000.0,52537753000000.0,4053578000000.0,36917931000000.0,54655993000000.0,15563743000000.0,-1442122000000.0,-1007281000000.0,-621853000000.0,-621853000000.0,
17670,SK_Telecom,Communication,2018,Q1,6087078000000.0,21700256000000.0,27787334000000.0,4840602000000.0,6531282000000.0,11371884000000.0,16008029000000.0,16415450000000.0,2988538000000.0,369257000000.0,477476000000.0,364427000000.0,364427000000.0,44639000000.0,
18260,Samsung_SDS,IT_Service,2018,Q1,3457418057023.0,2282781560082.0,5740199617105.0,881079863354.0,56925265677.0,938005129031.0,38688900000.0,3543868864461.0,4802194488074.0,1176840965775.0,130782220208.0,144234043348.0,107494556509.0,107494556509.0,
18880,Hanon_Systems,Machines,2018,Q1,1104240154774.0,1787659436156.0,2891899590930.0,708221759534.0,478103180694.0,1186324940228.0,1401134392617.0,1705574650702.0,593289819340.0,41690991728.0,39375224775.0,31151386853.0,31151386853.0,53380000000.0,
28260,Samsung_C&T,Distribution,2018,Q1,8589382229505.0,30391577701473.0,39018633797213.0,9412349681660.0,7695441317783.0,17107790999443.0,5455306312415.0,21910842797770.0,5026550552344.0,113266978485.0,434746346459.0,352345595294.0,352345595294.0,19131748300.0,
30200,KT_Corporation,Communication,2018,Q1,6312656000000.0,18327125000000.0,24639781000000.0,5883176000000.0,6421076000000.0,12304252000000.0,12335529000000.0,4297158000000.0,304957000000.0,432213000000.0,316767000000.0,316767000000.0,1564499000000.0,10380358000000.0,
