code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2025,Q1,2025-05-14,"69,242,779,304","1,064,979,664,324","1,134,222,443,628","151,435,042,494","203,059,880,927","354,494,923,421","797,132,670,994","779,727,520,207",64103894257.0,10675635066.0,8682051043.0,6645877698.0,"13,707,635,000",6645190995.0,,,,,,,,,,,
80,하이트진로,생활소비재,2025,Q1,2025-05-15,"879,918,353,232","2,356,347,794,343","3,236,266,147,575","1,511,088,884,778","631,699,035,887","2,142,787,920,665","189,667,097,225","1,093,478,226,910",546194737435.0,60160143601.0,48045920739.0,35429819149.0,"368,842,230,000",35429819149.0,,,,,,,,,,,
100,유한양행,헬스케어,2025,Q1,2025-05-15,"1,140,612,451,542","1,338,027,475,401","2,478,639,926,943","405,861,680,912","33,390,183,734","439,251,864,646","1,981,325,309,157","2,039,388,062,297",469412056425.0,8645190263.0,43425628385.0,39330693199.0,"81,390,004,000",46597612233.0,,,,,,,,,,,
120,CJ대한통운,산업재,2025,Q1,2025-05-15,"1,731,151,753,384","6,143,711,456,665","7,874,863,210,049","2,435,173,210,325","1,683,345,947,641","4,118,519,157,966","1,244,318,024,501","3,756,344,052,083",1977541584156.0,56314018372.0,72202137099.0,65866746666.0,"114,061,720,000",61080376055.0,,,,,,,,,,,
150,두산,산업재,2025,Q1,2025-05-15,"852,644,000,000","4,340,282,000,000","5,192,926,000,000","1,307,049,000,000","800,190,000,000","2,107,239,000,000","3,308,319,000,000","3,085,687,000,000",392671000000.0,94451000000.0,128888000000.0,133295000000.0,"123,738,000,000",134325000000.0,,,,,,,,,,,
210,대림산업,건설,2025,Q1,2025-05-15,"379,398,114,294","3,387,234,994,365","3,766,633,108,659","386,778,796,459","91,288,946,528","478,067,742,987","5,861,765,747,628","3,288,565,365,672",29963561946.0,26665180610.0,25981140880.0,25823170296.0,"138,709,995,000",25830201866.0,,,,,,,,,,,
230,일동제약,헬스케어,2025,Q1,2025-05-15,"10,125,083,408","285,997,763,438","296,122,846,846","108,646,351,826","17,473,882,424","126,120,234,250","72,777,244,486","170,002,612,596",4618545817.0,668296328.0,-2425873111.0,-1883023654.0,"11,540,400,000",-1529921792.0,,,,3950249489.0,,,,,,,
240,한국타이어월드와이드,경기소비재,2025,Q1,2025-05-15,"763,811,329,868","2,431,734,465,848","3,195,545,795,716","441,299,060,272","96,544,833,785","537,843,894,057","912,431,356,311","2,657,701,901,659",335642947295.0,106494041571.0,107829431704.0,99504792577.0,"47,467,620,000",102280893217.0,,,,,,,,,,,
270,기아차,경기소비재,2025,Q1,2025-05-15,"21,382,507,000,000","36,825,878,000,000","58,208,385,000,000","17,150,846,000,000","5,367,818,000,000","22,518,664,000,000","32,270,130,000,000","35,689,721,000,000",16089669000000.0,1915155000000.0,2164935000000.0,1689823000000.0,"2,139,317,000,000",1621226000000.0,,,,,,,,,,,
480,조선내화,철강_소재,2025,Q1,2025-05-14,"24,740,493,000","654,364,258,000","679,104,751,000","133,391,883,000","6,487,702,000","139,879,585,000","458,840,849,000","539,225,166,000",6166250000.0,3038207000.0,4586331000.0,5019359000.0,"23,445,245,000",-2122529000.0,,,,3128043000.0,,,,,,,
640,동아쏘시오홀딩스,헬스케어,2025,Q1,2025-05-15,"76,841,839,292","916,040,714,999","992,882,554,291","219,189,863,320","95,160,398,630","314,350,261,950","546,946,627,163","678,532,292,341",35992878525.0,27972348799.0,25552057501.0,25203798365.0,"31,744,565,000",24790064899.0,,,,8020529726.0,,,,,,,
660,SK하이닉스,정보기술,2025,Q1,2025-05-15,"25,233,041,000,000","92,152,245,000,000","117,385,286,000,000","22,607,489,000,000","16,614,750,000,000","39,222,239,000,000","72,012,758,000,000","78,163,047,000,000",15945294000000.0,6763303000000.0,8748160000000.0,7625823000000.0,"3,657,652,000,000",7612693000000.0,,,,,,,,,,,
670,영풍,철강_소재,2025,Q1,2025-05-15,"685,440,811,240","1,705,443,413,284","2,390,884,224,524","488,803,032,266","310,006,926,104","798,809,958,370","1,588,880,751,172","1,592,074,266,154",171418935273.0,-50586404020.0,65724308460.0,56288157086.0,"9,554,225,000",56455861036.0,,,,,,,,,,,
720,현대건설,건설,2025,Q1,2025-05-15,"12,626,880,000,000","4,195,283,000,000","16,822,163,000,000","7,833,763,000,000","2,041,357,000,000","9,875,120,000,000","5,216,608,000,000","6,947,043,000,000",3890930000000.0,52826000000.0,70702000000.0,63545000000.0,"562,052,000,000",71790000000.0,"23,000,000",,,,,,,,,,
880,한화,에너지_화학,2025,Q1,2025-05-14,"3,456,422,000,000","6,845,319,000,000","10,301,741,000,000","3,703,588,000,000","3,214,094,000,000","6,917,682,000,000","3,170,912,000,000","3,384,059,000,000",1102495000000.0,151817000000.0,91105000000.0,85864000000.0,"474,072,000,000",43806000000.0,,,,,,,,,,,
1040,CJ,생활소비재,2025,Q1,2025-05-15,"100,712,815,000","3,322,014,925,000","3,422,727,740,000","328,080,515,000","196,260,803,000","524,341,318,000","1,833,381,785,000","2,898,386,422,000",50667045000.0,27444649000.0,25140394000.0,23777136000.0,"179,047,370,000",23777136000.0,,,,23222396000.0,,,,,,,
1120,LG상사,산업재,2025,Q1,2025-05-15,"845,754,479,386","3,810,260,368,729","4,656,014,848,115","834,842,103,558","1,087,436,476,504","1,922,278,580,062","2,238,464,369,448","2,733,736,268,053",882655326717.0,6159459103.0,40354748245.0,99062725430.0,"193,800,000,000",99153871299.0,,,,,,,,,,,
1230,동국제강,철강_소재,2025,Q1,2025-05-15,"117,863,033,177","575,721,154,668","693,584,187,845","29,174,825,557","5,136,185,279","34,311,010,836","1,068,076,201,501","659,273,177,009",20727543293.0,15477879879.0,16084755655.0,15785229586.0,"271,066,765,000",17757939330.0,,,,5249663414.0,,,,,,,
1430,세아베스틸,철강_소재,2025,Q1,2025-05-15,"94,888,812,446","1,774,854,198,900","1,869,743,011,346","44,633,989,498","187,211,515,161","231,845,504,659","1,113,060,247,170","1,637,897,506,687",77089850487.0,72534431892.0,71089013367.0,71223222209.0,"219,310,595,000",71291574032.0,,,,,,,,,,,
1680,대상,생활소비재,2025,Q1,2025-05-15,"1,412,708,828,956","1,691,420,330,876","3,104,129,159,832","953,920,181,456","711,479,459,877","1,665,399,641,333","1,156,603,178,478","1,438,729,518,499",913856870086.0,56772505722.0,53753449220.0,40941916358.0,"36,018,248,000",36134894824.0,,,,,,,,,,,
1740,SK네트웍스,경기소비재,2025,Q1,2025-05-15,"1,039,091,000,000","2,534,138,000,000","3,573,229,000,000","1,111,690,000,000","694,688,000,000","1,806,378,000,000","449,767,000,000","1,766,851,000,000",1062414000000.0,2369000000.0,-1502000000.0,-4813000000.0,"648,654,000,000",-6179000000.0,,,,,,,,,,,
1800,오리온,생활소비재,2025,Q1,2025-05-15,"67,981,003,840","2,032,767,223,470","2,100,748,227,310","198,536,018,972","89,902,040,204","288,438,059,176",,"1,812,310,168,134",50641239185.0,46780707288.0,48212805918.0,46330672907.0,"31,322,711,000",44961481666.0,,,,3860531897.0,,,,,,,
2240,고려제강,철강_소재,2025,Q1,2025-05-15,"302,273,402,158","1,157,568,740,086","1,459,842,142,244","99,057,438,039","87,917,595,456","186,975,033,495","1,243,044,772,525","1,272,867,108,749",135115395712.0,13999138215.0,24658971802.0,19446674873.0,"27,000,000,000",19446674873.0,,,,,,,,,,,
2350,넥센타이어,경기소비재,2025,Q1,2025-05-15,"1,735,160,125,906","1,957,809,565,844","3,692,969,691,750","1,145,047,693,761","756,280,577,998","1,901,328,271,759","1,678,999,418,724","1,791,641,419,991",552707349838.0,10556530688.0,38630746057.0,29127441617.0,"54,083,938,500",29526925349.0,,,,,,,,,,,
2380,KCC,건설,2025,Q1,2025-05-15,"2,401,953,449,551","9,576,913,885,484","11,978,867,335,035","2,179,419,689,487","2,900,929,424,028","5,080,349,113,515","5,954,609,107,909","6,898,518,221,520",700063856807.0,61703137729.0,109114726856.0,106653594263.0,"48,084,660,000",782093890975.0,,,,,,,,,,,
2790,아모레G,생활소비재,2025,Q1,2025-05-15,"449,504,356,330","1,712,264,690,987","2,161,769,047,317","39,213,595,431","3,152,942,008","42,366,537,439","1,342,076,767,625","2,119,402,509,878",44311225796.0,39483679050.0,44310552894.0,55023517498.0,"47,997,075,000",47134914091.0,,,,4827546746.0,,,,,,,
2960,한국쉘석유,에너지_화학,2025,Q1,2025-05-15,"167,392,220,308","33,983,777,776","201,375,998,084","81,491,438,444","12,797,704,765","94,289,143,209","99,004,386,454","107,086,854,875",89987286553.0,14518789121.0,15824232847.0,12311253157.0,"7,000,000,000",,,,,,,,,,,,
3000,부광약품,헬스케어,2025,Q1,2025-05-08,"196,039,043,504","176,191,693,178","372,230,736,682","33,580,681,783","93,249,490,443","126,830,172,226","156,459,176,993","245,400,564,456",43849740564.0,5934621172.0,2585247733.0,2793710721.0,"36,401,993,000",2601741757.0,,,,,,,,,,,
3030,세아제강,철강_소재,2025,Q1,2025-05-15,"26,564,809,158","847,770,403,594","874,335,212,752","63,279,625,275","69,455,631,141","132,735,256,416","635,272,002,129","741,599,956,336",12642980779.0,8752246363.0,10993706933.0,10497948785.0,"20,708,285,000",10481692094.0,,,,3890734416.0,,,,,,,
3200,일신방직,경기소비재,2025,Q1,2025-05-15,"257,362,664,914","445,001,461,010","702,364,125,924","87,312,521,506","18,807,330,287","106,119,851,793","589,679,935,414","596,244,274,131",78422366742.0,1296785862.0,24480810823.0,20568484663.0,"12,000,000,000",20567290038.0,,,,,,,,,,,
3240,태광산업,에너지_화학,2025,Q1,2025-05-15,"1,697,606,687,804","1,461,052,234,316","3,928,865,033,866","282,634,943,066","261,056,238,241","543,691,181,307","3,369,277,473,676","3,385,173,852,559",460706335053.0,5644736147.0,29427128956.0,26641209987.0,"5,567,000,000",27800447473.0,,,,,,"672,188,209,445","124,066,128,462",,,,
3300,한일시멘트,건설,2025,Q1,2025-05-15,"160,563,434,970","775,076,380,312","935,639,815,282","87,506,140,472","17,328,844,217","104,834,984,689","1,886,706,823,602","830,804,830,593",51016581159.0,47068559755.0,48433465436.0,50981874533.0,"33,359,554,000",51360999341.0,,,,3948021404.0,,,,,,,
3490,대한항공,산업재,2025,Q1,2025-05-15,"7,881,052,785,922","26,311,775,300,719","34,192,828,086,641","10,164,808,435,337","13,668,770,383,582","23,833,578,818,919","3,612,078,005,955","10,359,249,267,722",3955883047271.0,350923676747.0,252729536905.0,193244451944.0,"1,846,657,275,000",196408600703.0,,,,,,,,,,,
3520,영진약품,헬스케어,2025,Q1,2025-05-15,"123,956,272,339","113,524,607,651","237,480,879,990","110,345,572,364","36,300,306,488","146,645,878,852","-16,617,955,844","90,835,001,138",64074269836.0,2615413296.0,1408811878.0,976292654.0,"91,446,365,500",1031869829.0,,,,,,,,,,,
3550,LG,정보기술,2025,Q1,2025-05-15,"1,306,951,000,000","8,955,194,000,000","10,262,145,000,000","695,565,000,000","170,618,000,000","866,183,000,000","8,143,796,000,000","9,395,962,000,000",404342000000.0,348617000000.0,358025000000.0,336845000000.0,"801,613,000,000",344517000000.0,,,,55725000000.0,,,,,336845000000.0,,
3570,S&T중공업,산업재,2025,Q1,2025-05-12,"545,157,439,966","529,647,095,948","1,074,804,535,914","173,793,757,958","122,745,428,769","296,539,186,727","744,450,532,452","778,265,349,187",123913332990.0,16872535888.0,22163589694.0,17284090886.0,"85,631,742,500",16970385518.0,,,,,,,,,,,
3620,쌍용차,경기소비재,2025,Q1,2025-05-15,"1,201,381,634,154","1,980,326,475,621","3,181,708,109,775","1,053,558,265,975","684,764,554,186","1,738,322,820,161","-1,116,548,382,046","1,443,385,289,614",906992976113.0,10564094222.0,8541403294.0,8541403294.0,"982,021,270,000",8976460154.0,,,,,,,,,,,
