code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
34220,LG_Display,Electronics,2019,Q1,6551862000000.0,22030626000000.0,28582488000000.0,8061951000000.0,7424034000000.0,15485985000000.0,9056311000000.0,13096503000000.0,5383604000000.0,-202781000000.0,-187714000000.0,-113941000000.0,-113941000000.0,1789079000000.0,
34730,SK_Inc,etc,2019,Q1,1202270000000.0,21099985000000.0,22302255000000.0,2562845000000.0,5749896000000.0,8312741000000.0,9564523000000.0,13989514000000.0,1119487000000.0,1074298000000.0,1045112000000.0,1045112000000.0,1502773000000.0,15385000000.0,
35420,NAVER,IT_Service,2019,Q1,1361197714429.0,4997563441600.0,6358761156029.0,1471783972949.0,185936456596.0,1657720429545.0,5866774216644.0,4701040726484.0,912618127338.0,340687335754.0,354478137935.0,257173889072.0,257173889072.0,16481339500.0,
35720,Kakao,IT_Service,2019,Q1,1269433312536.0,5053845337299.0,6323278649835.0,1268220058988.0,289559696662.0,1557779755650.0,590593627511.0,4765498894185.0,,34653646596.0,31638701237.0,21204147088.0,21204147088.0,41748936500.0,
36570,NCSoft,IT_Service,2019,Q1,1673043151599.0,1539109550079.0,3212152701678.0,359879797209.0,393027231910.0,752907029119.0,2179366802997.0,,320780646708.0,96366307935.0,125651866050.0,101868787993.0,101868787993.0,10969511000.0,
51900,LG_Household_&_Health_Care,Chemistry,2019,Q1,1145531541671.0,2812143211524.0,3957674753195.0,1089699277019.0,39394121601.0,1129093398620.0,2714747605787.0,2828581354575.0,1159205314136.0,230451466800.0,236927677061.0,175812232822.0,175812232822.0,88589470000.0,
51910,LG_Chem,Chemistry,2019,Q1,9207785000000.0,15788540000000.0,24996325000000.0,4709808000000.0,3981314000000.0,8691122000000.0,13987262000000.0,16305203000000.0,5169234000000.0,218187000000.0,251975000000.0,194814000000.0,194814000000.0,391406000000.0,
66570,LG_Electronics,Electronics,2019,Q1,8823195000000.0,20078435000000.0,28901630000000.0,11425046000000.0,8167829000000.0,19592875000000.0,904169000000.0,5416299000000.0,9308755000000.0,7342066000000.0,269221000000.0,171645000000.0,133194000000.0,133194000000.0,
68270,Celltrion,Medicine_Production,2019,Q1,1417582248705.0,1951309750430.0,3368891999135.0,494596599522.0,221845397101.0,716441996623.0,127953489000.0,1891542601322.0,2652450002512.0,191506967194.0,75855651662.0,81938825703.0,63185196204.0,63185196204.0,
86280,Hyundai_Glovis,Transportation,2019,Q1,3546257427219.0,4357737133960.0,7903994561179.0,2846806081734.0,1333117205541.0,4179923287275.0,18750000000.0,3724071273904.0,3388979098097.0,143915915208.0,154452140616.0,111434114062.0,111434114062.0,3486006892572.0,
90430,Amorepacific,Chemistry,2019,Q1,1217959647790.0,3634905804343.0,4852865452133.0,466270589835.0,146524870006.0,612795459841.0,3522242513819.0,4240069992292.0,1032649381627.0,160895265017.0,161433606884.0,114708189126.0,114708189126.0,34508160000.0,
96770,SK_Innovation,Chemistry,2019,Q1,2585765907000.0,15084056586000.0,17669822493000.0,941565698000.0,2847273675000.0,3788839373000.0,8687945165000.0,13880983120000.0,1908506519000.0,1483093532000.0,1495075280000.0,,,468569950000.0,
