code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
270,Kia,Transportation,2019,Q4,13334847000000.0,25021434000000.0,38356281000000.0,9571234000000.0,5634829000000.0,15206063000000.0,19456378000000.0,23150218000000.0,8876496000000.0,292500000000.0,171334000000.0,62643000000.0,62643000000.0,,
660,SK_Hynix,Electronics,2019,Q4,11725531000000.0,45984539000000.0,57710070000000.0,6258882000000.0,5406967000000.0,11665849000000.0,40694965000000.0,46044221000000.0,6508635000000.0,91935000000.0,-400501000000.0,-255904000000.0,-255904000000.0,3657652000000.0,
3550,LG_Corporation,etc,2019,Q4,826059000000.0,8751902000000.0,9577961000000.0,156049000000.0,95167000000.0,251216000000.0,6003695000000.0,9326745000000.0,104228000000.0,38751000000.0,51431000000.0,17986000000.0,17986000000.0,879359000000.0,
3670,POSCO_Future_M,Electronics,2019,Q4,625485818487.0,995342536346.0,1620828354833.0,237044728778.0,454380074318.0,691424803096.0,706881871673.0,929403551737.0,374479419476.0,22543842195.0,18537695481.0,18832573925.0,18832573925.0,30494110000.0,
5380,Hyundai_Motor,Transportation,2019,Q4,22346792000000.0,51412033000000.0,73758825000000.0,15148868000000.0,5089342000000.0,20238210000000.0,49471930000000.0,53520615000000.0,13591809000000.0,658847000000.0,708549000000.0,464329000000.0,464329000000.0,1488993000000.0,
5490,POSCO_Holdings,Metal,2019,Q4,18216066010030.0,37494700407090.0,55710766417120.0,3331446367137.0,6765134918740.0,10096581285877.0,45372411230927.0,45614185131243.0,7345290833825.0,367118047739.0,-529251359178.0,-539887238816.0,-539887238816.0,482403125000.0,
5930,Samsung_Electronics,Electronics,2019,Q4,72659080000000.0,143521840000000.0,216180920000000.0,36237164000000.0,2073509000000.0,38310673000000.0,172288326000000.0,177870247000000.0,37379879000000.0,4755019000000.0,4786858000000.0,3615636000000.0,3615636000000.0,897514000000.0,
6400,Samsung_SDI,Electronics,2019,Q4,3342016826159.0,11644174973594.0,14986191799753.0,2444069128613.0,1593188371343.0,4037257499956.0,356712130000.0,5760745232244.0,10948934299797.0,2264272518618.0,-85680827363.0,-52399956554.0,-46243743774.0,-46243743774.0,
9150,Samsung_Electro_Mechanics,Electronics,2019,Q4,2138097948463.0,3312479925130.0,5450577873593.0,1010690257880.0,114425185992.0,1125115443872.0,388003400000.0,4325462429721.0,1379034161150.0,154039085564.0,-76211791414.0,-53180192346.0,-53180192346.0,407808643664.0,
9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2019,Q4,1425352407000.0,9847182282000.0,11272534689000.0,362235159000.0,48608548000.0,410843707000.0,16487071230000.0,10861690982000.0,48182965000.0,-5583254000.0,1111475000.0,-22561559000.0,-22561559000.0,353865580000.0,
10130,Korea_Zinc,Metal,2019,Q4,3764016044185.0,3178401509382.0,6942417553567.0,494119577656.0,103269948144.0,597389525800.0,6225793487192.0,6345028027767.0,1346518705415.0,163185509475.0,155731811458.0,112105499050.0,112105499050.0,94350000000.0,
