code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
18260,Samsung_SDS,IT_Service,2020,Q1,3974795583090.0,2489151953048.0,6463947536138.0,965525025532.0,256422827861.0,1221947853393.0,38688900000.0,4096177093178.0,5241999682745.0,1116291328782.0,129790397302.0,157674700848.0,-55178077375.0,-55178077375.0,
35420,NAVER,IT_Service,2020,Q1,1044023184863.0,5950738333483.0,6994761518346.0,1049880194444.0,237391509130.0,1287271703574.0,6931808804293.0,5707489814772.0,917960548836.0,325456163738.0,446383227687.0,327064990926.0,327064990926.0,16481339500.0,,,
35720,Kakao,IT_Service,2020,Q1,1169400072074.0,5370962596627.0,6540362668701.0,1283385428330.0,240143697266.0,1523529125596.0,382753944926.0,5016833543105.0,,65445258553.0,83380687527.0,55725413873.0,55725413873.0,43528587500.0,,
36570,NCSoft,IT_Service,2020,Q1,2144002428203.0,1255946402161.0,3399948830364.0,448827037298.0,353848364219.0,802675401517.0,2458758615701.0,,694135537552.0,245670940855.0,254689273490.0,195709896090.0,195709896090.0,10977011000.0,,
