code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
18260,Samsung_SDS,IT_Service,2021,Q4,4152700905521.0,2698229150015.0,6850930055536.0,970445281046.0,265835841338.0,1236281122384.0,38688900000.0,4559905735796.0,5614648933152.0,1330061485828.0,26774629720.0,41788582964.0,27644209410.0,27644209410.0,
35420,NAVER,IT_Service,2021,Q4,1779773191131.0,11182647374778.0,12962420565909.0,1334494719909.0,2295467194248.0,3629961914157.0,9257464912758.0,9332458651752.0,1373079037054.0,409068580086.0,601492334428.0,413293559041.0,413293559041.0,16481339500.0,,,
35720,Kakao,IT_Service,2021,Q4,2412771566068.0,7616731297777.0,10029502863845.0,2318866853953.0,1171298508308.0,3490165362261.0,687952355457.0,6539337501584.0,,126855810570.0,198857862323.0,105894928826.0,105894928826.0,44640599000.0,677046563917.0,
36570,NCSoft,IT_Service,2021,Q4,2287285618468.0,2201766909492.0,4489052527960.0,598679148126.0,739289195870.0,1337968343996.0,3054555304233.0,,709237810384.0,100437417697.0,128810335488.0,100085476452.0,100085476452.0,10977011000.0,,
