code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
18260,Samsung_SDS,IT_Service,2020,Q4,4021621788887.0,2488539129798.0,6510160918685.0,803493018170.0,189907093949.0,993400112119.0,38688900000.0,4417947541517.0,5516760806566.0,1188774462067.0,191070653574.0,182642908443.0,120684326722.0,120684326722.0,
35420,NAVER,IT_Service,2020,Q4,958002631668.0,7865547902079.0,8823550533747.0,1269469278464.0,291954758846.0,1561424037310.0,7803526568981.0,7262126496437.0,1158861842360.0,386368180454.0,453608434354.0,313774942151.0,313774942151.0,16481339500.0,,,
35720,Kakao,IT_Service,2020,Q4,1782401903517.0,5563104581267.0,7345506484784.0,1436640086599.0,594790709830.0,2031430796429.0,197780315443.0,5314075688355.0,,103104894144.0,-262294220873.0,-287322983130.0,-287322983130.0,44300999000.0,-28069085870.0,
36570,NCSoft,IT_Service,2020,Q4,2302172052985.0,1670792777921.0,3972964830906.0,402711109368.0,385120841766.0,787831951134.0,2885135625012.0,,816354643462.0,170053578092.0,139407431358.0,102285977583.0,102285977583.0,10977011000.0,,
