code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
120,CJ대한통운,산업재,2019,Q2,2019-08-14,"1,120,029,732,376","5,600,502,659,004","6,720,532,391,380","1,542,124,255,059","2,258,228,679,624","3,800,352,934,683","431,838,266,231","2,920,179,456,697",1617518958031.0,44179590775.0,8139310721.0,6713448433.0,6713448433.0,"114,061,720,000",,,,,,,,,,,,
150,두산,산업재,2019,Q2,2019-08-14,"1,305,088,619,291","3,764,345,198,616","5,069,433,817,907","1,712,584,456,858","1,059,526,544,673","2,772,111,001,531","1,637,860,804,773","2,297,322,816,376",,54305180801.0,34139578775.0,28924690612.0,28924690612.0,"134,845,735,000",,,,,,,,,,,,
1120,LG상사,산업재,2019,Q2,2019-08-14,"911,248,498,614","2,081,615,529,678","2,992,864,028,292","936,192,987,064","730,732,121,815","1,666,925,108,879","1,044,735,207,281","1,325,938,919,413",784993283473.0,-3286340443.0,113345070396.0,88811791659.0,88811791659.0,"193,800,000,000",,,,,,,,,,,,
3490,대한항공,산업재,2019,Q2,2019-08-14,"3,527,507,231,613","22,264,872,039,079","25,792,379,270,692","7,846,641,193,377","15,186,210,485,748","23,032,851,679,125","56,601,822,062","2,759,527,591,567",3020111965102.0,-101453490330.0,-484778325367.0,-380778724872.0,-380778724872.0,"479,777,140,000",,,,,,,,,,,,
3570,S&T중공업,산업재,2019,Q2,2019-08-12,"384,247,920,251","439,032,558,508","823,280,478,759","99,339,576,248","121,643,968,738","220,983,544,986","556,990,360,774","602,296,933,773",84663128415.0,3834020070.0,4753441010.0,3671965417.0,3671965417.0,"85,631,742,500",,,,,,,,,,,,
6260,LS,산업재,2019,Q2,2019-08-14,"279,186,000,000","2,295,220,000,000","2,574,406,000,000","231,816,000,000","235,529,000,000","467,345,000,000","1,862,765,000,000","2,107,061,000,000",,-5655000000.0,-721000000.0,-825000000.0,-825000000.0,"161,000,000,000",,,,,,,,,,,,
10120,LS산전,산업재,2019,Q2,2019-08-14,"1,168,519,228,625","1,035,596,979,000","2,204,116,207,625","644,569,439,957","327,408,333,020","971,977,772,977","1,115,293,819,211","1,232,138,434,648",432251188038.0,36314403634.0,31593860844.0,21477462260.0,21477462260.0,"150,000,000,000",,,,,,,,,,,,
11200,현대상선,산업재,2019,Q2,2019-08-14,"1,063,156,000,000","5,061,275,000,000","6,124,431,000,000","1,836,898,000,000","3,401,672,000,000","5,238,570,000,000","-4,137,893,000,000","885,861,000,000",1348491000000.0,-125610000000.0,-207636000000.0,-205167000000.0,-205167000000.0,"1,592,050,000,000",,,,,,,,,,,,
25540,한국단자,산업재,2019,Q2,2019-08-14,"359,595,360,341","474,066,114,617","833,661,474,958","152,986,448,832","39,386,702,450","192,373,151,282","605,088,735,824","641,288,323,676",185656805608.0,7166140401.0,1832411749.0,1068163300.0,1068163300.0,"5,207,500,000",,,,,,,,,,,,
47050,대우인터내셔널,산업재,2019,Q2,2019-08-14,"4,953,459,108,000","3,656,649,404,000","8,610,108,512,000","4,133,406,825,000","1,569,859,718,000","5,703,266,543,000","1,747,919,100,000","2,906,841,969,000",6074568949000.0,178372214000.0,145721221000.0,106814588000.0,106814588000.0,"616,875,745,000",,,,,,,,,,,,
47810,한국항공우주,산업재,2019,Q2,2019-08-14,"2,615,867,755,179","1,519,071,538,813","4,134,939,293,992","2,074,515,130,173","892,777,366,009","2,967,292,496,182","551,956,136,564","1,167,646,797,810",805077224420.0,117931434754.0,121298668904.0,93093588989.0,93093588989.0,"487,375,535,000",,,,,,,,,,,,
51600,한전KPS,산업재,2019,Q2,2019-08-14,"674,623,415,949","583,036,204,128","1,257,659,620,077","241,397,884,126","75,793,946,545","317,191,830,671","931,848,268,792","940,467,789,406",327842843174.0,55648427946.0,56998093594.0,44410752091.0,44410752091.0,"9,000,000,000",,,,,,,,,,,,
86280,현대글로비스,산업재,2019,Q2,2019-08-14,"3,538,966,449,648","4,402,878,679,425","7,941,845,129,073","2,792,192,250,611","1,337,740,602,339","4,129,932,852,950","3,565,654,292,228","3,811,912,276,123",3554402320537.0,144154062753.0,120448462445.0,79684721680.0,79684721680.0,"18,750,000,000",,,,,,,,,,,,
