code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
120,CJ대한통운,산업재,2023,Q1,2023-05-15,"1,931,508,811,630","6,026,995,739,633","7,958,504,551,263","2,070,761,789,180","2,389,384,823,451","4,460,146,612,631","820,625,791,521","3,498,357,938,632",1910029408590.0,64382723315.0,77027745051.0,65716432615.0,65716432615.0,"114,061,720,000",,,,,,,,,,,,
150,두산,산업재,2023,Q1,2023-05-15,"790,210,754,898","4,225,406,336,704","5,015,617,091,602","938,448,190,565","924,978,667,874","1,863,426,858,439","3,356,049,082,439","3,152,190,233,163",,14034803318.0,-2837557251.0,3386406383.0,3386406383.0,"123,738,105,000",,,,,,,,,,,,
1120,LG상사,산업재,2023,Q1,2023-05-15,"915,022,716,276","3,266,964,079,896","4,181,986,796,172","817,327,926,447","976,194,082,381","1,793,522,008,828","2,023,132,712,679","2,388,464,787,344",1009439172971.0,21403325238.0,143710008937.0,123394657216.0,123394657216.0,"193,800,000,000",,,,,,,,,,,,
3490,대한항공,산업재,2023,Q1,2023-05-12,"7,875,081,155,854","20,707,091,183,323","28,582,172,339,177","8,794,197,426,100","10,481,559,880,066","19,275,757,306,166","2,531,756,267,049","9,306,415,033,011",3195878661698.0,414997069017.0,443701013601.0,355420354505.0,355420354505.0,"1,846,657,275,000",,,,,,,,,,,,
3570,S&T중공업,산업재,2023,Q1,2023-05-11,"440,220,674,447","456,415,529,759","896,636,204,206","148,283,300,261","88,735,948,359","237,019,248,620","640,492,887,513","659,616,955,586",78991472370.0,8773169716.0,13896843864.0,10644512359.0,10644512359.0,"85,631,742,500",,,,,,,,,,,,
6260,LS,산업재,2023,Q1,2023-05-15,"366,890,000,000","4,994,208,000,000","5,361,098,000,000","691,257,000,000","701,241,000,000","1,392,498,000,000","3,582,899,000,000","3,968,600,000,000",,98406000000.0,98406000000.0,98406000000.0,98406000000.0,"161,000,000,000",,,,,,,,,,,,
10120,LS산전,산업재,2023,Q1,2023-05-15,"1,635,674,077,229","1,231,042,297,085","2,866,716,374,314","1,027,901,414,180","361,764,935,543","1,389,666,349,723","1,355,405,143,596","1,477,050,024,591",664907985050.0,64654857529.0,54373476618.0,44885524080.0,44885524080.0,"150,000,000,000",,,,,,,,,,,,
11200,현대상선,산업재,2023,Q1,2023-05-15,"14,522,914,000,000","12,046,469,000,000","26,569,383,000,000","2,559,909,000,000","3,167,339,000,000","5,727,248,000,000","9,991,625,000,000","20,842,135,000,000",2042473000000.0,299036000000.0,302982000000.0,289846000000.0,289846000000.0,"2,445,197,000,000",,,,,,,,,,,,
25540,한국단자,산업재,2023,Q1,2023-05-15,"522,277,176,865","592,463,154,484","1,114,740,331,349","273,656,533,283","50,671,230,191","324,327,763,474","749,850,583,610","790,412,567,875",293623593224.0,13017445941.0,21917327486.0,16343751107.0,16343751107.0,"5,207,500,000",,,,,,,,,,,,
47050,대우인터내셔널,산업재,2023,Q1,2023-05-15,"6,305,444,228,000","6,788,895,275,000","13,094,339,503,000","4,930,955,244,000","3,142,568,082,000","8,073,523,326,000","2,213,093,493,000","5,020,816,177,000",7130771077000.0,205928794000.0,176815478000.0,137509397000.0,137509397000.0,"879,613,940,000",,,,,,,,,,,,
47810,한국항공우주,산업재,2023,Q1,2023-05-15,"5,156,610,475,251","2,337,557,455,379","7,494,167,930,630","4,823,995,943,751","1,209,179,187,810","6,033,175,131,561","845,302,137,823","1,460,992,799,069",565614210712.0,22053290024.0,43167443422.0,32658629663.0,32658629663.0,"487,375,535,000",,,,,,,,,,,,
51600,한전KPS,산업재,2023,Q1,2023-05-15,"922,053,741,822","659,982,233,624","1,582,035,975,446","382,123,940,239","22,487,770,295","404,611,710,534","1,168,804,744,298","1,177,424,264,912",350809724209.0,54996458621.0,60201469476.0,46351414625.0,46351414625.0,"9,000,000,000",,,,,,,,,,,,
86280,현대글로비스,산업재,2023,Q1,2023-05-15,"6,917,639,284,589","5,155,844,161,734","12,073,483,446,323","4,076,678,005,157","2,133,547,049,951","6,210,225,055,108","5,648,255,404,622","5,863,258,391,215",4825388276243.0,305052597688.0,260755164446.0,211928453464.0,211928453464.0,"18,750,000,000",,,,,,,,,,,,
