,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,부채총계 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,소비자물가지수 변화율,Label,Code
17,동원F&B,2020,Q3,생활소비재,-0.09283835251008475,0.464159945473134,0.9105155183854894,0.24154219707544056,0.04352504854538042,2.826599023996725,29.267844017171594,-0.16607744073172684,049770
17,LG생활건강,2020,Q3,생활소비재,-0.0330287161746497,0.464159945473134,0.04583761166422007,-0.023686399979345074,0.011004393087653108,-0.22469310873516413,29.267844017171594,-0.24998970886687066,051900
17,에이블씨엔씨,2020,Q3,생활소비재,-0.13230984217333294,0.464159945473134,-0.11706692614122438,-0.1368302755518166,-0.03647178567955711,4.8471051429138186,29.267844017171594,-0.24000061195765252,078520
17,아모레퍼시픽,2020,Q3,생활소비재,-0.13351138976663313,0.464159945473134,0.005666885016555545,0.007084929101671245,-0.01086272304582836,-0.38158209412921484,29.267844017171594,0.086899006588744,090430
17,CJ제일제당,2020,Q3,생활소비재,-0.1481640444682132,0.464159945473134,0.014955885642516487,-0.04792511745388106,0.0024101839090531207,0.7411601043422842,29.267844017171594,-0.09438264796974563,097950
17,락앤락,2020,Q3,생활소비재,-0.1238232454367362,0.464159945473134,-0.05149277032239585,0.12159150723393441,0.014726904077594805,-0.36127921458490686,29.267844017171594,0.13136115489588035,115390
17,이마트,2020,Q3,생활소비재,0.27119966292979764,0.464159945473134,0.030381552933808953,0.09931698524589927,0.009098725988406331,-0.744469004365004,29.267844017171594,-0.13520213632923922,139480
17,삼양사,2020,Q3,생활소비재,-0.33733237940155353,0.464159945473134,0.055902851607720905,0.0038169716105114215,0.01267800562973509,1.021941242097434,29.267844017171594,-0.09960939668091251,145990
17,한국콜마,2020,Q3,생활소비재,-0.13308758578090446,0.464159945473134,0.04411346972980712,-0.05878385763471572,-0.005472166127001743,-0.4515644997015775,29.267844017171594,-0.033008101997236555,161890
17,코스맥스,2020,Q3,생활소비재,-0.003013340335905848,0.464159945473134,0.027417532591044846,-0.01328901109406977,0.015457033468567305,-0.39849094666590046,29.267844017171594,-0.04486514173414674,192820
