,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,부채총계 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,소비자물가지수 변화율,Label,Code
32,오뚜기,2016,Q4,생활소비재,0.04818200962376175,0.07425742574257432,0.024330755579805352,-0.027791486835656465,0.06412917918282268,-0.24964573276277824,0.9720054193181309,-0.0016605484100455162,007310
32,한국전력,2016,Q4,생활소비재,-0.09982619946331711,0.07425742574257432,-0.0032183677988339987,0.021732045194793992,0.004745829788893374,-1.1050344391970743,0.9720054193181309,-0.1303947848014619,015760
32,KT&G,2016,Q4,생활소비재,-0.18682754603796783,0.07425742574257432,0.3948981267355227,0.4163644097535151,0.032014009805027,0.5958939669546901,0.9720054193181309,0.029667874939654428,033780
32,무학,2016,Q4,생활소비재,-0.1610136296638855,0.07425742574257432,0.014050751330804356,0.15012934168848924,0.0407633943235437,-0.8014994272331131,0.9720054193181309,-0.044411175558610044,033920
32,한국가스공사,2016,Q4,생활소비재,-0.08167581703302781,0.07425742574257432,-0.20351273367802392,0.02377573485381035,-0.011484497835075658,21.39814288846448,0.9720054193181309,0.017709626698220356,036460
32,팜스코,2016,Q4,생활소비재,-0.056758347454124905,0.07425742574257432,-0.026788754910775814,-0.11176154694431295,0.006434146787518635,-1.2763509495718819,0.9720054193181309,-0.05020742474204881,036580
32,동원F&B,2016,Q4,생활소비재,0.012064274627888005,0.07425742574257432,0.08865735222018567,0.15288705907667421,-0.004594730123672397,-1.1094674575897598,0.9720054193181309,0.0989024494119185,049770
32,LG생활건강,2016,Q4,생활소비재,-0.14670661495958995,0.07425742574257432,0.03788268562431463,-0.050069797765684654,0.03966630321248821,-0.5398403307778363,0.9720054193181309,0.11507100709921253,051900
32,에이블씨엔씨,2016,Q4,생활소비재,0.13080745708407376,0.07425742574257432,0.07590005991059412,0.3677787356430866,-0.016892946222105354,-7.91010346602158,0.9720054193181309,0.13429772545505658,078520
32,아모레퍼시픽,2016,Q4,생활소비재,-0.33883019855786173,0.07425742574257432,0.025394066939844473,-0.00555631874412843,0.07692301559103587,-0.18446038688183708,0.9720054193181309,0.16589264307931617,090430
32,CJ제일제당,2016,Q4,생활소비재,-0.1466937667737538,0.07425742574257432,0.006632761320590985,0.13684361013213397,0.07689402240499743,-0.9076529682478065,0.9720054193181309,-0.05189363471174286,097950
32,락앤락,2016,Q4,생활소비재,-0.097978548455144,0.07425742574257432,0.009979840631697323,0.1269468329169261,0.03509866835319908,-0.8921897174637262,0.9720054193181309,-0.0750493671288299,115390
32,이마트,2016,Q4,생활소비재,0.001773946808808033,0.07425742574257432,0.012147781817614334,-0.007720500192945012,0.02012291803356714,-0.8322675326332916,0.9720054193181309,0.03623838776016725,139480
32,삼양사,2016,Q4,생활소비재,-0.2081990990132944,0.07425742574257432,-0.11325871597509796,0.06848800579359082,-0.03617865082460592,-1.078302384322869,0.9720054193181309,-0.04819484205349735,145990
32,한국콜마,2016,Q4,생활소비재,-0.164350161287377,0.07425742574257432,0.10336359231164782,0.08184217397563365,0.13788343708507478,0.6156989550832808,0.9720054193181309,0.08648838776016723,161890
32,코스맥스,2016,Q4,생활소비재,-0.038787551117069954,0.07425742574257432,0.2268855201336517,-0.07429747316240276,0.08723822845767848,0.7132945013709246,0.9720054193181309,-0.09780248980519052,192820
