,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,부채총계 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,소비자물가지수 변화율,Label,Code
4,하이트진로,2023,Q4,생활소비재,-0.14990381084427554,-0.03388722209400741,-0.40951448612130625,-0.005138902611482421,0.007094681850946749,-0.636310622162622,0.10965773361610065,-0.004698098076335337,000080
4,CJ,2023,Q4,생활소비재,0.10516296191705135,-0.03388722209400741,0.004543680757163937,-0.046213193736154734,-8.031505320604815e-05,-0.2523888062270738,0.10965773361610065,0.3078080192280813,001040
4,대상,2023,Q4,생활소비재,-0.18735620286412608,-0.03388722209400741,-0.014493159087137553,-0.031037424454084972,-0.0021380826796794095,-0.8623183831009658,0.10965773361610065,0.10969403614789311,001680
4,오리온,2023,Q4,생활소비재,-0.22410267205819728,-0.03388722209400741,0.05463193572173286,0.014913717057831288,0.0004928422253624998,-0.2981659442429828,0.10965773361610065,-0.005094542641011161,001800
4,아모레G,2023,Q4,생활소비재,-0.2113172777498022,-0.03388722209400741,-0.004556039264380973,-0.22874241473449541,-0.010849931723876494,-1.6745069736171327,0.10965773361610065,0.30261872870898676,002790
4,남양유업,2023,Q4,생활소비재,0.12716429007244945,-0.03388722209400741,-0.05361429870544143,0.006412758265595286,-0.003267893146597034,8.584913960148507,0.10965773361610065,-0.13964426314076286,003920
4,농심,2023,Q4,생활소비재,-0.3832606228220312,-0.03388722209400741,-0.005425778973070616,0.011540703571220945,-0.009474695641474407,-0.6164747824467798,0.10965773361610065,0.16104578546195905,004370
4,빙그레,2023,Q4,생활소비재,-0.18555266399671505,-0.03388722209400741,-0.11521842909636626,-0.09562979653049053,0.08558049865230855,-1.1236765356986171,0.10965773361610065,0.3699871883729232,005180
4,롯데칠성,2023,Q4,생활소비재,-0.29854025651173866,-0.03388722209400741,-0.013067072975791794,-0.015368853904012991,0.02261688302392728,-1.2000416454466911,0.10965773361610065,0.010995740149094723,005300
4,현대그린푸드,2023,Q4,생활소비재,0.08749462331802357,-0.03388722209400741,0.0020509982679428607,-0.0022018500684714004,0.008763574900928717,-2.012186509732911,0.10965773361610065,0.09085452462285674,005440
4,삼립식품,2023,Q4,생활소비재,-0.23143933308341808,-0.03388722209400741,0.02101707966464139,-0.05323902061643615,-0.02715666246943793,-0.10680878487639,0.10965773361610065,0.027331515279521636,005610
4,크라운제과,2023,Q4,생활소비재,-0.06942558392178161,-0.03388722209400741,0.05327512559802727,0.016530763031262996,0.030330891890901768,-15.983483684011752,0.10965773361610065,0.0636607746352647,005740
4,GS리테일,2023,Q4,생활소비재,-0.23976420579566762,-0.03388722209400741,-0.06467467324866583,0.021429088355853443,-0.04754476171686739,-2.3555001364564374,0.10965773361610065,-0.06763806940689157,007070
4,오뚜기,2023,Q4,생활소비재,-0.1020176622102293,-0.03388722209400741,0.0058972869698616925,-0.08285197394312716,0.009220213108840802,-0.6719195479125546,0.10965773361610065,0.07018175718968671,007310
4,한국전력,2023,Q4,생활소비재,0.3019371400496577,-0.03388722209400741,-1.3904278726731885,0.01601899863061207,0.0005523646835645657,-4.481991732171843,0.10965773361610065,-0.2361982952770122,015760
4,KT&G,2023,Q4,생활소비재,-0.08254307423163569,-0.03388722209400741,-0.38873271944845067,-0.028122523691603063,0.03229309565574767,-0.7092837657156865,0.10965773361610065,-0.06309624529958902,033780
