,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,부채총계 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,소비자물가지수 변화율,Label,Code
24,크라운제과,2018,Q4,생활소비재,0.15848423141359735,-0.09983604378074207,-0.0005680895008302045,0.0016705316639924472,-0.0009409105643155558,-1.0259449280156872,0.1528942253920036,-0.052891736055795724,005740
24,GS리테일,2018,Q4,생활소비재,0.08819899459003133,-0.09983604378074207,-0.0036350644527173293,-0.09860031126698232,-0.0029717850804019674,-0.9560930504594239,0.1528942253920036,-0.04304538092221839,007070
24,오뚜기,2018,Q4,생활소비재,0.13088382342724195,-0.09983604378074207,0.018516736766470254,0.01900617546669059,0.023706022161981144,-0.578115371071627,0.1528942253920036,-0.06578986417756941,007310
24,한국전력,2018,Q4,생활소비재,0.04035828361249591,-0.09983604378074207,-0.015788457752547225,0.017871324572365177,-0.0011475008651425922,-2.1177738111125937,0.1528942253920036,-0.062135433534787315,015760
24,KT&G,2018,Q4,생활소비재,0.029102843513819445,-0.09983604378074207,0.15027811024687665,-0.2192079473657751,0.004026508723789846,-0.30296027416054727,0.1528942253920036,-0.026203348997833883,033780
24,무학,2018,Q4,생활소비재,0.10773796275688094,-0.09983604378074207,-0.04985247149136007,-0.025877266349649264,-0.03631071918309203,-12.314159635688215,0.1528942253920036,0.003847495069725357,033920
24,한국가스공사,2018,Q4,생활소비재,-0.13604901949163975,-0.09983604378074207,0.028994287467819513,0.1120986072347292,-0.012723141756476375,-1.2338972244984756,0.1528942253920036,-0.04955170103406928,036460
24,팜스코,2018,Q4,생활소비재,-0.002234169799070644,-0.09983604378074207,-0.026247693554334428,0.10062763752938819,0.25381011542537135,-1.5767264999475077,0.1528942253920036,-0.0707086975813737,036580
24,동원F&B,2018,Q4,생활소비재,-0.12486417103557598,-0.09983604378074207,0.09289233826382426,-0.21223941167848026,-0.007169333490023355,-0.8627217654676073,0.1528942253920036,0.0021552348059576676,049770
24,LG생활건강,2018,Q4,생활소비재,0.29500108795104063,-0.09983604378074207,0.038879220320024555,-0.07212343125135057,0.023384421672141942,-0.23460870486791086,0.1528942253920036,-0.042458012245072285,051900
24,에이블씨엔씨,2018,Q4,생활소비재,0.49850101496571625,-0.09983604378074207,0.019690936171280704,-0.22399135058328468,0.5029196110568173,-1.1202480798679086,0.1528942253920036,-0.07662555390726063,078520
24,아모레퍼시픽,2018,Q4,생활소비재,0.19843060344952163,-0.09983604378074207,0.004882226081613705,-0.023615079329181943,0.010632919713773559,-0.8683777059873989,0.1528942253920036,0.07755991690090147,090430
24,CJ제일제당,2018,Q4,생활소비재,-0.08800465940083556,-0.09983604378074207,-0.0317089878531287,-0.012324505742257186,0.01465762723338071,-1.7545524070985814,0.1528942253920036,-0.0810423531173217,097950
24,락앤락,2018,Q4,생활소비재,0.23066419477402206,-0.09983604378074207,-0.11448995826751351,0.09956092093190572,-0.044564272838677255,32.716212228919495,0.1528942253920036,-0.15189112212184017,115390
24,이마트,2018,Q4,생활소비재,-0.12270823146884084,-0.09983604378074207,-0.025909061356036767,-0.04676238181307801,-0.026146886847281614,-1.0120699370233532,0.1528942253920036,-0.045815862228003726,139480
24,삼양사,2018,Q4,생활소비재,0.017433889320277385,-0.09983604378074207,-0.10221371696734238,-0.06309011427552402,0.04021065937138424,-3.094777562862669,0.1528942253920036,-0.007631648549718907,145990
24,한국콜마,2018,Q4,생활소비재,0.40161624164262316,-0.09983604378074207,0.06969595391089678,-0.03976982783023442,0.013493957840575943,1.050624995505217,0.1528942253920036,-0.12023116457498792,161890
24,코스맥스,2018,Q4,생활소비재,0.2692854790403307,-0.09983604378074207,0.05302405735052873,0.007470084275023048,0.015966987193514193,1.338009110140681,0.1528942253920036,-0.18760708614563298,192820
