,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,부채총계 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,소비자물가지수 변화율,Label,Code
21,하이트진로,2019,Q3,생활소비재,0.2802798329144396,-0.10146539633409102,0.07165593032855733,-0.004396058754765231,0.0006343433154849532,-2.2154833282076245,-0.9303677156060576,0.038010294575439196,000080
21,CJ,2019,Q3,생활소비재,0.0876596259759125,-0.10146539633409102,0.0073445635061542,0.05399816217322417,0.0034708583210154575,-2.665059076982682,-0.9303677156060576,-0.12836156294329962,001040
21,대상,2019,Q3,생활소비재,-0.016678527527980727,-0.10146539633409102,0.0319751527873644,-0.06830688447359012,0.03607698903771861,-0.4613770213856163,-0.9303677156060576,-0.17116254653552745,001680
21,오리온,2019,Q3,생활소비재,0.02043666881706442,-0.10146539633409102,0.12956335298577826,-0.0357919704334313,0.007800447084038931,1.4123365598365152,-0.9303677156060576,-0.1504634047634513,001800
21,아모레G,2019,Q3,생활소비재,0.3027252659402598,-0.10146539633409102,0.07203738069164145,-0.0050666074187804,0.027868682195731243,35.192308492717395,-0.9303677156060576,-0.14143855502809646,002790
21,남양유업,2019,Q3,생활소비재,-0.21883060991489223,-0.10146539633409102,-0.0008062929379824002,-0.1317009901973103,-0.015074503681693718,-1.0336711102560743,-0.9303677156060576,-0.21975698492432408,003920
21,농심,2019,Q3,생활소비재,-0.00952486751588151,-0.10146539633409102,0.007211417464328518,0.06730182675883034,0.09673860936494516,0.28258378015718844,-0.9303677156060576,0.2389364481694069,004370
21,빙그레,2019,Q3,생활소비재,-0.14858969059051724,-0.10146539633409102,0.6921604352854518,-0.11125258506219426,-0.000355805271806231,0.0278354043813136,-0.9303677156060576,-0.04657183270994533,005180
21,롯데칠성,2019,Q3,생활소비재,-0.10676315554364323,-0.10146539633409102,0.01680049832323105,-0.04203033719655702,-0.005505573822425891,1.1009660319514163,-0.9303677156060576,-0.18874623829601198,005300
21,현대그린푸드,2019,Q3,생활소비재,-0.10379415904414765,-0.10146539633409102,0.02085962607204883,0.15604413038022935,0.004372174107435622,0.2022244935714701,-0.9303677156060576,-0.2512865642853134,005440
21,삼립식품,2019,Q3,생활소비재,-0.009357330657772722,-0.10146539633409102,0.016068992950110106,0.8757188980965793,0.5826182425775157,-0.49419766997559356,-0.9303677156060576,-0.21491658150414625,005610
21,크라운제과,2019,Q3,생활소비재,-0.11345583980642095,-0.10146539633409102,0.0017164083840812694,0.010368526826329605,-0.00019878703060449698,-1.5637304262820908,-0.9303677156060576,-0.2034993236259083,005740
21,GS리테일,2019,Q3,생활소비재,-0.08304177194964817,-0.10146539633409102,0.028858877104721348,-0.004824061684372216,-0.0005380101437516549,0.22106891792162542,-0.9303677156060576,-0.1010458152912597,007070
21,오뚜기,2019,Q3,생활소비재,-0.15989466455750517,-0.10146539633409102,0.019410056883409688,0.06265513654076815,0.05222590632538959,-0.003920272972573802,-0.9303677156060576,-0.02672794854789709,007310
21,한국전력,2019,Q3,생활소비재,-0.013779777699707618,-0.10146539633409102,-0.0007755803989889509,-0.011339291562197706,-0.004258078938752741,-0.749699778189062,-0.9303677156060576,-0.15232934492999803,015760
21,KT&G,2019,Q3,생활소비재,-0.11894934333958712,-0.10146539633409102,0.5153783380156587,-0.2660826998338096,0.05516663000035327,-0.12282876491215688,-0.9303677156060576,-0.01591734657680033,033780
21,무학,2019,Q3,생활소비재,-0.24388159266208032,-0.10146539633409102,-0.010904308075077251,-0.1112303610459634,-0.03493333549312505,-1.822220985948622,-0.9303677156060576,-0.32663101649444326,033920
21,한국가스공사,2019,Q3,생활소비재,-0.07251407129455897,-0.10146539633409102,-0.07433913497733058,0.0575134373997126,0.028593474725793433,8.131740358240268,-0.9303677156060576,-0.30315210554670446,036460
21,팜스코,2019,Q3,생활소비재,-0.050135660412831504,-0.10146539633409102,-0.01812210369324818,0.13173118794439875,0.04566112789923649,23.241265327948444,-0.9303677156060576,-0.2482487603265782,036580
21,동원F&B,2019,Q3,생활소비재,-0.12204010468434175,-0.10146539633409102,0.8393374186472,0.08065485326231303,0.12449545288815145,4.083880730069956,-0.9303677156060576,-0.08686428611843175,049770
21,LG생활건강,2019,Q3,생활소비재,-0.07488168674430822,-0.10146539633409102,0.0588657941872468,0.016184783163429195,0.06634372751062467,0.11178374270839209,-0.9303677156060576,0.07819199737112377,051900
21,에이블씨엔씨,2019,Q3,생활소비재,-0.10865373807938705,-0.10146539633409102,-0.044767026079388206,-0.16167675566359074,-0.008066237277941757,-4.186715513837248,-0.9303677156060576,-0.09882021227518836,078520
21,아모레퍼시픽,2019,Q3,생활소비재,0.2951988671080346,-0.10146539633409102,0.03589888404682817,0.03613786467839608,-0.010516747738194443,0.5622761399618197,-0.9303677156060576,0.11571830085487406,090430
21,CJ제일제당,2019,Q3,생활소비재,-0.027707190411728727,-0.10146539633409102,0.02227742259817722,-0.021593194871876276,0.017424225421454498,-439.8989481206651,-0.9303677156060576,-0.02972957150851893,097950
21,락앤락,2019,Q3,생활소비재,-0.15632992721107136,-0.10146539633409102,-0.00789698966772634,0.20737177989337185,0.004301134306406551,0.05356884225113778,-0.9303677156060576,-0.18738151123320126,115390
21,이마트,2019,Q3,생활소비재,0.018466781913368466,-0.10146539633409102,0.03551516543305211,0.007116443131266692,-0.00985634207217001,-6.44931658537707,-0.9303677156060576,-0.019998122799292778,139480
21,삼양사,2019,Q3,생활소비재,-0.09328960723402935,-0.10146539633409102,0.007796025637030413,-0.016161460511736725,-0.006223737512480287,-0.13561661021201854,-0.9303677156060576,-0.2579080727714995,145990
21,한국콜마,2019,Q3,생활소비재,-0.11437845024538403,-0.10146539633409102,0.021089133500153512,0.11650775402459868,0.10569563903866674,-0.67003732707806,-0.9303677156060576,-0.07094011115565063,161890
21,코스맥스,2019,Q3,생활소비재,-0.0019048826944509656,-0.10146539633409102,0.8607604012577126,-0.026128657456969462,0.1865386238028428,9.651188667268826,-0.9303677156060576,0.07952925417604215,192820
