,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,부채총계 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,소비자물가지수 변화율,Label,Code
31,크라운제과,2017,Q1,생활소비재,0.0,0.09135267010029824,0.5757317890164644,-0.8048487801022354,-0.4494463687185888,-0.7659455562914814,0.5158067335463936,-0.31204707644521473,005740
31,GS리테일,2017,Q1,생활소비재,0.012463982432955698,0.09135267010029824,0.057406858259080096,0.07493387080810376,0.03523873509274256,-0.8376199152716051,0.5158067335463936,-0.2715185981900748,007070
31,오뚜기,2017,Q1,생활소비재,-0.0016605484100455162,0.09135267010029824,0.01418579337744763,0.06386794886467873,0.041862678484923865,0.05560941505336414,0.5158067335463936,-0.07445487434312986,007310
31,한국전력,2017,Q1,생활소비재,-0.1303947848014619,0.09135267010029824,-0.025325509841024774,0.024768716098417798,0.012974575438639002,-1.3158079165236105,0.5158067335463936,0.0010448224569447623,015760
31,KT&G,2017,Q1,생활소비재,0.029667874939654428,0.09135267010029824,-0.7545015065212155,-0.08180810118451332,0.04065078321406612,-0.28380001863486626,0.5158067335463936,0.04688529560606538,033780
31,무학,2017,Q1,생활소비재,-0.044411175558610044,0.09135267010029824,0.045352498684610554,0.3828180986561571,0.06068336188480372,3.570373366202084,0.5158067335463936,-0.08649614334894641,033920
31,한국가스공사,2017,Q1,생활소비재,0.017709626698220356,0.09135267010029824,0.15381327131107358,-0.03643975239746555,-0.011022328218916355,-1.7768292326030903,0.5158067335463936,-0.010915054086265114,036460
31,팜스코,2017,Q1,생활소비재,-0.05020742474204881,0.09135267010029824,0.05679297815568707,0.030424189832955806,0.036287624480838776,-3.9426984018964983,0.5158067335463936,-0.06096342456772376,036580
31,동원F&B,2017,Q1,생활소비재,0.0989024494119185,0.09135267010029824,0.05747964028845587,-0.12875843494953354,0.02967779480878696,-11.037759414845064,0.5158067335463936,-0.2286470140673431,049770
31,LG생활건강,2017,Q1,생활소비재,0.11507100709921253,0.09135267010029824,0.027187300044843488,0.18162061237353644,0.015598720805412247,1.8257237638641075,0.5158067335463936,0.0016072670555496108,051900
31,에이블씨엔씨,2017,Q1,생활소비재,0.13429772545505658,0.09135267010029824,-0.04566125929311615,-0.22941870899464067,0.02140875963717459,-0.9361065681381314,0.5158067335463936,-0.253690633644007,078520
31,아모레퍼시픽,2017,Q1,생활소비재,0.16589264307931617,0.09135267010029824,0.02369585437574573,0.10865492891185058,0.008770549070890477,1.084098337098462,0.5158067335463936,-0.21285698170773493,090430
31,CJ제일제당,2017,Q1,생활소비재,-0.05189363471174286,0.09135267010029824,0.0035839271333892864,0.0020371097785696346,0.0045269898635120764,5.004682696022575,0.5158067335463936,-0.008414881660580582,097950
31,락앤락,2017,Q1,생활소비재,-0.0750493671288299,0.09135267010029824,-0.04376352532840999,0.5193195454988699,0.004953358978269318,3.907060936333341,0.5158067335463936,-0.08572963193987047,115390
31,이마트,2017,Q1,생활소비재,0.03623838776016725,0.09135267010029824,0.03701922561189064,-0.002999349961248954,-0.00031330958877739956,4.8215865562997,0.5158067335463936,0.04740203493257829,139480
31,삼양사,2017,Q1,생활소비재,-0.04819484205349735,0.09135267010029824,-0.03759902161421369,0.10623304501092345,0.010387774577042208,-5.352357320099256,0.5158067335463936,-0.026816931333303352,145990
31,한국콜마,2017,Q1,생활소비재,0.08648838776016723,0.09135267010029824,0.05951846353874335,0.3381641559464068,0.14199650467303804,-0.12704139768526657,0.5158067335463936,-0.18239824431224655,161890
31,코스맥스,2017,Q1,생활소비재,-0.09780248980519052,0.09135267010029824,-0.15213669977989042,0.1525935646542096,0.26082500182253954,-0.6406203383904019,0.5158067335463936,-0.16122897208418904,192820
