,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,자산총계 변화율,영업이익 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
12,현대중공업,2021,Q4,중공업,0.014377788943521305,0.08325393584683072,0.005689043066832822,0.002191597749650942,-10.747068319545873,0.006688185701282601,-0.37586571229018284,0.008843350200946575,009540
12,삼성중공업,2021,Q4,중공업,0.09813076558043005,0.08325393584683072,0.18977874791849114,-0.016946817773145884,5.464441700404642,0.39404541903559376,-0.4977987816108006,-0.0025711368719416004,010140
12,현대미포조선,2021,Q4,중공업,0.19278336169893925,0.08325393584683072,-0.052396831657613996,-0.011252471238116235,-3.001378497993304,-0.03851094725526161,-0.256543105930511,0.025992331980153435,010620
12,한화테크윈,2021,Q4,중공업,0.3251562160011686,0.08325393584683072,-0.009297279934632474,-0.014854631431693077,-0.39772137309784417,-0.006314411624038785,-0.008387023755248246,0.08882872308456666,012450
12,SK텔레콤,2021,Q4,커뮤니케이션서비스,0.0,0.08325393584683072,0.005602681422332445,-0.1796338233135375,-0.5020872972161026,-0.3832225450904193,0.02733944877605521,0.08773444544634806,017670
12,현대엘리베이,2021,Q4,중공업,-0.12345843558989766,0.08325393584683072,0.27857787667304046,0.07597618688663221,0.1899595839114907,0.06443357855823195,-0.1221773539694776,-0.01669566052987178,017800
12,제일기획,2021,Q4,커뮤니케이션서비스,0.053170724149639484,0.08325393584683072,0.0014701417902929226,0.09219154680740549,-0.39869773904664585,0.0026574838961159752,-0.16489745294566327,0.15199566637072034,030000
12,KT,2021,Q4,커뮤니케이션서비스,0.14851824649369097,0.08325393584683072,0.015743085163529624,0.026387603580405594,-0.6450402889691581,0.020132334947359665,-0.007918962715688482,0.1586502241113292,030200
12,LG유플러스,2021,Q4,커뮤니케이션서비스,-0.000608172588038261,0.08325393584683072,0.007023817742492167,0.036795112872815894,-0.471687418729833,0.002553566720076672,0.05813237610684219,0.09758954439189928,032640
12,두산중공업,2021,Q4,중공업,-0.0499100355135033,0.08325393584683072,-0.3666234234929642,0.0004058273195111095,-1.682432202004871,0.014386146605174455,-0.2691239774952042,-0.09355048485255146,034020
12,SBS,2021,Q4,커뮤니케이션서비스,-0.17431773481253424,0.08325393584683072,0.006034988992842827,0.0632751581857034,-1.073948342115224,0.0046682268721731646,-0.2327135397230482,0.2580628085436099,034120
12,NAVER,2021,Q4,커뮤니케이션서비스,-0.14451072937758436,0.08325393584683072,0.04334435386205371,0.07318435560675751,0.026880977263931127,0.05117232871151778,0.18588136712418368,-0.0954829628050622,035420
12,엔씨소프트,2021,Q4,커뮤니케이션서비스,-0.2564782964394233,0.08325393584683072,0.037293079692474196,0.029188218949295575,0.2233316466841062,0.08218227034210024,-0.047040630715138865,-0.017878067465355606,036570
12,대우조선해양,2021,Q4,중공업,0.07025224122731291,0.08325393584683072,0.5279535145491285,0.03695172936175117,38.53765819963684,-0.14292124995578803,-0.2908825374795202,-0.026934303492610754,042660
12,두산인프라코어,2021,Q4,중공업,-0.06718842603163429,0.08325393584683072,0.7698440666195963,0.07652714205570699,-0.3110973380437554,1.5476269662934419,-0.33184385081002976,-0.050700168256299215,042670
12,현대로템,2021,Q4,중공업,-0.00797121099134522,0.08325393584683072,-0.3658623865434648,-0.027099636975652985,3.208004974816058,-0.07412157717517753,-0.0029636862393453978,-0.03253498502405815,064350
12,두산엔진,2021,Q4,중공업,0.19756654369731502,0.08325393584683072,0.2561290852824276,0.0019268721929051047,-0.6459510407402309,-0.0636900486602604,-0.08839941750426539,0.1344756368995814,082740
12,한진중공업,2021,Q4,중공업,-0.06747440851467687,0.08325393584683072,0.06415408651131282,0.16168604807173925,-12.408378245957865,0.6567181342860209,0.1929756004574914,0.05843379035784438,097230
