,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,자산총계 변화율,영업이익 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
28,현대중공업,2017,Q4,중공업,-0.01841720279183428,0.18077144502014986,-0.029126121654050263,-0.029751868303783402,-4.721772237331253,-0.04854774397284356,0.16944754707234488,-0.039651490183877015,009540
28,삼성중공업,2017,Q4,중공업,-0.19236031889095792,0.18077144502014986,-0.12130068231436508,0.025007104719350526,-19.890879567224278,-0.06924671662234116,0.26344271082023574,-0.024362785350564787,010140
28,현대미포조선,2017,Q4,중공업,0.08969641466375573,0.18077144502014986,0.06545086132247757,-0.027636724846274663,-1.8653398826365817,-0.05672640515597105,-0.21606539096277233,-0.004316584655314457,010620
28,한화테크윈,2017,Q4,중공업,-0.1466206625717485,0.18077144502014986,0.0047984019931976984,-0.0019735209680999954,2.2005953540780236,-0.050650449523493624,-0.04908055467516481,-0.03228483745982873,012450
28,SK텔레콤,2017,Q4,커뮤니케이션서비스,-0.019053309746288723,0.18077144502014986,0.010236818087558275,0.022876677739433138,-0.10790862413235713,0.01231973225323002,0.026278426737371907,-0.06036099655273837,017670
28,현대엘리베이,2017,Q4,중공업,0.48308545217253007,0.18077144502014986,-0.1432829954608663,0.039433072227186505,-0.15892861595760388,-0.04995042637438141,0.3599388226764486,0.44992560097887235,017800
28,제일기획,2017,Q4,커뮤니케이션서비스,-0.03791708898999439,0.18077144502014986,0.029247002417571055,0.0723292179156485,0.22682460129969795,0.03357778067484363,-0.5619326942757024,0.07672048559557727,030000
28,KT,2017,Q4,커뮤니케이션서비스,0.00493876419356485,0.18077144502014986,-0.021342152786148927,-0.0020104839925118023,-0.7776034010823635,-0.01670451978982601,-0.01731958750276741,-0.015919384177789965,030200
28,LG유플러스,2017,Q4,커뮤니케이션서비스,0.0437630148841488,0.18077144502014986,0.09311402609784758,0.01412964967004049,-0.03806853352303696,0.0312683411800343,-0.07239977598069991,0.02172645455697799,032640
28,두산중공업,2017,Q4,중공업,-0.02916919858377489,0.18077144502014986,-0.06948751653551055,-0.02872668240589804,-0.9125758395304707,0.009652226378505713,-0.13959035544902532,0.28054758102498945,034020
28,SBS,2017,Q4,커뮤니케이션서비스,0.09360478545121158,0.18077144502014986,0.039268801981318324,0.13121195147383147,-5.160036793511576,0.02876505594531209,1.3619558717592861,0.01635574230050323,034120
28,NAVER,2017,Q4,커뮤니케이션서비스,0.023345685819727034,0.18077144502014986,0.043008621103411304,0.07032016926613194,0.05735445288571994,0.05905787436210197,-0.48065726047233814,-0.09113799412642466,035420
28,엔씨소프트,2017,Q4,커뮤니케이션서비스,0.03490457706709513,0.18077144502014986,0.05039118982316526,0.10934398210549956,-0.465823012235671,-0.15671930016408886,0.2328798610447229,-0.19370084818128563,036570
28,대우조선해양,2017,Q4,중공업,0.5218048294602841,0.18077144502014986,-11.470368969284785,-0.07677239076287834,-2.9558085650142187,-0.2331234725384176,0.010167313837156744,-0.050739980405324146,042660
28,두산인프라코어,2017,Q4,중공업,0.11213411646875471,0.18077144502014986,-0.47328526211447675,-0.11059514915579993,0.4304464416297793,-0.29500743669288854,-0.10594996951621882,0.13536130743664754,042670
28,현대로템,2017,Q4,중공업,-0.13730040271222183,0.18077144502014986,-0.11424984223354029,0.02746331900499266,-2.5805715757809815,-0.045494822881380736,-0.03861072305421753,1.5299712638731477,064350
28,두산엔진,2017,Q4,중공업,0.42904084447046403,0.18077144502014986,-0.7752111997540799,-0.0466473774501136,-2.890146073574755,-0.0056205561586633035,0.008434414178029037,0.1799848868986158,082740
28,한진중공업,2017,Q4,중공업,-0.0989151147605041,0.18077144502014986,0.1698251748827393,-0.06189988113387579,-1.0470657894736841,-0.21741546111801757,-0.8483130263920261,0.13715988105591903,097230
