,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,자산총계 변화율,영업이익 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
26,현대중공업,2018,Q2,중공업,-0.06897636726711195,0.11515816784752042,-0.0015637114655496775,-0.041230584070073406,0.5538524750745439,-0.007245351529554633,-0.054000827324645506,0.3062073080562547,009540
26,삼성중공업,2018,Q2,중공업,-0.10914166669867553,0.11515816784752042,-0.04860327248292928,0.013004431509304748,0.6929729710057575,0.21693572760920188,0.1886950950326265,0.23118891217693166,010140
26,현대미포조선,2018,Q2,중공업,0.012971564211736245,0.11515816784752042,-0.017592674793955765,0.05002737524095213,-0.21774118451024294,-0.01452248025077818,0.027210742500132223,0.1233516403864606,010620
26,한화테크윈,2018,Q2,중공업,-0.13077544158432783,0.11515816784752042,-0.02136771327563869,-0.026788320849085334,-0.31799961428562284,-0.01762181824399578,-0.10580177585126282,0.534406571535166,012450
26,SK텔레콤,2018,Q2,커뮤니케이션서비스,0.25329261677180526,0.11515816784752042,0.013493541272320275,-0.028425972783139297,-0.0026485618417524392,0.011678571102223811,0.06711944148177951,0.09907619067919897,017670
26,현대엘리베이,2018,Q2,중공업,-0.07311258266872628,0.11515816784752042,0.02592191636520158,0.03149919141513702,0.038166412029007946,0.03574413564776657,0.01702794389243567,-0.07025630912854537,017800
26,제일기획,2018,Q2,커뮤니케이션서비스,0.1291982357360479,0.11515816784752042,0.04121324587667563,-0.02907691553433056,3.9585017986757265,0.05055692012147861,0.1397698100584206,0.1817587279625133,030000
26,KT,2018,Q2,커뮤니케이션서비스,0.12804049882701565,0.11515816784752042,0.019937944336794633,-0.010614258300428836,0.008853707243972053,0.015371857988417004,-0.07717662896374378,0.11044707413812602,030200
26,LG유플러스,2018,Q2,커뮤니케이션서비스,0.33774745853397536,0.11515816784752042,0.04393986137149475,-0.02669071151932767,0.09953488372093022,0.02112169968172961,-0.02511368975025774,0.011272667533378855,032640
26,두산중공업,2018,Q2,중공업,-0.21265475363294267,0.11515816784752042,0.05854605764641008,0.04617137566914664,-0.1860390817802322,0.0677409447682511,-0.00596484706828404,-0.1643069765132048,034020
26,SBS,2018,Q2,커뮤니케이션서비스,-0.20013132934481254,0.11515816784752042,0.020086339814562093,-0.035227859113986515,0.9087661668729277,0.015044278999811755,0.015875642553615288,0.08764858807709541,034120
26,NAVER,2018,Q2,커뮤니케이션서비스,0.1451806233370187,0.11515816784752042,0.051294223613219225,0.014166969810505803,0.055454385423371555,0.060434662125786964,0.11677301324232037,-0.16782385035637076,035420
26,엔씨소프트,2018,Q2,커뮤니케이션서비스,0.15361572200702928,0.11515816784752042,0.07866913580249668,-0.04435865374052028,-0.18427785473244596,0.02258430347785434,-0.03448876812588064,0.2947537311917189,036570
26,대우조선해양,2018,Q2,중공업,0.028504566847158054,0.11515816784752042,-2.414741256481969,0.029746507340949746,-0.23776480532510658,0.10462989243797582,-0.012337681086065366,0.39167701399665333,042660
26,두산인프라코어,2018,Q2,중공업,-0.05946382075277562,0.11515816784752042,0.08057570207804443,-0.009776580072628271,-0.20469945017808067,0.003034004996686601,-0.02557211859991948,-0.07730299905924186,042670
26,현대로템,2018,Q2,중공업,-0.21379893321860194,0.11515816784752042,0.03849028877999183,-0.015030954188655743,3.773727228057692,0.014039042109528221,-0.038448388250509,-0.11820362023949994,064350
26,두산엔진,2018,Q2,중공업,-0.2146729236316297,0.11515816784752042,-0.8615104641719781,-0.26683908441393045,9.717072284678917,-0.5106592342414357,-0.8496198087333233,0.3435941696690654,082740
26,한진중공업,2018,Q2,중공업,-0.13822197433200922,0.11515816784752042,0.04498404663759681,-0.00225657405110391,-0.507610193847327,0.01806869210222395,-0.080137225203186,-0.24054000229865058,097230
